
P1_elbow_lP1_whole_dist_traveled	P1_shoulder_lP1_whole_dist_traveled	P1_headP1_whole_dist_traveled	P1_hand_lP1_whole_dist_traveled	P1_hand_rP1_whole_dist_traveled	P1_elbow_rP1_whole_dist_traveled	P1_shoulder_rP1_whole_dist_traveled
932.463	1325.077	3577.719	4895.075	3603.990	707.604	1184.051
932.463	1325.077	3578.016	4895.075	3603.990	707.604	1184.051
932.463	1325.278	3578.016	4895.075	3603.990	707.604	1184.051
932.463	1325.278	3578.319	4895.341	3603.990	707.604	1184.264
932.463	1325.278	3578.319	4895.341	3604.198	707.824	1184.264
932.463	1325.278	3578.669	4895.571	3604.198	707.824	1184.264
932.463	1325.478	3578.669	4895.571	3604.198	707.824	1184.264
932.463	1325.478	3578.997	4895.571	3604.198	707.824	1184.264
932.463	1325.478	3578.997	4895.877	3604.466	707.824	1184.264
932.463	1325.478	3579.317	4895.877	3604.466	707.824	1184.264
932.463	1325.478	3579.317	4895.877	3604.466	707.824	1184.264
932.463	1325.478	3579.584	4896.077	3604.466	707.824	1184.264
932.463	1325.714	3579.584	4896.077	3604.702	707.824	1184.264
932.463	1325.714	3579.810	4896.077	3604.702	707.824	1184.264
932.666	1325.714	3579.810	4896.302	3604.702	707.824	1184.264
932.666	1325.921	3579.810	4896.302	3604.702	707.824	1184.468
932.666	1325.921	3580.085	4896.302	3604.702	707.824	1184.468
932.666	1325.921	3580.085	4896.510	3604.702	707.824	1184.468
932.666	1326.145	3580.085	4896.510	3604.702	707.824	1184.468
932.666	1326.145	3580.085	4896.510	3604.702	707.824	1184.468
932.666	1326.145	3580.345	4896.725	3604.702	707.824	1184.468
932.666	1326.371	3580.345	4896.725	3604.702	707.824	1184.468
932.666	1326.371	3580.345	4896.725	3604.702	707.824	1184.468
932.666	1326.371	3580.548	4896.725	3604.702	707.824	1184.468
932.666	1326.617	3580.548	4896.725	3604.702	707.824	1184.675
932.875	1326.617	3580.548	4896.982	3604.702	707.824	1184.675
932.875	1326.617	3580.548	4896.982	3604.933	707.824	1184.675
932.875	1326.617	3580.766	4896.982	3604.933	707.824	1184.675
932.875	1326.863	3580.766	4897.187	3604.933	707.824	1184.675
932.875	1326.863	3580.766	4897.187	3604.933	707.824	1184.675
932.875	1326.863	3580.766	4897.187	3605.170	707.824	1184.876
932.875	1326.863	3580.766	4897.187	3605.170	707.824	1184.876
932.875	1327.077	3580.766	4897.437	3605.170	707.824	1184.876
932.875	1327.077	3580.766	4897.437	3605.170	707.824	1184.876
932.875	1327.077	3580.766	4897.437	3605.386	707.824	1184.876
932.875	1327.077	3580.766	4897.437	3605.386	707.824	1185.116
932.875	1327.077	3580.766	4897.649	3605.386	707.824	1185.116
932.875	1327.313	3580.766	4897.649	3605.386	707.824	1185.116
932.875	1327.313	3580.766	4897.649	3605.628	707.824	1185.325
933.085	1327.313	3580.766	4897.649	3605.628	707.824	1185.325
933.085	1327.313	3580.998	4897.885	3605.628	707.824	1185.325
933.085	1327.313	3580.998	4897.885	3605.862	707.824	1185.325
933.085	1327.547	3581.215	4897.885	3605.862	707.824	1185.562
933.085	1327.547	3581.215	4897.885	3605.862	707.824	1185.562
933.085	1327.547	3581.539	4898.092	3606.100	707.824	1185.562
933.085	1327.547	3581.539	4898.092	3606.100	707.824	1185.783
933.085	1327.792	3581.907	4898.092	3606.306	707.824	1185.783
933.085	1327.792	3582.128	4898.370	3606.306	707.824	1185.783
933.085	1327.792	3582.330	4898.370	3606.582	707.824	1186.021
933.085	1327.996	3582.565	4898.590	3606.582	708.048	1186.021
933.085	1327.996	3582.808	4898.590	3606.952	708.048	1186.021
933.085	1327.996	3583.066	4898.863	3606.952	708.048	1186.316
933.085	1328.235	3583.363	4898.863	3607.325	708.048	1186.316
933.290	1328.235	3583.667	4899.207	3607.325	708.048	1186.581
933.290	1328.235	3583.996	4899.428	3607.669	708.048	1186.581
933.290	1328.461	3584.278	4899.676	3607.669	708.048	1186.829
933.290	1328.461	3584.595	4899.979	3608.046	708.048	1186.829
933.290	1328.461	3584.940	4900.273	3608.258	708.048	1187.098
933.290	1328.729	3585.228	4900.578	3608.524	708.048	1187.098
933.290	1328.729	3585.535	4900.846	3608.802	708.257	1187.350
933.290	1328.729	3585.853	4901.085	3609.120	708.257	1187.350
933.496	1329.074	3586.267	4901.341	3609.442	708.458	1187.590
933.496	1329.074	3586.686	4901.610	3609.811	708.458	1187.590
933.496	1329.303	3587.097	4901.910	3610.203	708.458	1187.904
933.496	1329.303	3587.469	4902.201	3610.565	708.681	1187.904
933.496	1329.564	3587.838	4902.488	3610.898	708.681	1188.244
933.496	1329.564	3588.230	4902.758	3611.209	708.681	1188.244
933.496	1329.821	3588.628	4903.015	3611.542	708.681	1188.578
933.697	1329.821	3589.039	4903.271	3611.934	708.681	1188.578
933.697	1330.158	3589.477	4903.521	3612.284	708.681	1188.899
933.697	1330.158	3589.891	4903.764	3612.613	708.681	1188.899
933.697	1330.453	3590.345	4904.030	3612.918	708.681	1189.234
933.697	1330.453	3590.757	4904.327	3613.196	708.681	1189.234
933.959	1330.756	3591.198	4904.633	3613.464	708.681	1189.549
933.959	1330.756	3591.630	4904.959	3613.700	708.884	1189.549
933.959	1331.083	3592.069	4905.312	3613.963	708.884	1189.943
933.959	1331.083	3592.511	4905.648	3614.210	709.126	1189.943
933.959	1331.429	3592.928	4905.970	3614.506	709.126	1190.333
934.163	1331.429	3593.361	4906.301	3614.835	709.126	1190.566
934.163	1331.797	3593.819	4906.614	3615.203	709.126	1190.566
934.163	1332.001	3594.268	4906.967	3615.564	709.126	1190.934
934.163	1332.001	3594.771	4907.332	3615.926	709.126	1190.934
934.163	1332.357	3595.294	4907.743	3616.302	709.126	1191.275
934.163	1332.357	3595.767	4908.220	3616.694	709.126	1191.275
934.396	1332.753	3596.253	4908.676	3617.115	709.126	1191.627
934.396	1332.989	3596.740	4909.088	3617.545	709.330	1191.864
934.396	1333.222	3597.214	4909.511	3618.025	709.330	1191.864
934.396	1333.448	3597.731	4909.945	3618.530	709.330	1192.201
934.396	1333.692	3598.254	4910.449	3618.983	709.330	1192.201
934.621	1333.948	3598.821	4910.913	3619.422	709.330	1192.572
934.621	1334.197	3599.331	4911.387	3619.838	709.541	1192.572
934.621	1334.432	3599.804	4911.878	3620.306	709.541	1192.990
934.621	1334.717	3600.309	4912.360	3620.783	709.541	1193.244
934.841	1334.991	3600.792	4912.797	3621.256	709.541	1193.482
934.841	1335.256	3601.298	4913.309	3621.750	709.744	1193.695
934.841	1335.522	3601.775	4913.864	3622.184	709.744	1193.957
934.841	1335.793	3602.194	4914.443	3622.616	709.744	1194.195
935.074	1336.111	3602.621	4914.992	3623.079	709.744	1194.467
935.074	1336.418	3603.059	4915.541	3623.572	709.744	1194.720
935.074	1336.732	3603.516	4916.136	3624.049	709.967	1194.993
935.286	1337.023	3603.969	4916.692	3624.510	709.967	1195.306
935.286	1337.310	3604.411	4917.279	3624.937	709.967	1195.617
935.286	1337.630	3604.834	4917.807	3625.359	709.967	1195.989
935.530	1337.939	3605.270	4918.405	3625.805	709.967	1196.364
935.530	1338.247	3605.691	4919.052	3626.258	710.172	1196.706
935.530	1338.610	3606.161	4919.712	3626.670	710.172	1197.032
935.744	1338.975	3606.629	4920.385	3627.115	710.172	1197.406
935.744	1339.333	3607.098	4921.150	3627.540	710.172	1197.746
935.744	1339.739	3607.544	4922.031	3628.205	710.172	1198.099
935.954	1340.057	3608.002	4922.983	3628.602	710.172	1198.428
935.954	1340.353	3608.440	4923.886	3629.138	710.442	1198.757
935.954	1340.628	3608.902	4924.861	3629.696	710.442	1199.143
936.251	1340.978	3609.415	4925.796	3630.347	711.000	1199.547
936.251	1341.306	3609.957	4926.671	3631.082	711.209	1200.271
936.473	1341.732	3610.496	4927.666	3631.798	711.209	1200.688
936.473	1342.123	3611.039	4928.660	3632.538	711.549	1201.105
936.679	1342.486	3611.525	4929.563	3633.337	711.549	1201.568
936.679	1342.853	3612.029	4930.460	3634.124	711.782	1202.044
936.679	1343.186	3612.553	4931.322	3634.935	711.782	1202.498
936.886	1343.586	3613.064	4932.256	3635.683	711.782	1202.978
936.886	1343.918	3613.592	4933.197	3636.513	711.782	1203.406
936.886	1344.287	3614.093	4934.129	3637.384	712.011	1203.849
936.886	1344.682	3614.643	4935.044	3638.182	712.011	1204.249
937.176	1345.067	3615.199	4936.063	3639.022	712.011	1204.679
937.176	1345.396	3615.777	4937.014	3639.849	712.262	1205.144
937.413	1345.760	3616.280	4938.050	3640.656	712.513	1205.617
937.413	1346.190	3616.807	4939.209	3641.347	712.513	1206.042
937.738	1346.625	3617.372	4940.319	3641.991	712.896	1206.475
937.738	1347.013	3617.966	4941.501	3642.704	713.124	1206.936
938.004	1347.467	3618.463	4942.760	3643.474	713.124	1207.422
938.004	1347.955	3618.924	4944.045	3644.241	713.402	1207.840
938.249	1348.406	3619.410	4945.401	3645.125	713.402	1208.301
938.249	1348.923	3619.942	4946.790	3646.099	713.402	1208.785
938.473	1349.476	3620.528	4948.144	3647.141	713.651	1209.215
938.473	1350.044	3621.068	4949.465	3648.022	713.651	1209.655
938.709	1350.534	3621.593	4950.791	3649.073	713.651	1210.098
938.709	1351.018	3622.082	4951.895	3650.277	713.964	1210.572
939.008	1351.556	3622.608	4953.132	3651.299	713.964	1211.001
939.436	1352.088	3623.139	4954.426	3652.441	714.269	1211.452
939.436	1352.662	3623.634	4955.773	3653.612	714.269	1211.882
939.645	1353.222	3624.161	4957.329	3654.727	714.580	1212.334
939.645	1353.739	3624.709	4959.013	3655.766	714.580	1212.824
939.855	1354.278	3625.262	4960.775	3656.793	714.858	1213.338
939.855	1354.877	3625.760	4962.539	3657.943	714.858	1213.806
940.162	1355.519	3626.244	4964.435	3659.101	715.095	1214.257
940.368	1356.123	3626.809	4966.184	3660.264	715.095	1214.684
940.572	1356.698	3627.344	4968.067	3661.413	715.369	1215.093
940.773	1357.286	3627.875	4969.938	3662.673	715.369	1215.944
940.773	1357.961	3628.372	4971.797	3663.966	715.648	1216.529
941.103	1358.585	3628.900	4973.743	3665.230	715.648	1217.048
941.103	1359.252	3629.366	4975.608	3666.434	715.940	1217.529
941.401	1359.876	3629.890	4977.543	3667.810	715.940	1217.997
941.401	1360.555	3630.408	4979.339	3669.097	716.156	1218.489
941.710	1361.328	3630.918	4981.318	3670.410	716.156	1219.053
941.710	1362.023	3631.459	4983.178	3671.822	716.385	1219.561
942.029	1362.765	3632.019	4985.204	3673.214	716.385	1220.067
942.029	1363.426	3632.590	4987.268	3674.688	716.385	1220.620
942.435	1364.176	3633.139	4989.460	3676.172	716.684	1221.160
942.694	1364.946	3633.700	4991.749	3677.678	716.684	1221.760
942.951	1365.637	3634.297	4994.100	3679.332	716.934	1222.320
943.231	1366.443	3634.862	4996.503	3680.950	716.934	1222.843
943.532	1367.301	3635.478	4998.989	3682.400	717.173	1223.330
943.795	1368.090	3636.116	5001.487	3684.014	717.173	1223.985
944.105	1368.862	3636.751	5003.999	3685.590	717.426	1224.624
944.387	1369.812	3637.403	5006.668	3687.048	717.426	1225.169
944.679	1370.672	3638.041	5009.356	3688.669	717.822	1225.825
944.961	1371.470	3638.696	5012.063	3690.451	718.031	1226.521
945.250	1372.250	3639.438	5014.724	3692.161	718.264	1227.239
945.516	1373.223	3640.117	5017.482	3693.985	718.510	1227.864
945.817	1374.155	3640.870	5020.272	3695.826	718.797	1228.564
946.083	1374.975	3641.597	5023.073	3697.721	719.099	1229.355
946.336	1375.892	3642.314	5025.864	3699.550	719.444	1230.131
946.619	1376.788	3643.033	5028.693	3701.598	719.830	1230.875
946.866	1377.711	3643.804	5031.468	3703.562	720.167	1231.653
947.113	1378.769	3644.639	5034.223	3705.640	720.480	1232.522
947.324	1379.705	3645.353	5036.803	3708.031	720.877	1233.249
947.546	1380.678	3646.143	5039.452	3710.124	721.239	1234.076
947.546	1381.737	3646.917	5042.086	3712.265	721.566	1235.086
947.957	1382.747	3647.713	5044.605	3714.588	721.898	1235.935
948.168	1383.803	3648.453	5047.062	3716.710	722.256	1236.782
948.420	1384.839	3649.285	5049.572	3718.947	722.557	1237.747
948.721	1385.845	3650.095	5052.012	3721.264	722.853	1238.699
949.000	1386.942	3650.875	5054.355	3723.504	723.141	1239.721
949.276	1388.014	3651.667	5056.629	3725.864	723.465	1240.731
949.553	1389.117	3652.531	5058.926	3728.285	723.783	1241.734
949.812	1390.173	3653.441	5061.112	3730.752	724.130	1242.984
950.046	1391.325	3654.306	5063.234	3733.218	724.456	1243.990
950.336	1392.484	3655.311	5065.302	3735.712	724.914	1245.059
950.632	1393.689	3656.355	5067.250	3738.378	725.238	1246.171
950.882	1394.925	3657.464	5069.236	3741.050	725.536	1247.335
951.115	1396.093	3658.674	5071.093	3743.830	725.813	1248.617
951.369	1397.393	3659.946	5073.026	3746.756	726.123	1249.629
951.613	1398.759	3661.294	5074.776	3749.706	726.606	1250.871
951.871	1400.140	3662.712	5076.527	3752.855	727.085	1252.021
952.108	1401.486	3664.152	5077.966	3756.142	727.625	1253.234
952.387	1402.998	3665.766	5079.593	3759.566	728.222	1254.499
952.658	1404.524	3667.291	5081.032	3763.156	728.730	1255.777
952.888	1405.911	3668.904	5082.539	3766.904	729.221	1256.998
953.151	1407.547	3670.557	5084.182	3770.638	729.722	1258.549
953.400	1409.164	3672.225	5086.014	3774.396	730.224	1260.026
953.675	1410.683	3673.934	5087.602	3777.952	730.813	1261.300
953.989	1412.734	3675.808	5089.254	3781.439	731.409	1262.718
954.342	1414.311	3677.484	5090.775	3784.828	731.889	1264.215
954.691	1415.925	3679.184	5092.134	3788.411	732.414	1265.629
955.036	1417.438	3680.759	5093.543	3791.990	732.950	1267.046
955.375	1419.040	3682.356	5094.943	3795.807	733.488	1268.564
955.715	1420.654	3683.865	5096.367	3799.800	734.093	1269.964
956.028	1422.189	3685.244	5097.910	3803.977	734.762	1271.334
956.330	1424.001	3686.631	5099.359	3808.359	735.407	1272.827
956.657	1425.727	3687.975	5101.055	3812.787	736.116	1274.132
957.001	1427.512	3689.343	5102.677	3817.138	736.816	1275.548
957.311	1429.318	3690.504	5104.401	3821.458	737.523	1276.936
957.601	1431.198	3691.714	5106.231	3825.786	738.313	1278.263
957.858	1433.075	3692.960	5108.336	3829.949	739.142	1279.517
958.193	1435.029	3694.151	5110.136	3833.960	739.980	1281.017
958.482	1436.981	3695.481	5111.893	3837.750	740.733	1282.229
958.808	1438.949	3696.752	5113.784	3839.771	741.462	1283.547
959.114	1440.999	3698.134	5115.712	3840.531	742.249	1284.736
959.386	1443.017	3699.478	5117.692	3841.243	743.142	1285.955
959.674	1445.083	3700.985	5120.067	3841.976	744.102	1287.175
959.958	1447.196	3702.444	5122.312	3842.659	745.056	1288.218
960.210	1449.343	3703.959	5124.467	3843.324	746.008	1289.290
960.518	1451.515	3705.418	5126.724	3844.012	747.128	1290.272
960.769	1453.700	3706.945	5128.837	3844.722	748.192	1291.115
961.043	1455.926	3708.473	5130.890	3845.359	749.386	1292.095
961.307	1458.152	3709.981	5132.892	3845.930	750.710	1292.984
961.625	1460.460	3711.464	5134.752	3846.637	751.941	1293.953
961.940	1462.716	3712.864	5136.340	3847.403	753.108	1294.984
962.314	1464.971	3714.349	5137.917	3848.138	754.358	1295.967
962.708	1467.141	3715.672	5138.866	3848.685	755.482	1296.847
963.076	1469.338	3717.056	5139.479	3849.024	756.606	1297.750
963.439	1471.599	3718.330	5140.057	3849.024	757.738	1298.769
963.786	1473.830	3719.608	5140.395	3849.024	758.742	1299.710
964.082	1476.054	3720.811	5140.395	3849.024	759.775	1300.730
964.385	1478.281	3722.074	5140.685	3849.363	760.914	1301.622
964.617	1480.476	3723.289	5141.092	3849.363	761.869	1302.649
964.880	1482.674	3724.472	5141.530	3849.651	762.933	1303.666
965.145	1484.863	3725.673	5142.007	3849.878	763.924	1304.727
965.395	1487.044	3726.884	5142.519	3850.168	764.939	1305.673
965.644	1489.207	3728.006	5143.092	3850.503	766.105	1306.606
965.881	1491.295	3729.220	5143.790	3850.874	766.884	1307.565
966.141	1493.459	3730.321	5144.399	3851.311	767.771	1308.431
966.375	1495.590	3731.483	5144.998	3851.561	768.782	1309.257
966.584	1497.670	3732.532	5145.525	3851.807	769.648	1310.108
966.790	1499.788	3733.684	5145.986	3851.807	770.653	1311.002
966.790	1501.853	3734.861	5146.429	3851.807	771.814	1311.840
967.173	1503.851	3736.028	5146.865	3852.057	772.710	1312.756
967.173	1505.855	3737.214	5147.296	3852.057	773.514	1313.638
967.514	1507.778	3738.431	5147.699	3852.324	774.357	1314.460
967.514	1509.688	3739.632	5148.048	3852.324	775.127	1315.299
967.820	1511.472	3740.839	5148.654	3852.671	775.871	1316.214
967.820	1513.272	3742.050	5148.654	3852.671	776.439	1317.090
968.173	1515.036	3743.267	5148.934	3852.913	776.903	1317.988
968.173	1516.597	3744.524	5148.934	3852.913	777.326	1319.033
968.476	1518.222	3745.782	5149.351	3852.913	777.663	1319.852
968.677	1519.716	3746.946	5149.351	3852.913	777.887	1320.845
968.677	1521.096	3748.298	5149.744	3853.263	777.887	1321.824
969.080	1522.588	3749.577	5150.004	3853.527	777.887	1322.808
969.080	1523.868	3750.844	5150.252	3853.787	778.114	1323.942
969.444	1525.226	3752.120	5150.479	3854.051	778.441	1324.943
969.444	1526.436	3753.503	5150.712	3854.339	778.850	1326.221
969.715	1527.743	3754.837	5150.951	3854.637	779.646	1327.397
969.715	1528.883	3756.296	5151.165	3855.031	780.135	1328.643
969.962	1530.011	3757.757	5151.165	3855.403	780.746	1329.948
969.962	1531.140	3759.186	5151.541	3855.762	781.393	1331.323
969.962	1532.042	3760.721	5151.541	3856.093	782.027	1332.711
970.311	1532.921	3762.305	5151.849	3856.324	782.691	1334.135
970.311	1533.703	3763.933	5151.849	3856.324	783.341	1335.536
970.564	1534.349	3765.610	5152.191	3856.717	783.933	1337.012
970.564	1534.882	3767.351	5152.191	3856.920	784.469	1338.369
970.804	1535.368	3769.072	5152.512	3856.920	785.088	1339.856
970.804	1535.732	3770.911	5152.512	3857.303	785.636	1341.213
971.057	1536.097	3772.757	5152.856	3857.303	786.179	1342.621
971.057	1536.377	3774.646	5152.856	3857.606	786.782	1343.937
971.057	1536.619	3776.562	5153.234	3857.606	787.320	1345.249
971.288	1536.841	3778.441	5153.234	3857.865	787.757	1346.401
971.288	1537.097	3780.367	5153.607	3857.865	788.236	1347.601
971.288	1537.305	3782.218	5153.819	3857.865	788.701	1348.643
971.288	1537.524	3784.083	5154.117	3858.178	789.121	1349.752
971.577	1537.739	3785.917	5154.396	3858.178	789.516	1350.774
971.577	1537.993	3787.702	5154.710	3858.178	789.897	1351.821
971.783	1538.275	3789.472	5155.095	3858.397	790.324	1352.714
971.783	1538.540	3791.245	5155.506	3858.397	790.786	1353.659
972.031	1538.852	3792.935	5155.980	3858.397	791.244	1354.426
972.031	1539.146	3794.646	5156.464	3858.603	791.634	1355.177
972.248	1539.451	3796.233	5156.906	3858.603	791.987	1355.834
972.248	1539.736	3797.851	5157.621	3858.810	792.358	1356.341
972.479	1540.068	3799.340	5158.021	3858.810	792.698	1356.803
972.479	1540.440	3800.834	5158.426	3859.168	793.003	1357.306
972.706	1540.867	3802.226	5158.825	3859.168	793.235	1357.792
972.706	1541.340	3803.522	5159.168	3859.461	793.475	1358.287
972.971	1541.828	3804.821	5159.499	3859.461	793.677	1358.767
972.971	1542.343	3806.087	5159.796	3859.738	793.902	1359.256
973.211	1542.927	3807.278	5160.086	3859.738	794.111	1359.859
973.211	1543.437	3808.502	5160.330	3859.939	794.338	1360.638
973.476	1544.014	3809.641	5160.623	3859.939	794.593	1361.488
973.476	1544.722	3810.923	5160.883	3860.220	794.876	1362.239
973.759	1545.523	3812.164	5161.176	3860.220	795.133	1363.047
973.759	1546.314	3813.342	5161.447	3860.625	795.372	1364.069
974.074	1547.123	3814.798	5161.674	3860.625	795.372	1364.975
974.074	1547.969	3816.059	5161.897	3860.933	795.685	1365.961
974.370	1548.966	3817.545	5162.099	3860.933	795.685	1367.015
974.370	1549.942	3819.067	5162.099	3861.330	795.894	1367.971
974.659	1550.887	3820.597	5162.470	3861.545	795.894	1369.088
974.659	1551.903	3822.361	5162.725	3861.781	795.894	1370.159
974.903	1552.839	3823.979	5162.936	3862.017	796.131	1371.318
974.903	1553.884	3825.812	5163.140	3862.017	796.131	1372.613
975.137	1554.973	3827.606	5163.140	3862.333	796.336	1373.712
975.137	1556.143	3829.648	5163.518	3862.333	796.336	1374.999
975.488	1557.333	3831.546	5163.789	3862.646	796.549	1376.291
975.488	1558.514	3833.555	5164.013	3862.646	796.549	1377.744
975.809	1559.837	3835.601	5164.228	3862.975	796.549	1379.116
975.809	1561.221	3837.653	5164.438	3862.975	796.791	1380.462
976.133	1562.667	3839.697	5164.438	3863.355	796.791	1382.013
976.133	1564.022	3841.847	5164.818	3863.355	797.238	1383.398
976.521	1565.620	3843.929	5164.818	3863.804	797.238	1384.966
976.521	1567.176	3845.986	5165.052	3864.029	797.513	1386.488
976.878	1568.726	3848.059	5165.052	3864.251	797.513	1388.107
976.878	1570.487	3850.287	5165.340	3864.251	797.782	1389.685
