Head_X	Head_Y	Head_Z	LHand_X	LHand_Y	LHand_Z	RHand_X	RHand_Y	RHand_Z
2000.191	2265.828	985.107	2208.158	2826.933	2428.538	2171.273	1797.613	1679.704
2001.735	2266.477	985.107	2208.158	2827.857	2429.746	2172.639	1798.061	1682.772
2003.312	2267.105	985.107	2208.158	2828.540	2430.909	2174.025	1798.459	1686.052
2004.761	2267.685	985.486	2208.470	2829.204	2432.147	2175.368	1798.859	1689.345
2006.282	2268.140	985.486	2208.470	2829.890	2433.360	2176.797	1799.290	1692.859
2007.709	2268.583	985.878	2208.722	2830.555	2434.614	2178.298	1799.765	1696.528
2009.046	2268.902	985.878	2208.722	2831.255	2435.983	2179.988	1800.241	1700.318
2010.423	2268.902	986.101	2209.063	2831.914	2437.255	2181.850	1800.783	1704.247
2011.707	2269.384	986.101	2209.063	2832.727	2438.733	2183.629	1801.273	1708.273
2013.071	2269.384	986.101	2209.404	2833.425	2440.188	2185.577	1801.670	1712.143
2014.231	2269.384	986.101	2209.624	2833.936	2441.819	2187.569	1801.975	1715.964
2015.430	2269.384	986.310	2209.624	2834.545	2443.538	2189.653	1802.363	1719.737
2016.643	2269.706	986.310	2209.624	2835.127	2445.541	2191.903	1802.803	1723.212
2017.786	2270.008	986.524	2209.624	2835.567	2447.273	2194.433	1803.658	1726.205
2019.005	2270.512	986.524	2210.021	2835.923	2448.964	2197.241	1805.043	1728.341
2020.146	2271.023	986.922	2210.515	2836.191	2450.771	2198.854	1805.926	1729.178
2021.344	2271.675	987.148	2210.966	2836.507	2452.618	2199.456	1806.212	1729.546
2022.487	2272.329	987.413	2211.489	2836.507	2454.527	2199.904	1806.482	1730.028
2023.744	2273.078	987.774	2211.814	2837.010	2456.821	2199.904	1806.482	1730.750
2024.857	2273.935	988.170	2212.160	2837.304	2459.020	2200.254	1806.709	1731.362
2026.051	2274.778	988.569	2212.527	2837.695	2461.107	2200.560	1806.986	1731.883
2027.222	2275.541	988.987	2212.844	2838.313	2463.254	2201.023	1807.335	1732.254
2028.426	2276.386	989.397	2213.078	2839.060	2465.217	2201.521	1807.813	1732.254
2029.592	2277.281	989.812	2213.078	2840.161	2466.943	2201.920	1808.305	1732.254
2030.780	2278.089	990.271	2213.385	2841.478	2468.443	2202.145	1808.744	1732.254
2031.972	2278.874	990.675	2213.385	2842.739	2469.806	2202.145	1809.281	1732.871
2033.134	2279.545	991.076	2213.657	2843.978	2470.786	2202.377	1809.812	1733.412
2034.335	2280.258	991.578	2213.657	2845.453	2471.323	2202.377	1810.276	1733.980
2035.459	2280.845	991.957	2213.657	2846.217	2471.885	2202.377	1810.617	1734.403
2036.680	2281.334	992.387	2213.905	2846.686	2472.274	2202.377	1810.823	1734.667
2037.793	2281.746	992.852	2213.905	2847.164	2472.559	2202.377	1810.823	1734.667
2038.992	2282.079	993.142	2214.207	2847.461	2472.559	2202.377	1810.823	1734.667
2040.125	2282.079	993.499	2214.207	2847.461	2472.559	2202.377	1810.823	1734.667
2041.326	2282.400	993.866	2214.438	2847.461	2472.559	2202.636	1811.066	1734.667
2042.484	2282.400	994.219	2214.438	2847.999	2472.559	2202.636	1811.066	1734.667
2043.588	2282.400	994.643	2214.657	2848.426	2472.559	2202.920	1811.066	1734.667
2044.734	2282.400	994.994	2214.657	2848.890	2472.559	2202.920	1811.066	1734.667
2045.873	2282.400	995.388	2214.875	2849.386	2472.559	2202.920	1811.371	1734.893
2046.901	2282.709	995.780	2214.875	2849.944	2472.559	2202.920	1811.613	1735.124
2048.020	2282.709	996.221	2214.875	2850.624	2472.559	2202.920	1811.933	1735.124
2048.974	2283.089	996.723	2215.157	2851.211	2472.848	2203.454	1811.933	1735.124
2049.990	2283.372	997.211	2215.157	2851.783	2472.848	2203.454	1812.177	1735.124
2050.806	2283.914	997.584	2215.363	2852.290	2473.092	2203.454	1812.177	1735.124
2051.803	2284.285	998.026	2215.363	2852.741	2473.092	2203.661	1812.177	1735.124
2052.775	2284.724	998.525	2215.363	2853.176	2473.092	2203.661	1812.177	1735.124
2053.717	2285.229	998.993	2215.363	2853.600	2473.326	2203.661	1812.177	1735.124
2054.723	2285.767	999.319	2215.617	2854.015	2473.326	2203.661	1812.407	1735.124
2055.671	2286.384	999.768	2215.617	2854.405	2473.326	2203.661	1812.407	1735.124
2056.677	2286.944	1000.108	2215.617	2854.747	2473.534	2203.661	1812.723	1735.124
2057.626	2287.647	1000.357	2215.617	2855.314	2473.747	2203.661	1812.723	1735.124
2058.615	2288.293	1000.624	2215.617	2855.314	2473.747	2203.661	1813.044	1735.124
2059.645	2288.883	1000.891	2215.856	2855.565	2473.747	2203.890	1813.044	1735.124
2060.651	2289.582	1001.177	2215.856	2855.565	2473.747	2203.890	1813.044	1735.124
2061.743	2290.164	1001.402	2216.067	2855.890	2473.747	2203.890	1813.044	1735.124
2062.748	2290.722	1001.402	2216.067	2855.890	2473.747	2203.890	1813.044	1735.124
2063.945	2291.325	1001.758	2216.067	2856.228	2473.747	2204.174	1813.044	1735.124
2065.084	2291.884	1001.758	2216.322	2856.477	2473.747	2204.174	1813.381	1735.124
2066.251	2292.377	1001.758	2216.322	2856.709	2473.995	2204.540	1813.381	1735.124
2067.406	2292.918	1001.988	2216.322	2856.929	2473.995	2204.748	1813.719	1735.124
2068.684	2293.445	1001.988	2216.322	2857.153	2473.995	2204.970	1813.719	1735.328
2069.900	2293.992	1001.988	2216.322	2857.384	2473.995	2205.220	1814.063	1735.328
2071.265	2294.483	1002.211	2216.322	2857.588	2474.223	2205.484	1814.351	1735.328
2072.616	2295.030	1002.211	2216.322	2857.588	2474.223	2205.768	1814.588	1735.328
2073.974	2295.441	1002.487	2216.545	2857.952	2474.223	2206.031	1814.824	1735.328
2075.429	2295.907	1002.487	2216.545	2857.952	2474.223	2206.286	1815.033	1735.544
2076.917	2296.432	1002.776	2216.545	2858.195	2474.223	2206.286	1815.033	1735.544
2078.473	2296.865	1002.983	2216.858	2858.195	2474.223	2206.558	1815.351	1735.544
2080.077	2297.337	1002.983	2216.858	2858.195	2474.223	2206.558	1815.351	1735.544
2081.703	2297.936	1003.273	2217.149	2858.195	2474.461	2206.791	1815.669	1735.544
2083.361	2298.356	1003.273	2217.149	2858.195	2474.461	2206.791	1815.669	1735.544
2085.082	2298.970	1003.678	2217.386	2858.411	2474.461	2207.084	1815.896	1735.544
2086.816	2299.551	1003.927	2217.386	2858.411	2474.803	2207.084	1815.896	1735.759
2088.585	2300.170	1004.159	2217.593	2858.411	2474.803	2207.334	1815.896	1735.759
2090.358	2300.809	1004.509	2217.593	2858.411	2475.122	2207.334	1816.160	1735.759
2092.113	2301.423	1004.776	2217.800	2858.411	2475.122	2207.334	1816.160	1735.759
2093.881	2302.114	1005.104	2217.800	2858.411	2475.437	2207.592	1816.160	1735.759
2095.566	2302.829	1005.378	2218.017	2858.411	2475.437	2207.592	1816.160	1735.759
2097.248	2303.554	1005.727	2218.017	2858.411	2475.879	2207.592	1816.425	1736.044
2098.892	2304.286	1006.084	2218.287	2858.411	2476.115	2207.592	1816.425	1736.044
2100.444	2305.032	1006.553	2218.287	2858.411	2476.352	2207.592	1816.425	1736.044
2101.996	2305.828	1006.850	2218.708	2858.411	2476.666	2207.592	1816.425	1736.044
2103.491	2306.729	1007.162	2218.913	2858.625	2476.984	2207.592	1816.425	1736.273
2104.897	2307.640	1007.392	2219.125	2858.625	2477.360	2207.592	1816.425	1736.273
2106.230	2308.659	1007.723	2219.125	2859.100	2477.711	2207.828	1816.425	1736.273
2107.422	2309.661	1008.029	2219.469	2859.329	2478.054	2207.828	1816.425	1736.273
2108.594	2310.742	1008.300	2219.469	2859.796	2478.567	2207.828	1816.425	1736.273
2109.600	2311.816	1008.533	2219.818	2859.796	2478.886	2208.192	1816.425	1736.492
2110.485	2312.988	1008.808	2219.818	2860.064	2479.256	2208.192	1816.425	1736.492
2111.278	2314.124	1008.808	2220.110	2860.064	2479.612	2208.507	1816.425	1736.492
2111.956	2315.220	1009.076	2220.110	2860.280	2479.877	2208.507	1816.425	1736.492
2112.408	2316.432	1009.076	2220.445	2860.280	2480.157	2208.767	1816.425	1736.492
2112.726	2317.656	1009.076	2220.445	2860.280	2480.417	2208.767	1816.668	1736.492
2112.726	2318.828	1009.076	2220.718	2860.280	2480.675	2208.983	1816.668	1736.492
2113.071	2320.041	1009.076	2220.718	2860.280	2480.895	2208.983	1816.668	1736.492
2113.071	2321.175	1009.076	2220.718	2860.280	2481.122	2208.983	1816.668	1736.492
2113.295	2322.434	1009.297	2220.937	2860.615	2481.122	2209.294	1816.904	1736.492
2113.513	2323.654	1009.297	2220.937	2860.820	2481.516	2209.294	1816.904	1736.492
2113.827	2324.775	1009.565	2220.937	2860.820	2481.717	2209.574	1817.196	1736.492
2114.290	2326.144	1009.565	2220.937	2861.157	2481.717	2209.574	1817.196	1736.492
2114.733	2327.309	1009.928	2221.172	2861.157	2481.989	2209.795	1817.402	1736.492
2115.343	2328.649	1010.130	2221.172	2861.474	2481.989	2209.795	1817.402	1736.492
2116.000	2330.002	1010.361	2221.172	2861.474	2482.215	2210.089	1817.650	1736.492
2116.711	2331.343	1010.361	2221.379	2861.747	2482.215	2210.089	1817.650	1736.492
2117.537	2332.890	1010.748	2221.379	2861.747	2482.491	2210.443	1817.923	1736.492
2118.385	2334.261	1010.748	2221.379	2862.071	2482.491	2210.443	1817.923	1736.725
2119.265	2335.858	1011.072	2221.601	2862.071	2482.735	2210.775	1818.160	1736.725
2120.241	2337.359	1011.072	2221.601	2862.369	2482.735	2210.775	1818.160	1736.725
2121.282	2339.093	1011.466	2221.601	2862.369	2482.735	2210.986	1818.160	1736.725
2122.358	2340.644	1011.466	2221.601	2862.781	2483.046	2210.986	1818.385	1737.005
2123.462	2342.315	1011.827	2221.601	2862.985	2483.046	2210.986	1818.385	1737.005
2124.596	2344.013	1011.827	2221.601	2863.189	2483.046	2211.288	1818.385	1737.225
2125.748	2345.705	1012.077	2221.601	2863.189	2483.286	2211.288	1818.603	1737.225
2126.920	2347.370	1012.077	2221.601	2863.533	2483.286	2211.523	1818.603	1737.437
2128.172	2349.114	1012.372	2221.601	2863.533	2483.511	2211.523	1818.817	1737.437
2129.395	2350.796	1012.372	2221.601	2863.771	2483.511	2211.764	1818.817	1737.691
2130.635	2352.428	1012.650	2221.601	2863.771	2483.511	2211.764	1819.108	1737.691
2131.879	2354.085	1012.650	2221.601	2864.001	2483.511	2212.061	1819.108	1737.911
2133.171	2355.891	1012.650	2221.601	2864.001	2483.739	2212.061	1819.325	1737.911
2134.554	2357.569	1012.650	2221.601	2864.326	2483.739	2212.308	1819.325	1737.911
2135.893	2359.317	1012.873	2221.601	2864.326	2483.739	2212.308	1819.325	1738.187
2137.228	2361.108	1012.873	2221.601	2864.638	2483.739	2212.522	1819.325	1738.187
2138.580	2362.770	1012.873	2221.601	2864.638	2483.986	2212.522	1819.325	1738.187
2139.984	2364.528	1012.873	2221.601	2864.908	2483.986	2212.522	1819.325	1738.489
2141.373	2366.251	1012.873	2221.601	2864.908	2484.216	2212.522	1819.325	1738.489
2142.922	2367.979	1012.873	2221.601	2865.222	2484.216	2212.741	1819.325	1738.773
2144.332	2369.711	1012.873	2221.601	2865.222	2484.520	2212.741	1819.325	1738.773
2145.804	2371.586	1012.873	2221.601	2865.499	2484.520	2212.741	1819.325	1738.980
2147.368	2373.240	1013.085	2221.601	2865.499	2484.822	2213.003	1819.527	1738.980
2148.959	2375.113	1013.085	2221.601	2865.859	2484.822	2213.003	1819.527	1738.980
2150.525	2376.998	1013.085	2221.601	2866.061	2485.152	2213.003	1819.527	1739.217
2152.100	2378.740	1013.296	2221.601	2866.061	2485.152	2213.258	1819.527	1739.217
2153.832	2380.568	1013.530	2221.601	2866.422	2485.456	2213.258	1819.527	1739.217
2155.443	2382.452	1013.530	2221.818	2866.422	2485.456	2213.258	1819.527	1739.485
2157.101	2384.227	1013.915	2221.818	2866.828	2485.757	2213.258	1819.527	1739.485
2158.814	2386.006	1014.198	2221.818	2867.102	2485.757	2213.490	1819.527	1739.485
2160.509	2387.873	1014.410	2221.818	2867.362	2486.004	2213.490	1819.527	1739.485
2162.206	2389.638	1014.688	2221.818	2867.603	2486.004	2213.490	1819.527	1739.732
2164.025	2391.333	1015.093	2221.818	2867.853	2486.004	2213.490	1819.527	1739.732
2165.733	2393.174	1015.293	2221.818	2868.163	2486.208	2213.490	1819.527	1739.732
2167.572	2394.907	1015.547	2221.818	2868.444	2486.208	2213.490	1819.527	1739.732
2169.421	2396.632	1015.547	2222.046	2868.729	2486.208	2213.490	1819.839	1739.949
2171.238	2398.328	1015.784	2222.046	2869.053	2486.208	2213.694	1819.839	1739.949
2173.180	2400.125	1015.987	2222.046	2869.340	2486.208	2213.694	1820.105	1739.949
2175.112	2401.971	1016.423	2222.248	2869.620	2486.447	2213.694	1820.105	1739.949
2177.185	2403.598	1016.627	2222.248	2869.926	2486.447	2213.694	1820.305	1739.949
2179.337	2405.378	1016.869	2222.466	2870.242	2486.848	2213.947	1820.305	1739.949
2181.495	2407.050	1017.156	2222.466	2870.787	2486.848	2213.947	1820.305	1739.949
2183.727	2408.749	1017.442	2222.700	2871.087	2487.182	2213.947	1820.561	1739.949
2185.954	2410.453	1017.719	2222.700	2871.288	2487.440	2213.947	1820.561	1739.949
2188.278	2412.156	1018.048	2222.700	2871.288	2487.714	2213.947	1820.561	1739.949
2190.646	2413.879	1018.387	2223.031	2871.288	2488.080	2213.947	1820.561	1739.949
2193.038	2415.708	1018.772	2223.031	2871.853	2488.448	2213.947	1820.561	1739.949
2195.444	2417.447	1019.161	2223.325	2872.272	2488.750	2214.190	1820.561	1739.949
2197.863	2419.166	1019.552	2223.325	2872.604	2488.997	2214.190	1820.561	1739.949
2200.385	2421.018	1019.974	2223.543	2872.604	2489.493	2214.190	1820.561	1739.949
2202.824	2422.771	1020.377	2223.543	2873.039	2489.713	2214.433	1820.801	1739.949
2205.370	2424.526	1020.828	2223.543	2873.318	2489.986	2214.433	1820.801	1739.949
2207.838	2426.371	1021.235	2223.858	2873.609	2490.249	2214.640	1820.801	1739.949
2210.331	2428.051	1021.693	2223.858	2874.072	2490.249	2214.640	1820.801	1739.949
2212.934	2429.840	1022.182	2224.077	2874.390	2490.656	2214.640	1820.801	1739.949
2215.448	2431.643	1022.648	2224.493	2874.910	2490.656	2214.640	1820.801	1740.189
2217.979	2433.302	1023.192	2224.493	2875.111	2490.656	2214.847	1821.031	1740.189
2220.520	2435.064	1023.718	2224.805	2875.332	2491.100	2214.847	1821.031	1740.189
2223.025	2436.896	1024.238	2225.009	2875.332	2491.432	2215.075	1821.031	1740.189
2225.501	2438.620	1024.832	2225.230	2875.665	2491.808	2215.075	1821.350	1740.189
2227.918	2440.293	1025.374	2225.230	2875.665	2492.306	2215.392	1821.350	1740.439
2230.327	2441.959	1025.962	2225.594	2875.665	2492.566	2215.392	1821.350	1740.439
2232.742	2443.579	1026.557	2225.594	2875.665	2492.859	2215.649	1821.562	1740.439
2235.175	2445.084	1027.107	2225.968	2875.944	2493.088	2215.649	1821.562	1740.680
2237.568	2446.570	1027.652	2225.968	2875.944	2493.331	2215.889	1821.562	1740.680
2239.995	2448.096	1028.116	2226.299	2876.203	2493.576	2215.889	1821.562	1740.680
2242.396	2449.455	1028.577	2226.299	2876.203	2493.778	2215.889	1821.562	1740.943
2244.771	2450.781	1028.994	2226.567	2876.547	2494.028	2215.889	1821.562	1740.943
2247.186	2452.057	1029.412	2226.567	2876.547	2494.238	2216.117	1821.562	1740.943
2249.499	2453.259	1029.802	2226.805	2876.858	2494.238	2216.117	1821.562	1740.943
2251.836	2454.460	1030.117	2226.805	2876.858	2494.611	2216.117	1821.562	1740.943
2254.179	2455.606	1030.428	2227.042	2877.191	2494.611	2216.349	1821.562	1740.943
2256.478	2456.691	1030.428	2227.042	2877.191	2494.995	2216.349	1821.562	1740.943
2258.826	2457.772	1030.904	2227.333	2877.523	2495.229	2216.594	1821.562	1740.943
2261.162	2458.741	1030.904	2227.333	2877.745	2495.527	2216.594	1821.795	1741.146
2263.474	2459.712	1031.228	2227.660	2878.002	2495.862	2216.594	1821.795	1741.146
2265.820	2460.702	1031.228	2227.904	2878.363	2496.253	2216.808	1822.013	1741.146
2268.049	2461.689	1031.617	2228.178	2878.867	2496.668	2216.808	1822.231	1741.146
2270.268	2462.593	1031.617	2228.481	2879.431	2497.070	2216.808	1822.532	1741.146
2272.476	2463.568	1032.028	2228.863	2880.026	2497.399	2216.808	1822.876	1741.428
2274.597	2464.526	1032.242	2229.222	2880.528	2497.659	2216.808	1823.187	1741.428
2276.693	2465.331	1032.473	2229.610	2880.966	2497.659	2216.808	1823.488	1741.428
2278.705	2466.068	1032.473	2230.017	2881.257	2498.004	2216.808	1823.724	1741.648
2280.727	2466.840	1032.846	2230.455	2881.257	2498.004	2217.048	1823.932	1741.648
2282.696	2467.475	1032.846	2230.910	2881.257	2498.257	2217.048	1823.932	1741.648
2284.681	2467.966	1032.846	2231.362	2881.490	2498.257	2217.477	1824.280	1741.648
2286.617	2468.339	1032.846	2231.813	2881.490	2498.540	2217.828	1824.280	1741.648
2288.516	2468.541	1032.846	2232.229	2881.798	2498.540	2218.212	1824.614	1741.648
2290.444	2468.541	1033.264	2232.640	2882.127	2498.540	2218.581	1824.614	1741.648
2292.347	2468.759	1033.564	2233.037	2882.558	2498.540	2218.937	1824.993	1741.648
2294.177	2469.214	1033.933	2233.373	2883.000	2498.540	2219.279	1824.993	1741.933
2296.113	2469.755	1034.319	2233.678	2883.410	2498.540	2219.597	1825.360	1741.933
2297.962	2470.503	1034.750	2233.958	2883.758	2498.540	2219.969	1825.568	1741.933
2299.863	2471.452	1035.346	2234.230	2883.974	2498.540	2220.412	1825.856	1741.933
2301.798	2472.483	1035.982	2234.485	2883.974	2498.540	2220.849	1826.067	1741.933
2303.859	2473.649	1036.730	2234.748	2884.315	2498.540	2221.154	1826.067	1741.933
2305.633	2475.206	1037.629	2235.009	2884.542	2498.540	2221.507	1826.387	1741.933
2307.573	2476.571	1038.639	2235.248	2884.783	2498.540	2221.850	1826.599	1741.933
2309.664	2478.147	1039.446	2235.465	2885.001	2498.540	2222.150	1826.872	1741.933
2311.842	2479.765	1040.279	2235.686	2885.226	2498.540	2222.479	1827.118	1741.933
2314.086	2481.412	1041.144	2235.686	2885.226	2498.540	2222.797	1827.409	1741.933
2316.322	2483.066	1042.008	2236.043	2885.547	2498.540	2223.123	1827.409	1742.161
2318.638	2484.874	1042.856	2236.043	2885.547	2498.540	2223.418	1827.754	1742.161
2320.896	2486.687	1043.624	2236.296	2885.547	2498.540	2223.695	1827.754	1742.161
2323.197	2488.451	1044.383	2236.296	2885.547	2498.540	2223.995	1828.018	1742.161
2325.477	2490.288	1045.056	2236.538	2885.547	2498.540	2224.243	1828.018	1742.392
2327.772	2492.154	1045.706	2236.538	2885.547	2498.540	2224.509	1828.356	1742.392
2330.026	2493.887	1046.331	2236.910	2885.547	2498.540	2224.794	1828.356	1742.392
2332.284	2495.716	1046.891	2237.188	2885.547	2498.540	2225.106	1828.636	1742.392
2334.488	2497.452	1047.460	2237.470	2885.786	2498.540	2225.432	1828.636	1742.392
2336.655	2499.175	1047.929	2237.766	2885.786	2498.540	2225.805	1828.906	1742.392
2338.793	2500.872	1048.315	2238.071	2886.147	2498.540	2226.194	1828.906	1742.392
2340.890	2502.457	1048.736	2238.389	2886.360	2498.540	2226.497	1829.129	1742.392
2342.937	2504.003	1049.129	2238.727	2886.360	2498.540	2226.775	1829.129	1742.392
2344.979	2505.500	1049.435	2239.118	2886.702	2498.540	2227.052	1829.390	1742.392
2346.994	2506.879	1049.760	2239.531	2886.702	2498.540	2227.293	1829.663	1742.392
2348.961	2508.168	1050.089	2239.907	2886.702	2498.779	2227.545	1829.912	1742.392
2350.894	2509.433	1050.425	2240.273	2886.702	2498.779	2227.816	1830.248	1742.392
2352.777	2510.625	1050.673	2240.589	2886.702	2498.779	2228.046	1830.528	1742.392
2354.598	2511.735	1050.884	2240.959	2886.702	2498.984	2228.270	1830.786	1742.392
2356.443	2512.918	1051.270	2241.343	2886.702	2498.984	2228.494	1831.050	1742.392
2358.202	2513.971	1051.557	2241.729	2886.702	2498.984	2228.732	1831.356	1742.392
2359.989	2514.956	1051.557	2242.219	2887.048	2498.984	2229.050	1831.743	1742.392
2361.691	2515.930	1051.957	2242.681	2887.048	2498.984	2229.366	1832.248	1742.392
2363.334	2516.848	1052.179	2243.206	2887.363	2498.984	2229.728	1832.775	1742.392
2364.932	2517.750	1052.381	2243.811	2887.620	2499.246	2230.126	1833.375	1742.392
2366.469	2518.580	1052.587	2244.355	2887.949	2499.246	2230.497	1834.045	1742.392
2367.914	2519.386	1052.587	2245.011	2888.268	2499.454	2230.859	1834.841	1742.392
2369.263	2520.125	1052.936	2245.793	2888.611	2499.454	2231.149	1835.587	1742.392
2370.508	2520.869	1052.936	2246.450	2888.854	2499.454	2231.475	1836.592	1742.392
2371.610	2521.554	1053.161	2247.193	2889.085	2499.454	2231.733	1837.626	1742.392
2372.603	2522.146	1053.161	2247.915	2889.085	2499.454	2231.976	1838.475	1742.392
2373.534	2522.764	1053.161	2248.535	2889.085	2499.454	2232.198	1839.496	1742.392
2374.257	2523.297	1053.161	2249.207	2889.364	2499.682	2232.420	1840.507	1742.392
2374.925	2523.768	1053.161	2249.860	2889.364	2499.682	2232.676	1841.353	1742.638
2375.446	2524.279	1053.161	2250.477	2889.364	2499.682	2232.897	1842.096	1742.638
2375.942	2524.738	1053.161	2251.172	2889.364	2499.682	2233.239	1842.773	1742.638
2376.278	2525.121	1053.161	2251.889	2889.617	2499.682	2233.577	1843.349	1742.638
2376.533	2525.520	1053.430	2252.501	2889.617	2499.927	2233.873	1843.912	1742.638
2376.762	2525.904	1053.430	2253.195	2890.009	2499.927	2234.125	1844.391	1742.638
