P1_head_pos_head_X	P1_head_pos_head_Y	P1_head_pos_head_Z
-118.180	-70.732	1272.217
-117.686	-69.500	1271.898
-117.180	-68.522	1271.608
-116.656	-67.564	1271.328
-116.135	-66.576	1271.001
-115.546	-65.667	1270.697
-115.006	-64.841	1270.368
-114.447	-64.025	1270.066
-113.844	-63.278	1269.752
-113.271	-62.567	1269.500
-112.717	-61.896	1269.222
-112.214	-61.259	1268.900
-111.723	-60.665	1268.624
-111.284	-60.073	1268.320
-110.892	-59.548	1268.019
-110.489	-59.054	1267.683
-110.110	-58.559	1267.306
-109.750	-58.192	1266.917
-109.415	-57.860	1266.545
-109.055	-57.517	1266.239
-108.715	-57.167	1265.919
-108.449	-56.808	1265.602
-108.192	-56.456	1265.318
-107.933	-56.060	1265.050
-107.744	-55.703	1264.882
-107.632	-55.338	1264.779
-107.535	-55.014	1264.766
-107.470	-54.690	1264.768
-107.429	-54.388	1264.836
-107.402	-54.087	1264.889
-107.359	-53.834	1264.960
-107.295	-53.531	1265.016
-107.183	-53.236	1265.073
-107.042	-52.935	1265.068
-106.827	-52.680	1265.060
-106.582	-52.451	1265.008
-106.306	-52.284	1264.904
-105.963	-52.112	1264.807
-105.593	-51.922	1264.652
-105.187	-51.832	1264.353
-104.669	-51.658	1264.087
-104.205	-51.498	1263.825
-103.695	-51.389	1263.507
-103.181	-51.312	1263.133
-102.623	-51.235	1262.761
-102.037	-51.167	1262.257
-101.524	-51.059	1261.819
-101.009	-51.023	1261.358
-100.490	-50.996	1260.951
-99.938	-50.960	1260.522
-99.457	-51.005	1260.051
-99.019	-50.985	1259.670
-98.602	-50.944	1259.355
-98.213	-50.939	1259.057
-97.880	-50.939	1258.865
-97.589	-50.909	1258.693
-97.322	-50.838	1258.579
-97.119	-50.738	1258.531
-96.973	-50.586	1258.507
-96.856	-50.411	1258.543
-96.775	-50.183	1258.633
-96.732	-49.865	1258.776
-96.719	-49.551	1258.939
-96.747	-49.199	1259.084
-96.796	-48.839	1259.245
-96.853	-48.389	1259.481
-96.942	-47.948	1259.724
-97.010	-47.512	1259.967
-97.107	-47.022	1260.151
-97.162	-46.618	1260.304
-97.213	-46.226	1260.389
-97.250	-45.790	1260.554
-97.561	-45.099	1260.491
-97.602	-44.686	1260.668
-97.631	-44.290	1260.801
-97.656	-43.921	1260.882
-97.371	-43.799	1261.294
-97.376	-43.422	1261.434
-97.386	-43.058	1261.583
-97.400	-42.683	1261.722
-97.475	-42.296	1261.891
-97.760	-41.604	1261.865
-97.860	-41.117	1262.026
-97.970	-40.684	1262.187
-98.148	-40.150	1262.401
-98.383	-39.581	1262.601
-98.650	-38.924	1262.876
-98.961	-38.191	1263.113
-99.375	-37.405	1263.472
-99.830	-36.520	1263.828
-100.376	-35.508	1264.187
-100.904	-34.509	1264.593
-101.525	-33.386	1264.998
-102.237	-32.179	1265.448
-103.059	-30.838	1265.964
-103.912	-29.494	1266.483
-104.883	-27.985	1267.064
-105.923	-26.363	1267.689
-107.050	-24.766	1268.336
-108.259	-22.955	1268.977
-109.473	-21.162	1269.680
-110.774	-19.401	1270.323
-112.098	-17.528	1271.000
-113.518	-15.603	1271.622
-114.906	-13.682	1272.262
-116.327	-11.807	1272.820
-117.758	-9.890	1273.377
-119.220	-8.009	1273.858
-120.640	-6.101	1274.373
-122.019	-4.295	1274.818
-123.410	-2.493	1275.335
-124.815	-0.778	1275.782
-126.223	0.971	1276.122
-127.627	2.637	1276.470
-128.963	4.189	1276.830
-130.326	5.787	1277.151
-131.657	7.470	1277.690
-132.926	8.871	1277.974
-134.218	10.384	1278.359
-135.421	11.632	1278.634
-136.622	13.041	1278.919
-137.867	14.285	1279.217
-138.910	15.496	1279.370
-140.001	16.645	1279.544
-141.036	17.840	1279.711
-141.937	18.899	1279.694
-142.890	20.038	1279.628
-143.762	21.085	1279.541
-144.596	22.131	1279.447
-145.424	23.039	1279.327
-146.187	24.035	1279.227
-146.857	24.908	1279.122
-147.589	25.769	1279.013
-148.197	26.584	1278.882
-148.810	27.435	1278.694
-149.255	28.190	1278.521
-149.681	28.943	1278.305
-150.166	29.759	1278.089
-150.553	30.514	1277.886
-150.887	31.340	1277.719
-151.177	32.152	1277.558
-151.428	32.961	1277.435
-151.741	33.828	1277.360
-151.991	34.607	1277.286
-152.384	35.574	1277.187
-152.757	36.548	1277.087
-153.108	37.473	1277.020
-153.574	38.582	1276.994
-154.016	39.701	1276.982
-154.585	40.792	1276.916
-155.170	42.026	1276.766
-155.829	43.255	1276.660
-156.533	44.589	1276.484
-157.144	45.955	1276.318
-157.940	47.425	1276.056
-158.709	48.893	1275.686
-159.395	50.391	1275.380
-160.118	51.835	1275.033
-161.299	53.238	1274.221
-161.923	54.717	1273.886
-162.586	56.161	1273.528
-163.164	57.565	1273.277
-163.910	59.049	1272.927
-164.516	60.377	1272.603
-165.073	61.793	1272.297
-165.607	63.085	1272.005
-166.213	64.537	1271.682
-166.772	65.746	1271.440
-167.402	67.122	1271.196
-167.907	68.284	1270.937
-168.455	69.622	1270.731
-168.974	70.788	1270.485
-169.518	72.045	1270.287
-170.053	73.236	1270.062
-170.491	74.390	1269.846
-170.988	75.585	1269.628
-171.398	76.774	1269.400
-171.776	77.944	1269.134
-172.168	79.117	1268.859
-172.538	80.309	1268.522
-172.793	81.421	1268.152
-172.963	82.575	1267.828
-173.138	83.619	1267.443
-173.286	84.751	1267.012
-173.344	85.680	1266.580
-173.353	86.625	1266.180
-173.340	87.608	1265.815
-173.383	88.560	1265.487
-173.316	89.422	1265.123
-173.326	90.341	1264.712
-173.263	91.247	1264.299
-173.092	92.040	1263.905
-172.883	92.773	1263.468
-172.707	93.581	1263.119
-172.531	94.248	1262.801
-172.388	94.881	1262.562
-172.253	95.500	1262.348
-172.051	96.069	1262.202
-171.851	96.609	1262.110
-171.674	97.079	1262.012
-171.515	97.575	1261.970
-171.315	98.049	1261.895
-171.044	98.439	1261.824
-170.775	98.866	1261.745
-170.470	99.291	1261.665
-170.186	99.732	1261.553
-169.898	100.169	1261.396
-169.576	100.516	1261.239
-169.192	100.888	1261.080
-168.744	101.195	1260.888
-168.239	101.547	1260.635
-167.745	101.853	1260.322
-167.226	102.180	1260.009
-166.615	102.522	1259.625
-165.952	102.907	1259.175
-165.230	103.258	1258.722
-164.497	103.576	1258.273
-163.634	103.859	1257.677
-162.783	104.140	1257.078
-161.915	104.390	1256.500
-160.947	104.566	1255.868
-160.053	104.760	1255.246
-159.065	104.809	1254.664
-158.095	104.819	1254.131
-157.173	104.868	1253.640
-156.300	104.790	1253.161
-155.266	104.615	1252.662
-154.350	104.437	1252.253
-153.560	104.204	1251.989
-152.749	103.866	1251.636
-152.063	103.598	1251.402
-151.382	103.289	1251.085
-150.722	103.017	1250.865
-150.095	102.719	1250.678
-149.611	102.483	1250.475
-149.195	102.220	1250.301
-148.695	101.894	1250.123
-148.285	101.638	1249.999
-147.918	101.414	1249.912
-147.635	101.204	1249.874
-147.425	101.002	1249.910
-147.280	100.835	1250.023
-147.191	100.645	1250.162
-147.132	100.473	1250.391
-147.114	100.306	1250.621
-147.157	100.136	1250.863
-147.227	99.979	1251.118
-147.289	99.794	1251.369
-147.402	99.642	1251.636
-147.513	99.518	1251.905
-147.604	99.346	1252.156
-147.731	99.186	1252.408
-147.837	99.056	1252.679
-147.941	98.939	1252.916
-148.055	98.822	1253.140
-148.148	98.747	1253.343
-148.261	98.655	1253.526
-148.404	98.585	1253.689
-148.539	98.563	1253.835
-148.707	98.513	1253.940
-148.815	98.496	1254.028
-148.959	98.491	1254.120
-149.116	98.515	1254.183
-149.244	98.495	1254.280
-149.362	98.463	1254.360
-149.457	98.436	1254.417
-149.497	98.366	1254.459
-149.521	98.285	1254.483
-149.490	98.174	1254.480
-149.408	98.024	1254.444
-149.271	97.858	1254.358
-149.089	97.686	1254.250
-148.875	97.526	1254.116
-148.591	97.354	1253.980
-148.240	97.163	1253.826
-147.796	96.908	1253.622
-147.243	96.512	1253.428
-146.724	96.221	1253.227
-146.180	95.915	1253.016
-145.518	95.562	1252.747
-144.857	95.248	1252.467
-144.222	94.874	1252.294
-143.526	94.465	1252.086
-142.850	94.132	1251.884
-142.304	93.827	1251.695
-141.792	93.535	1251.520
-141.250	93.275	1251.318
-140.753	93.027	1251.144
-140.327	92.818	1250.992
-140.002	92.633	1250.837
-139.708	92.512	1250.653
-139.478	92.458	1250.479
-139.294	92.430	1250.304
-139.173	92.463	1250.128
-139.080	92.534	1249.944
-139.086	92.678	1249.754
-139.174	92.906	1249.488
-139.302	93.249	1249.233
-139.444	93.579	1248.944
-139.571	93.895	1248.603
-139.814	94.384	1248.260
-140.134	94.946	1247.928
-140.577	95.572	1247.577
-141.004	96.183	1247.303
-141.504	96.803	1247.065
-142.017	97.478	1246.821
-142.698	98.295	1246.591
-143.299	98.997	1246.286
-143.936	99.685	1246.042
-144.755	100.612	1245.814
-145.342	101.289	1245.538
-146.068	102.026	1245.204
-146.952	102.950	1244.834
-147.484	103.626	1244.540
-148.170	104.400	1244.202
-148.907	105.232	1243.800
-149.443	105.866	1243.404
-149.923	106.571	1243.041
-150.382	107.281	1242.642
-150.806	107.885	1242.121
-151.142	108.448	1241.695
-151.418	109.002	1241.313
-151.674	109.573	1240.969
-151.872	110.021	1240.599
-152.067	110.442	1240.233
-152.120	110.747	1240.004
-152.108	110.978	1239.818
-152.066	111.155	1239.638
-151.962	111.262	1239.490
-151.812	111.334	1239.395
-151.564	111.330	1239.334
-151.251	111.256	1239.296
-150.895	111.111	1239.283
-150.454	110.876	1239.324
-149.961	110.549	1239.440
-149.401	110.168	1239.572
-148.687	109.614	1239.666
-148.034	109.159	1239.799
-147.467	108.659	1239.952
-146.817	108.113	1240.153
-146.109	107.444	1240.250
-145.445	106.673	1240.369
-144.926	106.174	1240.585
-143.990	105.680	1240.711
-143.422	104.907	1240.732
-142.998	104.493	1240.835
-142.608	104.049	1240.968
-142.236	103.592	1241.121
-141.903	103.194	1241.314
-141.638	102.807	1241.443
-141.480	102.509	1241.654
-141.702	102.398	1242.023
-141.681	102.191	1242.258
-141.722	102.054	1242.539
-141.868	101.943	1242.850
-142.071	101.872	1243.131
-142.348	101.896	1243.456
-142.702	101.929	1243.785
-143.115	102.024	1244.246
-143.735	102.209	1244.693
-144.405	102.597	1245.222
-145.068	102.824	1245.635
-145.907	103.182	1246.177
-146.784	103.472	1246.648
-147.630	103.826	1247.196
-148.653	104.183	1247.648
-149.740	104.667	1248.128
-150.887	105.150	1248.629
-151.996	105.581	1249.064
-153.124	106.018	1249.400
-154.314	106.637	1249.744
-155.493	107.157	1250.048
-156.567	107.619	1250.279
-157.626	108.198	1250.361
-158.677	108.808	1250.276
-159.566	109.325	1250.226
-160.497	109.924	1250.104
-161.293	110.582	1250.005
-162.088	111.124	1249.884
-162.838	111.703	1249.659
-163.703	112.437	1249.355
-164.445	113.098	1249.091
-165.221	113.849	1248.791
-166.071	114.539	1248.368
-166.874	115.308	1247.912
-167.715	116.111	1247.491
-168.500	117.035	1246.981
-169.199	117.770	1246.484
-169.925	118.535	1246.015
-170.529	119.294	1245.480
-170.972	119.941	1244.978
-171.364	120.541	1244.591
-171.761	121.063	1244.261
-172.016	121.582	1243.955
-172.154	121.961	1243.609
-172.203	122.313	1243.333
-172.147	122.618	1243.108
-171.997	122.851	1242.906
-171.744	123.051	1242.729
-171.371	123.244	1242.555
-170.975	123.372	1242.306
-170.415	123.463	1242.015
-169.712	123.586	1241.680
-168.988	123.721	1241.322
-168.355	123.816	1240.960
-167.526	123.877	1240.535
-166.700	123.923	1240.035
-166.036	124.035	1239.545
-165.343	124.149	1239.030
-164.657	124.257	1238.531
-164.167	124.427	1238.056
-163.798	124.603	1237.614
-163.478	124.800	1237.214
-163.310	125.002	1236.861
-163.231	125.179	1236.579
-163.292	125.392	1236.405
-163.471	125.581	1236.329
-163.747	125.792	1236.309
-164.205	126.120	1236.340
-164.746	126.363	1236.431
-165.360	126.617	1236.579
-166.014	126.829	1236.755
-166.751	127.043	1236.997
-167.562	127.227	1237.260
-168.475	127.528	1237.529
-169.306	127.835	1237.786
-170.209	128.081	1238.048
-171.124	128.297	1238.323
-171.993	128.501	1238.656
-172.831	128.695	1238.888
-173.594	128.919	1239.120
-174.425	129.100	1239.360
-175.185	129.352	1239.612
-175.796	129.444	1239.807
-176.313	129.526	1240.002
-176.778	129.586	1240.171
-177.161	129.631	1240.337
-177.441	129.609	1240.473
-177.684	129.588	1240.597
-177.817	129.519	1240.731
-177.880	129.450	1240.839
-177.893	129.336	1240.944
-177.827	129.191	1241.033
-177.721	129.018	1241.125
-177.480	128.818	1241.234
-177.144	128.462	1241.285
-176.743	128.111	1241.331
-176.339	127.781	1241.343
-175.871	127.399	1241.320
-175.320	126.980	1241.313
-174.662	126.536	1241.315
-173.925	126.017	1241.305
-173.193	125.438	1241.242
-172.384	124.894	1241.165
-171.427	124.258	1241.117
-170.434	123.520	1240.956
-169.396	122.892	1240.858
-168.311	122.150	1240.794
-167.073	121.361	1240.837
-165.940	120.603	1240.905
-164.531	119.552	1241.167
-163.277	118.590	1241.410
-161.861	117.401	1241.816
-160.530	116.306	1242.328
-159.138	114.899	1242.887
-157.875	113.564	1243.679
-156.789	112.371	1244.686
-155.697	110.825	1245.686
-154.961	109.503	1246.837
-154.291	108.036	1247.923
-153.819	106.705	1249.029
-153.549	105.474	1250.107
-153.477	104.404	1251.236
-153.449	103.397	1252.160
-153.622	102.601	1253.118
-153.965	101.996	1253.954
-154.432	101.575	1254.796
-154.994	101.248	1255.545
-155.676	101.084	1256.201
-156.346	101.014	1256.914
-157.044	101.044	1257.540
-157.798	101.138	1258.188
-158.502	101.302	1258.934
-159.135	101.436	1259.688
-159.715	101.585	1260.509
-160.251	101.710	1261.284
-160.781	101.982	1262.006
-161.285	102.265	1262.634
-161.906	102.665	1263.205
-162.447	103.107	1263.687
-163.014	103.703	1264.037
-163.603	104.406	1264.192
-164.256	105.206	1264.221
-164.880	106.120	1264.158
-165.486	107.153	1263.955
-166.004	108.274	1263.590
-166.543	109.375	1263.140
-167.066	110.629	1262.571
-167.503	111.910	1261.923
-167.921	113.195	1261.176
-168.214	114.437	1260.422
-168.442	115.782	1259.630
-168.622	116.973	1258.818
-168.709	118.191	1257.929
-168.803	119.344	1257.055
-168.771	120.448	1256.235
-168.790	121.496	1255.349
-168.593	122.183	1254.411
-168.451	122.969	1253.748
-168.299	123.633	1253.168
-167.970	124.125	1252.673
-167.630	124.459	1252.215
-167.227	124.613	1251.882
-166.760	124.591	1251.625
-166.200	124.366	1251.507
-165.552	123.987	1251.457
-164.873	123.406	1251.508
-164.086	122.635	1251.694
-163.226	121.855	1252.120
-162.295	120.696	1252.571
-161.354	119.348	1253.088
-160.299	117.803	1253.707
-159.269	116.105	1254.512
-158.058	114.058	1255.412
-156.967	111.960	1256.432
-155.903	109.662	1257.517
-154.112	107.107	1259.034
-152.829	104.413	1260.389
-151.529	101.568	1261.750
-150.198	98.610	1263.002
-148.778	95.401	1264.170
-147.388	92.078	1265.274
-145.952	88.655	1266.388
-144.386	85.203	1267.449
-142.798	81.664	1268.293
-141.190	78.186	1269.060
-139.537	74.656	1269.689
-137.867	71.088	1270.212
-136.213	67.681	1270.706
-134.585	64.295	1270.959
-132.954	61.007	1271.172
-131.358	57.909	1271.293
-129.752	54.842	1271.243
-128.119	51.910	1271.085
-126.551	49.058	1270.873
-124.965	46.243	1270.645
-123.415	43.684	1270.329
-121.863	41.130	1269.903
-120.287	38.606	1269.452
-118.847	36.218	1269.047
-117.315	33.711	1268.264
-115.830	31.405	1267.647
-114.335	29.299	1267.068
-112.863	27.206	1266.428
-111.418	25.177	1265.717
-110.030	23.204	1265.104
-108.774	21.411	1264.511
-107.526	19.703	1263.861
-106.457	18.087	1263.318
-105.506	16.616	1262.830
-104.612	15.256	1262.457
-103.874	14.018	1262.110
-103.268	12.947	1261.940
-102.749	11.925	1262.007
-102.421	11.048	1262.065
-102.099	10.164	1262.204
-101.876	9.329	1262.405
-101.744	8.588	1262.691
-101.712	7.910	1263.049
-101.688	7.089	1263.503
-101.651	6.167	1263.982
-101.690	5.351	1264.357
-101.784	4.395	1264.910
-101.878	3.181	1265.539
-102.080	1.974	1266.262
-102.284	0.757	1266.920
-102.472	-0.680	1267.588
-102.424	-2.375	1268.406
-102.547	-3.998	1269.078
-102.657	-5.640	1269.625
-102.808	-7.355	1270.219
-102.851	-9.244	1270.763
-102.900	-11.118	1271.169
-102.860	-13.071	1271.600
-102.749	-15.124	1271.906
-102.585	-17.198	1272.131
-102.335	-19.365	1272.242
-102.002	-21.446	1272.336
-101.552	-23.628	1272.259
-101.022	-25.874	1272.152
-100.449	-28.211	1271.893
-99.856	-30.683	1271.568
-99.055	-33.105	1271.225
-98.188	-35.641	1270.850
-97.336	-38.225	1270.395
-96.288	-40.890	1269.817
-95.254	-43.726	1269.092
-94.074	-46.648	1268.207
-92.871	-49.647	1267.277
-91.670	-52.749	1266.202
-90.383	-55.968	1265.049
-89.405	-59.578	1263.658
-88.143	-62.930	1262.373
-86.947	-66.190	1261.062
-85.855	-69.515	1259.794
-84.770	-72.736	1258.411
-83.853	-76.120	1257.114
-82.944	-79.234	1255.840
-82.168	-82.209	1254.612
-81.524	-85.027	1253.450
-80.920	-87.655	1252.460
-80.491	-90.015	1251.522
-80.006	-92.102	1250.723
-79.747	-94.054	1250.031
-79.456	-95.753	1249.427
-79.259	-97.161	1248.959
-79.081	-98.454	1248.551
-78.950	-99.550	1248.151
-78.857	-100.400	1247.916
-78.839	-101.307	1247.714
-78.855	-102.005	1247.592
-78.952	-102.471	1247.588
-79.128	-102.875	1247.651
-79.380	-103.197	1247.728
-79.691	-103.423	1247.823
-80.029	-103.573	1247.954
-80.443	-103.684	1248.195
-80.885	-103.721	1248.495
-81.469	-103.798	1248.830
-82.002	-103.736	1249.259
-82.570	-103.676	1249.740
-83.251	-103.478	1250.206
-83.877	-103.164	1250.666
-84.445	-102.788	1251.153
-85.160	-102.398	1251.711
-85.824	-101.978	1252.333
-86.403	-101.634	1252.925
-87.067	-101.215	1253.504
-87.628	-100.790	1254.102
-88.223	-100.355	1254.702
-88.748	-100.079	1255.276
-89.188	-99.819	1255.844
-89.624	-99.651	1256.286
-90.015	-99.457	1256.710
-90.441	-99.250	1257.088
-90.796	-99.044	1257.507
-91.096	-98.856	1257.866
-91.421	-98.724	1258.166
-91.763	-98.567	1258.471
-92.115	-98.430	1258.692
-92.464	-98.296	1258.903
-92.825	-98.194	1259.132
-93.131	-98.103	1259.358
-93.439	-97.998	1259.457
-93.744	-97.841	1259.558
-94.069	-97.630	1259.627
-94.381	-97.360	1259.709
-94.687	-97.015	1259.800
-94.951	-96.609	1259.844
-95.236	-96.161	1259.835
-95.504	-95.710	1259.859
-95.729	-95.251	1259.877
-95.924	-94.804	1259.884
-96.130	-94.247	1259.868
-96.349	-93.632	1259.906
-96.505	-93.041	1259.905
-96.659	-92.439	1259.985
-96.801	-91.798	1260.095
-96.978	-90.995	1260.197
-97.171	-90.157	1260.355
-97.326	-89.395	1260.496
-97.443	-88.437	1260.729
-97.592	-87.490	1260.864
-97.770	-86.599	1260.976
-97.920	-85.659	1261.041
-98.083	-84.765	1261.124
-98.211	-83.819	1261.202
-98.290	-82.832	1261.207
-98.328	-81.976	1261.099
-98.375	-81.149	1261.041
-98.427	-80.229	1260.928
-98.466	-79.325	1260.806
-98.497	-78.608	1260.685
-98.474	-77.885	1260.505
-98.451	-77.008	1260.256
-98.444	-76.259	1260.027
-98.380	-75.470	1259.801
-98.323	-74.737	1259.531
-98.267	-73.891	1259.267
-98.247	-73.096	1259.010
-98.004	-72.014	1258.862
-97.949	-71.037	1258.566
-97.875	-70.101	1258.317
-97.800	-69.141	1258.055
-97.743	-68.144	1257.810
-97.633	-67.165	1257.601
-97.547	-66.163	1257.351
-97.464	-65.158	1257.109
-97.426	-64.240	1256.931
-97.350	-63.351	1256.833
-97.314	-62.349	1256.683
-97.237	-61.387	1256.519
-97.191	-60.555	1256.435
-97.115	-59.650	1256.337
-97.085	-58.788	1256.241
-97.011	-58.015	1256.160
-96.998	-57.273	1256.029
-97.000	-56.532	1255.909
-96.989	-55.881	1255.784
-96.986	-55.234	1255.657
-96.956	-54.603	1255.527
-96.909	-53.956	1255.368
-96.851	-53.413	1255.231
-96.799	-52.954	1255.103
-96.767	-52.556	1254.954
-96.729	-52.172	1254.793
-96.705	-51.782	1254.609
-96.674	-51.388	1254.423
-96.614	-50.992	1254.277
-96.578	-50.651	1254.096
-96.538	-50.299	1253.937
-96.496	-50.004	1253.800
-96.467	-49.743	1253.674
-96.420	-49.547	1253.577
-96.413	-49.338	1253.489
-96.394	-49.157	1253.421
-96.391	-49.038	1253.377
-96.413	-48.910	1253.333
-96.464	-48.806	1253.328
-96.499	-48.721	1253.348
-96.575	-48.654	1253.370
-96.681	-48.615	1253.418
-96.795	-48.537	1253.505
-96.945	-48.476	1253.593
-97.078	-48.412	1253.676
-97.211	-48.336	1253.799
-97.368	-48.280	1253.889
-97.515	-48.216	1253.995
-97.676	-48.192	1254.081
-97.808	-48.123	1254.197
-97.967	-48.080	1254.291
-98.157	-48.049	1254.372
-98.319	-48.009	1254.509
-98.473	-48.000	1254.590
-98.593	-47.971	1254.723
-98.757	-48.003	1254.805
-98.872	-47.977	1254.897
-98.989	-47.992	1255.012
-99.089	-47.999	1255.095
-99.205	-48.012	1255.174
-99.300	-48.048	1255.252
-99.390	-48.059	1255.307
-99.456	-48.104	1255.359
-99.529	-48.129	1255.387
-99.593	-48.186	1255.409
-99.625	-48.247	1255.386
-99.676	-48.360	1255.353
-99.702	-48.423	1255.294
-99.732	-48.542	1255.236
-99.749	-48.604	1255.183
-99.770	-48.691	1255.130
-99.768	-48.746	1255.053
-99.759	-48.828	1254.976
-99.744	-48.868	1254.879
-99.723	-48.940	1254.752
-99.685	-48.973	1254.631
-99.672	-49.011	1254.509
-99.665	-49.033	1254.383
-99.638	-49.080	1254.285
-99.638	-49.095	1254.196
-99.627	-49.098	1254.110
-99.649	-49.094	1254.045
-99.621	-49.108	1253.964
-99.593	-49.074	1253.914
-99.585	-49.089	1253.851
-99.560	-49.075	1253.760
-99.522	-49.086	1253.673
-99.480	-49.080	1253.596
-99.445	-49.087	1253.517
-99.391	-49.097	1253.456
-99.341	-49.095	1253.391
-99.269	-49.107	1253.339
-99.229	-49.150	1253.313
-99.164	-49.146	1253.264
-99.101	-49.189	1253.230
-99.045	-49.207	1253.214
-98.974	-49.303	1253.209
-98.922	-49.354	1253.229
-98.855	-49.410	1253.264
-98.795	-49.497	1253.299
-98.752	-49.603	1253.317
-98.681	-49.705	1253.346
-98.596	-49.801	1253.408
-98.513	-49.909	1253.438
-98.441	-50.032	1253.474
-98.364	-50.183	1253.505
-98.260	-50.339	1253.516
-98.138	-50.523	1253.508
-98.026	-50.776	1253.484
-97.873	-51.109	1253.430
-97.739	-51.563	1253.355
-97.610	-52.069	1253.278
-97.537	-52.560	1253.198
-97.419	-53.091	1253.137
-97.507	-53.830	1252.958
-97.429	-54.406	1252.914
-97.361	-55.029	1252.908
-97.270	-55.610	1252.899
-97.204	-56.133	1252.862
-97.124	-56.682	1252.822
-97.036	-57.240	1252.771
-96.979	-57.830	1252.720
-96.903	-58.270	1252.640
-96.803	-58.739	1252.632
-96.688	-59.208	1252.556
-96.579	-59.689	1252.494
