P1_hand_lP1_hands_pos_X	P1_hand_lP1_hands_pos_Y	P1_hand_lP1_hands_pos_Z	P1_hand_rP1_hands_pos_X	P1_hand_rP1_hands_pos_Y	P1_hand_rP1_hands_pos_Z
72.368	174.199	844.124	66.749	-89.064	992.336
72.171	174.025	844.273	66.703	-86.885	991.128
72.040	173.933	844.435	66.096	-84.295	989.930
71.884	173.952	844.635	64.984	-81.211	988.518
71.745	174.007	844.828	63.128	-77.822	987.069
71.621	174.084	845.016	60.644	-74.153	985.586
71.513	174.247	845.253	57.562	-70.218	984.050
71.397	174.476	845.558	53.927	-66.199	982.444
71.336	174.733	845.810	49.829	-62.104	980.722
71.287	174.953	846.035	45.331	-58.059	978.971
71.296	175.182	846.311	40.503	-54.158	977.199
71.284	175.447	846.562	35.535	-50.535	975.417
71.256	175.746	846.835	30.544	-47.083	973.760
71.260	176.009	847.074	25.585	-44.130	972.249
71.280	176.302	847.302	20.702	-41.702	970.961
71.262	176.593	847.529	15.997	-39.130	969.896
71.251	176.898	847.795	11.711	-37.446	969.166
71.176	177.229	847.988	7.926	-36.359	968.778
71.108	177.567	848.213	4.578	-35.573	968.770
71.020	177.824	848.379	1.882	-35.346	969.083
70.957	178.042	848.552	-0.128	-35.401	969.668
70.928	178.185	848.719	-1.712	-35.874	970.456
70.905	178.304	848.882	-2.573	-36.482	971.387
70.884	178.403	849.104	-2.883	-37.432	972.579
70.870	178.459	849.243	-2.762	-38.478	973.715
70.820	178.493	849.408	-2.183	-39.611	974.741
70.774	178.488	849.538	-1.079	-40.841	975.813
70.676	178.520	849.710	0.301	-42.525	976.570
70.563	178.511	849.873	2.196	-43.766	977.469
70.431	178.459	850.029	4.665	-45.101	978.247
70.276	178.379	850.235	7.487	-46.511	978.930
70.151	178.241	850.619	10.805	-48.098	979.597
69.950	178.106	851.095	14.304	-49.941	980.352
69.760	177.888	851.565	18.279	-51.864	981.045
69.553	177.649	851.941	22.424	-53.842	981.767
69.295	177.322	852.298	26.781	-55.944	982.454
68.951	176.928	852.811	31.299	-58.103	983.070
68.686	176.556	853.483	35.840	-60.158	983.677
68.358	176.214	854.113	40.391	-62.189	984.226
68.008	175.889	854.734	44.849	-64.109	984.659
67.652	175.510	855.368	49.129	-65.853	985.047
67.318	175.157	855.965	53.227	-67.466	985.188
66.960	174.823	856.547	57.023	-68.904	985.195
66.604	174.489	857.178	60.576	-70.069	985.055
66.318	174.163	857.740	63.904	-70.976	984.804
66.046	173.952	858.221	66.900	-71.731	984.447
65.829	173.713	858.645	69.651	-72.398	983.860
65.573	173.549	859.182	71.960	-72.763	983.307
65.308	173.436	859.685	73.938	-72.966	982.744
65.103	173.340	860.060	75.606	-72.887	982.076
64.921	173.238	860.356	77.032	-72.584	981.293
64.751	173.148	860.596	78.373	-72.188	980.435
64.557	173.119	860.842	79.375	-71.626	979.528
64.452	173.083	861.058	80.224	-70.848	978.622
64.370	173.132	861.327	80.666	-69.959	977.646
64.275	173.204	861.553	80.801	-68.841	976.729
64.198	173.260	861.738	80.672	-67.677	975.853
64.136	173.391	861.977	80.161	-66.357	974.886
64.094	173.529	862.110	79.357	-64.957	973.992
64.048	173.642	862.189	78.335	-63.340	973.142
64.077	173.812	862.295	77.025	-61.696	972.324
64.081	173.984	862.312	75.623	-59.967	971.510
64.165	174.159	862.330	73.941	-58.177	970.710
64.218	174.318	862.342	72.169	-56.269	969.933
64.292	174.444	862.307	70.290	-54.362	969.199
64.346	174.550	862.225	68.302	-52.534	968.491
64.419	174.719	862.138	66.384	-50.774	967.794
64.544	174.870	862.085	64.429	-49.212	967.138
64.639	175.034	861.980	62.405	-47.710	966.539
64.733	175.203	861.919	60.443	-46.234	965.981
64.805	175.340	861.825	58.574	-45.088	965.549
64.864	175.442	861.773	56.722	-43.918	965.081
64.920	175.522	861.691	54.951	-42.961	964.718
64.973	175.594	861.617	53.334	-42.109	964.435
65.011	175.635	861.575	51.831	-41.478	964.249
64.999	175.701	861.551	50.479	-40.994	964.096
65.003	175.789	861.579	49.312	-40.654	964.099
64.995	175.823	861.563	48.407	-40.468	964.156
65.029	175.896	861.527	47.583	-40.416	964.339
65.009	175.956	861.539	46.991	-40.483	964.625
65.006	175.980	861.524	46.573	-40.654	964.982
65.007	175.987	861.498	46.306	-40.964	965.437
64.989	175.969	861.462	46.093	-41.395	965.979
64.994	175.908	861.430	45.985	-41.935	966.604
64.965	175.862	861.414	45.914	-42.461	967.263
64.978	175.774	861.359	45.873	-43.080	967.937
64.998	175.742	861.340	45.919	-43.616	968.551
64.999	175.685	861.282	45.986	-44.249	969.153
65.013	175.640	861.245	45.946	-44.874	969.730
65.017	175.551	861.155	45.939	-45.434	970.223
65.025	175.478	861.085	45.941	-45.896	970.635
65.031	175.389	860.987	45.942	-46.296	970.941
65.065	175.301	860.914	45.982	-46.705	971.186
65.058	175.200	860.827	46.022	-47.074	971.376
65.102	175.088	860.726	46.093	-47.349	971.486
65.145	174.951	860.617	46.124	-47.606	971.563
65.183	174.813	860.513	46.165	-47.768	971.577
65.225	174.701	860.408	46.169	-47.921	971.568
65.283	174.585	860.314	46.146	-48.040	971.524
65.335	174.516	860.230	46.077	-48.104	971.501
65.359	174.397	860.176	45.974	-48.166	971.451
65.368	174.271	860.121	45.866	-48.160	971.425
65.396	174.173	860.080	45.733	-48.130	971.352
65.394	174.090	860.096	45.563	-48.063	971.298
65.351	174.016	860.123	45.398	-47.986	971.234
65.314	173.975	860.178	45.227	-47.898	971.170
65.258	173.888	860.233	45.053	-47.795	971.114
65.216	173.899	860.304	44.860	-47.636	971.065
65.150	173.887	860.388	44.722	-47.535	971.026
65.101	173.886	860.468	44.575	-47.434	970.985
65.038	173.886	860.568	44.467	-47.378	970.958
64.965	173.935	860.670	44.385	-47.340	970.944
64.917	173.980	860.791	44.409	-47.378	970.960
64.835	174.029	860.929	44.557	-47.512	970.996
64.737	174.093	861.070	44.731	-47.697	971.042
64.618	174.137	861.232	45.069	-48.012	971.131
64.518	174.191	861.450	45.513	-48.458	971.246
64.322	174.206	861.764	46.067	-48.951	971.370
64.215	174.210	862.085	46.826	-49.589	971.560
64.090	174.199	862.417	47.712	-50.338	971.762
64.036	174.187	862.720	48.710	-51.167	971.993
63.886	174.126	863.068	49.882	-52.119	972.308
63.748	174.031	863.368	51.034	-53.194	972.631
63.608	173.963	863.655	52.323	-54.300	973.062
63.458	173.868	863.882	53.677	-55.506	973.498
63.303	173.771	864.148	55.020	-56.715	974.008
63.183	173.660	864.362	56.372	-57.950	974.513
63.063	173.542	864.595	57.757	-59.168	974.994
62.940	173.402	864.924	58.982	-60.312	975.461
62.839	173.280	865.176	60.252	-61.474	975.858
62.722	173.086	865.428	61.398	-62.484	976.245
62.632	172.878	865.609	62.463	-63.444	976.520
62.596	172.659	865.734	63.396	-64.196	976.754
62.547	172.451	865.803	64.102	-64.781	976.956
62.514	172.301	865.900	64.613	-65.085	977.120
62.488	172.166	865.951	64.917	-65.100	977.247
62.431	172.080	866.000	64.996	-64.771	977.275
62.383	172.012	866.039	64.843	-64.163	977.194
62.275	171.951	866.051	64.467	-63.278	976.953
62.222	171.907	866.064	63.975	-62.150	976.575
62.202	171.925	866.074	63.268	-60.739	976.066
62.176	171.918	866.077	62.412	-59.174	975.473
62.142	171.954	866.084	61.333	-57.612	974.788
62.143	172.013	866.127	60.137	-55.816	974.034
62.139	172.094	866.153	58.514	-53.998	973.328
62.123	172.173	866.191	56.693	-52.097	972.564
62.110	172.279	866.278	54.505	-50.177	971.819
62.116	172.383	866.348	51.944	-48.345	971.078
62.117	172.520	866.386	49.154	-46.633	970.390
62.089	172.679	866.458	46.181	-44.974	969.730
62.066	172.828	866.526	43.100	-43.547	969.133
62.061	173.014	866.577	40.031	-42.194	968.663
62.082	173.189	866.623	37.179	-41.168	968.279
62.167	173.349	866.703	34.396	-40.459	968.039
62.184	173.542	866.756	31.773	-39.973	967.905
62.238	173.754	866.807	29.484	-39.690	968.054
62.229	173.922	866.818	27.456	-39.596	968.340
62.259	174.122	866.824	25.719	-39.855	968.839
62.265	174.348	866.819	24.486	-40.381	969.481
62.319	174.575	866.811	23.519	-41.107	970.360
62.335	174.784	866.798	23.100	-41.959	971.292
62.403	174.932	866.781	22.876	-43.060	972.313
62.451	175.094	866.760	23.031	-44.124	973.313
62.477	175.175	866.760	23.492	-45.335	974.224
62.503	175.278	866.753	24.206	-46.565	975.199
62.550	175.330	866.767	25.194	-47.928	976.029
62.549	175.368	866.780	26.292	-49.160	976.761
62.578	175.365	866.818	27.688	-50.518	977.319
62.554	175.333	866.870	29.133	-51.776	977.877
62.504	175.290	866.939	30.601	-53.072	978.237
62.478	175.190	866.970	32.073	-54.370	978.584
62.422	175.086	867.042	33.432	-55.573	978.865
62.392	174.968	867.114	34.693	-56.746	979.188
62.335	174.836	867.148	35.911	-57.630	979.406
62.322	174.693	867.170	36.920	-58.465	979.597
62.348	174.582	867.196	37.860	-59.159	979.826
62.354	174.468	867.164	38.699	-59.536	979.907
62.355	174.378	867.133	39.371	-59.707	979.924
62.346	174.279	867.046	40.058	-59.562	979.851
62.342	174.166	866.951	40.553	-59.200	979.722
62.358	174.074	866.852	40.813	-58.650	979.436
62.376	174.015	866.735	40.822	-57.888	979.062
62.399	173.971	866.629	40.676	-56.962	978.602
62.426	173.900	866.532	40.266	-55.929	978.054
62.452	173.879	866.428	39.757	-54.881	977.478
62.521	173.883	866.358	38.944	-53.826	976.882
62.571	173.893	866.288	38.102	-52.776	976.326
62.650	173.918	866.198	37.069	-51.805	975.832
62.695	173.981	866.142	35.919	-50.945	975.394
62.753	174.061	866.053	34.794	-50.111	974.944
62.832	174.200	865.990	33.560	-49.432	974.542
62.862	174.333	865.949	32.489	-48.833	974.259
62.912	174.502	865.893	31.390	-48.443	974.073
62.970	174.672	865.861	30.366	-48.149	973.962
63.039	174.823	865.823	29.421	-48.050	974.011
63.084	174.991	865.838	28.754	-48.049	974.107
63.118	175.154	865.880	28.277	-48.137	974.301
63.161	175.329	865.994	27.957	-48.294	974.489
63.192	175.493	866.228	27.857	-48.520	974.731
63.223	175.670	866.462	27.968	-48.832	974.926
63.212	175.916	866.849	28.239	-49.218	975.195
63.203	176.249	867.368	28.658	-49.538	975.416
63.065	176.707	868.059	29.194	-49.891	975.568
62.723	177.312	869.264	29.905	-50.161	975.782
62.427	177.859	870.672	30.653	-50.327	975.956
61.942	178.536	872.307	31.491	-50.488	976.062
61.244	179.220	874.306	32.534	-50.550	976.213
60.427	180.054	876.449	33.599	-50.552	976.282
59.427	180.983	878.969	34.753	-50.490	976.330
58.520	181.831	881.632	36.031	-50.392	976.406
57.225	183.349	884.470	37.244	-50.249	976.682
55.923	184.468	887.401	38.522	-50.141	976.974
54.466	185.215	890.445	39.843	-50.065	977.364
52.900	185.845	893.619	41.053	-50.065	977.764
50.883	186.207	897.057	42.343	-50.051	978.139
48.833	186.733	900.504	43.602	-50.148	978.664
46.718	186.983	903.877	44.875	-50.350	979.082
44.560	187.198	907.468	45.970	-50.612	979.581
42.228	186.989	910.883	47.051	-50.837	980.088
39.895	186.333	914.168	47.875	-51.177	980.558
37.585	185.615	917.506	48.615	-51.311	980.727
35.177	184.668	920.729	49.399	-51.725	981.123
32.984	183.579	923.572	50.094	-52.082	981.434
30.980	182.414	926.211	50.700	-52.384	981.701
29.009	181.199	928.729	51.253	-52.647	981.862
27.052	180.425	931.476	51.700	-52.857	982.024
25.336	179.253	933.668	52.006	-52.959	982.174
24.008	177.902	935.409	52.170	-52.957	982.263
22.733	176.672	937.032	52.230	-52.886	982.340
21.541	175.475	938.307	52.236	-52.722	982.326
20.638	174.339	939.367	52.184	-52.469	982.229
19.833	173.105	940.268	52.127	-52.100	982.057
19.101	171.910	941.152	52.090	-51.652	981.859
18.331	170.588	941.944	52.109	-51.136	981.567
17.660	169.423	942.802	52.158	-50.567	981.298
16.841	168.015	943.616	52.131	-49.902	981.023
16.192	166.723	944.137	52.160	-49.071	980.983
15.462	165.461	944.629	52.033	-48.448	980.763
14.909	164.400	944.853	51.917	-47.961	980.595
14.456	163.563	944.962	51.713	-47.511	980.517
14.075	163.024	944.970	51.515	-47.162	980.538
13.835	162.684	944.888	51.393	-47.004	980.652
13.720	162.487	944.804	51.350	-46.988	980.769
13.672	162.420	944.786	51.347	-47.112	980.972
13.583	162.401	944.827	51.356	-47.302	981.212
13.471	162.322	944.979	51.337	-47.536	981.487
13.346	162.204	945.218	51.268	-47.819	981.812
13.190	161.987	945.550	51.132	-48.052	982.114
12.988	161.758	945.940	50.931	-48.233	982.398
12.730	161.492	946.400	50.676	-48.335	982.698
12.370	161.187	946.745	50.364	-48.336	982.940
11.947	160.788	947.113	50.015	-48.252	983.137
11.481	160.440	947.552	49.712	-48.141	983.284
11.094	160.156	947.998	49.436	-48.017	983.437
10.603	159.861	948.475	49.206	-47.907	983.566
9.979	159.435	948.948	48.964	-47.821	983.668
9.282	159.040	949.496	48.751	-47.767	983.789
8.673	158.656	950.158	48.431	-47.684	983.947
8.063	158.319	950.750	48.115	-47.629	984.083
7.363	157.981	951.349	47.728	-47.588	984.216
6.618	157.476	951.844	47.284	-47.533	984.356
5.818	156.766	952.453	46.721	-47.332	984.412
4.867	155.941	953.284	46.141	-47.016	984.416
3.678	154.961	954.172	45.767	-46.715	984.355
2.664	154.101	954.845	45.218	-46.286	984.255
1.747	153.224	955.393	44.711	-45.875	984.184
0.925	152.516	955.857	44.182	-45.456	984.107
0.109	151.893	956.287	43.466	-45.006	984.058
-0.544	151.372	956.712	42.661	-44.662	984.078
-1.202	151.013	957.123	41.810	-44.292	984.178
-1.826	150.763	957.563	40.813	-43.977	984.377
-2.241	150.665	957.938	39.760	-43.692	984.560
-2.632	150.718	958.321	38.786	-43.546	984.785
-3.122	150.828	958.740	37.643	-43.480	985.029
-3.607	151.003	959.218	36.739	-43.448	985.244
-4.104	151.300	959.778	35.795	-43.449	985.491
-4.625	151.583	960.308	34.934	-43.519	985.754
-5.193	151.966	960.859	34.177	-43.465	986.003
-5.754	152.366	961.399	33.483	-43.473	986.183
-6.349	152.713	961.950	32.895	-43.536	986.337
-6.923	152.983	962.405	32.335	-43.532	986.448
-7.578	153.283	962.912	31.879	-43.497	986.490
-8.203	153.541	963.389	31.354	-43.358	986.449
-8.774	153.674	963.760	31.111	-43.219	986.488
-9.258	153.809	964.077	31.233	-43.367	986.460
-9.691	153.947	964.297	31.278	-43.326	986.411
-10.193	153.955	964.577	31.426	-43.312	986.377
-10.615	154.076	964.924	31.559	-43.292	986.337
-11.043	154.149	965.273	31.717	-43.240	986.339
-11.397	154.250	965.552	31.826	-43.189	986.323
-11.675	154.307	965.798	31.900	-43.089	986.305
-11.878	154.347	965.952	31.872	-42.974	986.290
-12.070	154.310	966.054	31.768	-42.753	986.263
-12.221	154.204	966.064	31.595	-42.593	986.202
-12.394	154.028	966.048	31.355	-42.424	986.179
-12.568	153.796	966.029	31.102	-42.178	986.081
-12.736	153.467	966.007	30.805	-41.879	985.979
-12.882	153.128	965.917	30.532	-41.582	985.850
-13.062	152.714	965.835	30.286	-41.270	985.673
-13.276	152.260	965.742	30.067	-40.886	985.462
-13.501	151.736	965.673	29.828	-40.379	985.253
-13.707	151.149	965.625	29.515	-39.818	985.045
-13.834	150.620	965.551	29.084	-39.217	984.782
-13.864	150.224	965.452	28.618	-38.688	984.632
-13.856	149.940	965.302	28.108	-38.230	984.570
-13.821	149.721	965.223	27.705	-37.849	984.533
-13.805	149.593	965.161	27.283	-37.475	984.488
-13.845	149.453	965.128	26.881	-37.062	984.441
-13.931	149.296	965.162	26.517	-36.672	984.410
-14.054	149.077	965.219	26.204	-36.245	984.364
-14.253	148.825	965.277	25.943	-35.837	984.233
-14.463	148.606	965.366	25.806	-35.444	984.037
-14.632	148.483	965.435	25.727	-35.087	983.884
-14.757	148.422	965.540	25.672	-34.741	983.747
-14.903	148.410	965.663	25.664	-34.471	983.630
-14.974	148.487	965.765	25.643	-34.248	983.520
-15.059	148.579	965.847	25.634	-34.018	983.422
-15.118	148.707	965.932	25.592	-33.806	983.315
-15.203	148.815	966.045	25.506	-33.614	983.258
-15.325	148.938	966.169	25.365	-33.446	983.202
-15.413	149.080	966.336	25.200	-33.306	983.166
-15.518	149.280	966.526	24.980	-33.183	983.165
-15.643	149.588	966.719	24.747	-33.123	983.229
-15.774	149.923	966.913	24.496	-33.109	983.287
-15.905	150.243	967.109	24.253	-33.095	983.383
-16.067	150.559	967.299	24.044	-33.065	983.460
-16.258	150.878	967.495	23.813	-33.015	983.527
-16.538	151.129	967.754	23.639	-32.967	983.571
-16.820	151.274	968.043	23.495	-32.903	983.590
-17.073	151.371	968.331	23.350	-32.803	983.597
-17.335	151.386	968.587	23.237	-32.693	983.589
-17.582	151.392	968.781	23.103	-32.534	983.551
-17.892	151.293	968.927	22.964	-32.420	983.506
-18.188	151.168	969.015	22.815	-32.276	983.458
-18.465	151.026	969.103	22.652	-32.098	983.431
-18.726	150.904	969.200	22.462	-31.945	983.375
-18.914	150.786	969.269	22.308	-31.815	983.361
-19.065	150.687	969.334	22.112	-31.717	983.334
-19.197	150.638	969.356	21.951	-31.659	983.325
-19.326	150.610	969.399	21.796	-31.636	983.304
-19.435	150.559	969.425	21.636	-31.547	983.284
-19.535	150.535	969.475	21.524	-31.515	983.297
-19.634	150.511	969.520	21.387	-31.455	983.269
-19.786	150.472	969.588	21.264	-31.450	983.285
-19.922	150.436	969.652	21.175	-31.434	983.287
-20.081	150.370	969.752	21.089	-31.429	983.309
-20.215	150.313	969.827	21.038	-31.401	983.331
-20.358	150.234	969.880	21.025	-31.349	983.351
-20.478	150.176	969.926	21.014	-31.318	983.375
-20.579	150.136	969.953	21.009	-31.286	983.378
-20.662	150.105	969.969	21.036	-31.243	983.395
-20.693	150.088	969.986	21.033	-31.223	983.390
-20.731	150.099	969.979	21.061	-31.207	983.388
-20.770	150.116	970.007	21.065	-31.189	983.390
-20.810	150.128	970.043	21.065	-31.188	983.378
-20.851	150.178	970.087	21.079	-31.166	983.394
-20.899	150.175	970.106	21.082	-31.168	983.373
-20.973	150.174	970.128	21.098	-31.136	983.350
-21.018	150.128	970.166	21.113	-31.090	983.334
-21.063	150.128	970.160	21.119	-31.054	983.312
-21.091	150.062	970.151	21.096	-31.039	983.300
-21.128	150.006	970.155	21.063	-31.009	983.292
-21.134	149.965	970.136	21.026	-31.010	983.301
-21.155	149.908	970.121	20.967	-31.024	983.304
-21.184	149.858	970.113	20.897	-31.030	983.294
-21.212	149.782	970.110	20.844	-31.067	983.301
-21.223	149.702	970.121	20.787	-31.101	983.346
-21.245	149.625	970.137	20.691	-31.155	983.404
-21.271	149.561	970.137	20.615	-31.220	983.460
-21.282	149.481	970.156	20.503	-31.297	983.524
-21.303	149.400	970.152	20.408	-31.385	983.612
-21.315	149.317	970.143	20.287	-31.470	983.715
-21.308	149.231	970.111	20.197	-31.545	983.819
-21.274	149.158	970.052	20.103	-31.625	983.921
-21.226	149.119	969.971	20.030	-31.689	984.027
-21.164	149.055	969.872	19.962	-31.767	984.104
-21.124	148.987	969.783	19.908	-31.854	984.187
-21.068	148.942	969.706	19.823	-31.911	984.255
-21.045	148.890	969.612	19.738	-31.990	984.313
-20.999	148.801	969.529	19.632	-32.020	984.375
-20.962	148.726	969.427	19.483	-32.047	984.426
-20.895	148.639	969.327	19.336	-32.060	984.467
-20.801	148.562	969.198	19.162	-32.056	984.494
-20.639	148.495	969.039	18.993	-32.045	984.546
-20.461	148.475	968.893	18.815	-32.069	984.577
-20.291	148.438	968.741	18.647	-32.051	984.627
-20.074	148.414	968.565	18.490	-32.066	984.677
-19.849	148.344	968.416	18.314	-32.096	984.741
-19.681	148.213	968.274	18.112	-32.139	984.791
-19.528	148.119	968.137	17.881	-32.181	984.862
-19.384	148.003	967.991	17.655	-32.258	984.937
-19.238	147.840	967.813	17.438	-32.361	985.076
-19.055	147.726	967.619	17.263	-32.529	985.203
-18.864	147.584	967.421	17.115	-32.675	985.328
-18.602	147.430	967.169	17.017	-32.939	985.566
-18.341	147.292	966.917	17.045	-33.450	986.127
-18.085	147.137	966.662	16.952	-33.707	986.337
-17.770	146.950	966.367	16.858	-33.969	986.531
-17.492	146.729	966.082	16.819	-34.246	986.706
-17.227	146.472	965.840	16.760	-34.493	986.866
-16.985	146.139	965.589	16.708	-34.758	987.036
-16.721	145.819	965.306	16.664	-34.952	987.192
-16.485	145.542	965.045	16.582	-35.126	987.337
-16.219	145.237	964.771	16.481	-35.296	987.481
-15.969	144.964	964.518	16.374	-35.433	987.606
-15.723	144.695	964.271	16.233	-35.600	987.731
-15.524	144.439	964.026	16.102	-35.723	987.896
-15.316	144.198	963.792	15.911	-35.847	988.027
-15.187	143.875	963.534	15.658	-36.035	988.187
-15.098	143.514	963.264	15.411	-36.181	988.344
-15.025	143.180	963.081	15.112	-36.326	988.505
-15.000	142.880	962.925	14.832	-36.449	988.681
-15.018	142.603	962.796	14.567	-36.525	988.821
-15.053	142.313	962.681	14.331	-36.642	988.950
-15.148	142.059	962.585	14.071	-36.740	989.082
-15.230	141.842	962.535	13.851	-36.847	989.198
