P6_elbow_lP6_whole_dist_traveled	P6_shoulder_lP6_whole_dist_traveled	P6_shoulder_rP6_whole_dist_traveled	P6_elbow_rP6_whole_dist_traveled	P6_headP6_whole_dist_traveled	P6_hand_rP6_whole_dist_traveled	P6_hand_lP6_whole_dist_traveled
2904.425	1223.802	970.392	2091.077	2035.307	3506.051	6621.373
2904.795	1223.802	970.392	2091.077	2035.307	3506.051	6621.373
2905.119	1224.068	970.597	2091.479	2035.525	3506.051	6621.691
2905.435	1224.068	970.597	2091.749	2035.525	3506.278	6621.691
2905.805	1224.398	970.597	2092.146	2035.795	3506.278	6621.937
2906.158	1224.398	970.846	2092.505	2035.795	3506.683	6621.937
2906.475	1224.842	970.846	2092.870	2036.146	3506.683	6622.166
2906.738	1225.128	971.409	2093.308	2036.146	3507.040	6622.166
2906.941	1225.421	971.409	2093.702	2036.547	3507.040	6622.166
2906.941	1225.734	971.409	2094.029	2036.547	3507.313	6622.379
2907.210	1226.005	971.712	2094.342	2036.996	3507.313	6622.379
2907.210	1226.348	971.712	2094.645	2037.249	3507.313	6622.379
2907.210	1226.688	971.991	2094.912	2037.515	3507.556	6622.379
2907.210	1226.987	971.991	2095.137	2037.832	3507.556	6622.609
2907.428	1227.220	972.268	2095.137	2038.140	3507.556	6622.609
2907.428	1227.444	972.927	2095.442	2038.516	3507.556	6623.031
2907.428	1227.444	972.927	2095.442	2038.909	3507.826	6623.264
2907.649	1227.760	973.168	2095.442	2039.360	3507.826	6623.494
2907.649	1227.760	973.168	2095.442	2039.790	3508.111	6623.716
2907.649	1228.009	973.430	2095.442	2040.231	3508.362	6623.961
2907.854	1228.009	973.430	2095.442	2040.630	3508.609	6624.233
2907.854	1228.236	973.731	2095.442	2040.992	3508.969	6624.520
2907.854	1228.236	973.731	2095.713	2041.346	3509.369	6624.884
2908.159	1228.473	974.096	2095.713	2041.709	3509.872	6625.258
2908.159	1228.716	974.096	2096.159	2042.116	3510.413	6625.674
2908.530	1228.716	974.495	2096.367	2042.537	3510.991	6626.099
2908.822	1229.032	974.495	2096.615	2042.943	3511.546	6626.552
2909.218	1229.261	974.845	2096.819	2043.332	3512.026	6627.030
2909.557	1229.261	975.056	2096.819	2043.718	3512.422	6627.507
2909.997	1229.595	975.056	2097.158	2044.397	3512.665	6627.922
2910.371	1229.595	975.371	2097.158	2044.791	3512.665	6628.342
2910.739	1229.923	975.371	2097.424	2045.054	3512.945	6628.726
2911.087	1229.923	975.668	2097.424	2045.298	3512.945	6629.095
2911.477	1230.272	975.668	2097.705	2045.527	3512.945	6629.340
2911.880	1230.272	975.909	2097.705	2045.733	3512.945	6629.340
2912.361	1230.585	975.909	2097.969	2045.942	3513.212	6629.566
2912.786	1230.585	976.154	2097.969	2046.177	3513.212	6629.775
2913.152	1230.836	976.154	2098.285	2046.408	3513.489	6630.132
2913.481	1230.836	976.526	2098.967	2046.646	3513.489	6630.390
2913.733	1231.107	976.526	2099.657	2046.867	3513.767	6630.683
2913.987	1231.311	976.834	2099.657	2047.136	3513.767	6630.948
2913.987	1231.515	976.834	2100.449	2047.397	3513.767	6631.195
2914.347	1231.718	977.190	2101.043	2047.626	3514.019	6631.463
2914.347	1231.949	977.190	2101.043	2047.847	3514.019	6631.737
2914.606	1232.182	977.418	2101.280	2047.847	3514.019	6631.944
2914.816	1232.414	977.418	2101.280	2048.104	3514.019	6632.226
2915.135	1232.635	977.676	2101.280	2048.104	3514.019	6632.591
2915.558	1232.844	977.676	2101.584	2048.104	3514.019	6633.117
2916.051	1233.048	978.000	2101.584	2048.305	3514.224	6633.788
2916.570	1233.257	978.000	2101.882	2048.305	3514.437	6634.757
2917.198	1233.486	978.329	2102.092	2048.559	3514.669	6635.706
2917.965	1233.486	978.530	2102.324	2048.559	3514.896	6636.421
2918.673	1233.851	978.530	2102.554	2049.034	3515.163	6637.171
2919.451	1233.851	978.884	2102.767	2049.307	3515.163	6637.722
2920.261	1234.197	978.884	2102.767	2049.656	3515.163	6638.119
2921.019	1234.197	979.222	2103.106	2049.960	3515.163	6638.515
2921.751	1234.488	979.222	2103.308	2050.297	3515.163	6638.846
2922.418	1234.488	979.222	2103.308	2050.609	3515.163	6639.165
2922.948	1234.732	979.485	2103.714	2050.956	3515.163	6639.455
2923.475	1234.732	979.485	2103.714	2051.242	3515.163	6639.774
2923.898	1234.732	979.485	2104.035	2051.560	3515.163	6640.170
2924.234	1234.991	979.485	2104.035	2051.851	3515.392	6640.557
2924.467	1234.991	979.485	2104.274	2052.111	3515.392	6640.975
2924.467	1234.991	979.485	2104.274	2052.355	3515.724	6641.365
2924.708	1235.197	979.773	2104.274	2052.575	3515.724	6641.721
2924.708	1235.197	979.773	2104.274	2053.042	3516.043	6641.721
2925.021	1235.197	980.012	2104.274	2053.530	3516.043	6642.036
2925.237	1235.197	980.012	2104.274	2053.947	3516.365	6642.342
2925.539	1235.197	980.237	2104.580	2053.947	3516.365	6642.570
2925.851	1235.197	980.237	2104.580	2053.947	3516.617	6642.797
2926.140	1235.197	980.237	2104.937	2054.581	3516.617	6642.797
2926.398	1235.197	980.488	2104.937	2054.966	3516.617	6643.029
2926.650	1235.197	980.488	2105.214	2055.453	3516.848	6643.029
2926.869	1235.433	980.488	2105.214	2055.453	3516.848	6643.029
2926.869	1235.433	980.488	2105.214	2055.453	3517.108	6643.244
2927.188	1235.674	980.722	2105.455	2055.453	3517.108	6643.244
2927.188	1235.674	980.722	2105.455	2055.692	3517.438	6643.244
2927.445	1235.885	980.722	2105.455	2056.104	3517.438	6643.495
2927.445	1235.885	980.722	2105.662	2056.104	3517.792	6643.495
2927.445	1236.092	980.722	2105.662	2056.539	3517.792	6643.792
2927.445	1236.092	981.014	2105.916	2056.539	3518.135	6643.996
2927.445	1236.092	981.014	2105.916	2056.539	3518.135	6643.996
2927.445	1236.092	981.274	2106.293	2057.019	3518.392	6644.350
2927.707	1236.092	981.274	2106.293	2057.019	3518.392	6644.574
2927.707	1236.092	981.551	2106.699	2057.019	3518.595	6644.574
2927.926	1236.092	981.551	2106.699	2057.019	3518.595	6644.978
2927.926	1236.092	981.766	2107.088	2057.273	3518.595	6644.978
2928.154	1236.092	981.766	2107.088	2057.273	3518.595	6645.305
2928.154	1236.092	981.766	2107.414	2057.273	3518.804	6645.305
2928.369	1236.334	982.012	2107.414	2057.273	3518.804	6645.662
2928.369	1236.334	982.012	2107.616	2057.273	3518.804	6645.662
2928.369	1236.334	982.012	2107.616	2057.273	3518.804	6645.947
2928.587	1236.334	982.262	2107.616	2057.561	3519.010	6645.947
2928.587	1236.563	982.262	2107.616	2057.561	3519.010	6646.181
2928.587	1236.563	982.262	2107.616	2057.837	3519.010	6646.181
2928.587	1236.563	982.491	2107.616	2057.837	3519.010	6646.181
2928.587	1236.563	982.491	2107.819	2058.217	3519.010	6646.181
2928.587	1236.563	982.491	2107.819	2058.423	3519.221	6646.181
2928.587	1236.778	982.491	2107.819	2058.628	3519.221	6646.181
2928.816	1236.778	982.491	2107.819	2058.855	3519.221	6646.408
2928.816	1236.778	982.491	2107.819	2059.382	3519.463	6646.408
2928.816	1236.778	982.491	2108.022	2059.382	3519.463	6646.408
2929.090	1237.032	982.782	2108.022	2059.728	3519.463	6646.408
2929.090	1237.032	982.782	2108.022	2059.728	3519.463	6646.627
2929.090	1237.271	982.782	2108.022	2059.728	3519.463	6646.627
2929.366	1237.271	982.782	2108.022	2060.002	3519.463	6646.627
2929.366	1237.541	982.997	2108.022	2060.002	3519.736	6646.627
2929.366	1237.541	982.997	2108.022	2060.002	3519.736	6646.627
2929.602	1237.743	982.997	2108.022	2060.002	3519.948	6646.627
2929.602	1237.743	983.224	2108.022	2060.002	3519.948	6646.627
2929.602	1237.743	983.224	2108.022	2060.226	3519.948	6646.888
2929.809	1237.952	983.224	2108.022	2060.226	3519.948	6646.888
2929.809	1237.952	983.472	2108.022	2060.226	3520.168	6646.888
2929.809	1237.952	983.472	2108.244	2060.226	3520.168	6646.888
2929.809	1237.952	983.472	2108.244	2060.226	3520.168	6647.088
2929.809	1237.952	983.691	2108.244	2060.226	3520.168	6647.088
2929.809	1238.173	983.691	2108.244	2060.226	3520.168	6647.088
2929.809	1238.173	983.691	2108.244	2060.226	3520.168	6647.088
2929.809	1238.173	983.691	2108.244	2060.226	3520.168	6647.309
2930.024	1238.396	983.691	2108.244	2060.226	3520.431	6647.309
2930.024	1238.396	983.691	2108.244	2060.226	3520.431	6647.309
2930.024	1238.396	983.691	2108.244	2060.226	3520.431	6647.513
2930.321	1238.396	983.691	2108.449	2060.226	3520.431	6647.513
2930.321	1238.629	983.691	2108.449	2060.226	3520.681	6647.513
2930.321	1238.629	983.691	2108.449	2060.226	3520.681	6647.792
2930.597	1238.629	983.691	2108.449	2060.226	3520.681	6647.792
2930.597	1238.629	983.691	2108.449	2060.452	3520.897	6648.200
2930.597	1238.629	983.691	2108.449	2060.452	3520.897	6648.459
2930.597	1238.848	983.891	2108.656	2060.452	3520.897	6648.782
2930.853	1238.848	983.891	2108.656	2060.452	3521.168	6649.122
2930.853	1238.848	983.891	2108.656	2060.719	3521.168	6649.449
2930.853	1238.848	983.891	2108.656	2060.719	3521.168	6649.768
2931.055	1238.848	983.891	2108.656	2060.719	3521.491	6649.988
2931.055	1238.848	983.891	2108.656	2061.023	3521.491	6649.988
2931.055	1238.848	983.891	2108.879	2061.023	3521.819	6650.324
2931.351	1238.848	983.891	2108.879	2061.324	3521.819	6650.324
2931.351	1238.848	983.891	2108.879	2061.324	3522.126	6650.324
2931.351	1238.848	983.891	2108.879	2061.637	3522.126	6650.324
2931.591	1238.848	983.891	2108.879	2061.637	3522.334	6650.324
2931.591	1238.848	984.134	2108.879	2061.867	3522.334	6650.577
2931.591	1238.848	984.134	2108.879	2061.867	3522.334	6650.779
2931.591	1238.848	984.134	2108.879	2061.867	3522.550	6650.779
2931.804	1238.848	984.134	2108.879	2062.084	3522.550	6651.150
2931.804	1238.848	984.134	2108.879	2062.084	3522.783	6651.150
2931.804	1238.848	984.134	2108.879	2062.084	3522.783	6651.387
2931.804	1238.848	984.134	2108.879	2062.327	3523.031	6651.387
2932.008	1238.848	984.134	2108.879	2062.327	3523.031	6651.387
2932.008	1238.848	984.334	2108.879	2062.621	3523.031	6651.387
2932.008	1238.848	984.334	2108.879	2062.621	3523.031	6651.387
2932.266	1238.848	984.334	2108.879	2062.973	3523.031	6651.387
2932.266	1238.848	984.334	2108.879	2062.973	3523.031	6651.627
2932.266	1238.848	984.551	2109.124	2063.314	3523.031	6651.627
2932.266	1238.848	984.551	2109.124	2063.314	3523.031	6651.627
2932.266	1238.848	984.551	2109.124	2063.670	3523.031	6651.627
2932.266	1239.072	984.787	2109.124	2063.670	3523.294	6651.627
2932.479	1239.072	984.787	2109.124	2063.972	3523.294	6651.837
2932.479	1239.072	985.043	2109.124	2063.972	3523.722	6651.837
2932.479	1239.300	985.043	2109.366	2063.972	3523.954	6651.837
2932.479	1239.300	985.243	2109.366	2064.265	3524.183	6651.837
2932.479	1239.300	985.243	2109.366	2064.265	3524.183	6651.837
2932.702	1239.300	985.243	2109.366	2064.716	3524.454	6651.837
2932.702	1239.300	985.243	2109.679	2065.060	3524.454	6651.837
2932.702	1239.300	985.243	2109.679	2065.471	3524.725	6651.837
2932.702	1239.598	985.243	2109.679	2065.952	3524.725	6651.837
2932.702	1239.598	985.526	2109.679	2066.493	3524.725	6651.837
2932.927	1239.891	985.760	2109.887	2067.090	3525.010	6652.108
2932.927	1239.891	985.760	2109.887	2067.667	3525.217	6652.108
2932.927	1240.166	986.125	2109.887	2068.270	3525.440	6652.379
2933.192	1240.166	986.125	2110.157	2068.827	3525.656	6652.379
2933.192	1240.374	986.385	2110.157	2069.393	3525.871	6652.651
2933.463	1240.374	986.385	2110.451	2069.967	3526.127	6652.651
2933.463	1240.374	986.385	2110.451	2070.536	3526.127	6652.651
2933.752	1240.629	986.385	2110.749	2071.025	3526.495	6652.902
2933.752	1240.629	986.385	2110.749	2071.403	3526.495	6652.902
2933.985	1240.629	986.613	2111.024	2071.716	3526.808	6652.902
2933.985	1240.903	986.613	2111.024	2072.025	3526.808	6652.902
2933.985	1240.903	986.885	2111.024	2072.302	3526.808	6652.902
2934.243	1241.187	986.885	2111.245	2072.541	3527.090	6653.111
2934.243	1241.187	987.287	2111.245	2072.541	3527.090	6653.111
2934.243	1241.584	987.564	2111.245	2072.913	3527.305	6653.111
2934.515	1241.841	987.826	2111.245	2072.913	3527.305	6653.111
2934.515	1242.063	988.097	2111.546	2073.165	3527.305	6653.398
2934.760	1242.274	988.334	2111.546	2073.165	3527.526	6653.398
2934.760	1242.492	988.583	2111.797	2073.481	3527.526	6653.606
2935.023	1242.492	988.583	2111.797	2073.732	3527.526	6653.606
2935.023	1242.850	988.974	2112.072	2074.031	3527.526	6653.606
2935.257	1242.850	989.189	2112.072	2074.337	3527.780	6653.822
2935.257	1243.133	989.189	2112.284	2074.702	3527.780	6653.822
2935.487	1243.133	989.487	2112.284	2075.056	3527.780	6653.822
2935.487	1243.133	989.487	2112.284	2075.471	3527.995	6653.822
2935.487	1243.348	989.487	2112.548	2075.896	3527.995	6653.822
2935.758	1243.348	989.487	2112.548	2076.305	3527.995	6654.037
2935.758	1243.348	989.487	2112.548	2076.732	3528.233	6654.037
2935.758	1243.348	989.487	2112.548	2077.167	3528.233	6654.037
2935.758	1243.572	989.487	2112.765	2077.672	3528.233	6654.037
2935.973	1243.572	989.487	2112.765	2078.079	3528.233	6654.037
2935.973	1243.920	989.771	2112.765	2078.503	3528.233	6654.037
2935.973	1244.130	989.771	2112.765	2078.894	3528.233	6654.258
2935.973	1244.372	990.179	2112.968	2079.299	3528.233	6654.258
2936.248	1244.372	990.179	2112.968	2079.737	3528.456	6654.258
2936.248	1244.790	990.503	2112.968	2080.263	3528.456	6654.258
2936.248	1245.006	990.503	2113.228	2080.720	3528.456	6654.258
2936.514	1245.218	990.887	2113.228	2081.159	3528.456	6654.258
2936.514	1245.218	990.887	2113.228	2081.563	3528.456	6654.258
2936.759	1245.531	991.186	2113.469	2081.934	3528.456	6654.258
2936.759	1245.531	991.186	2113.469	2082.321	3528.456	6654.462
2937.004	1245.741	991.186	2113.469	2082.689	3528.456	6654.462
2937.004	1245.741	991.186	2113.469	2083.065	3528.456	6654.462
2937.004	1245.741	991.186	2113.469	2083.420	3528.456	6654.462
2937.240	1245.741	991.409	2113.669	2083.799	3528.456	6654.462
2937.240	1245.967	991.409	2113.669	2084.186	3528.456	6654.462
2937.240	1245.967	991.666	2113.875	2084.565	3528.456	6654.462
2937.240	1246.184	991.666	2113.875	2084.940	3528.456	6654.462
2937.501	1246.184	992.030	2114.111	2085.339	3528.456	6654.462
2937.501	1246.408	992.250	2114.111	2085.734	3528.456	6654.462
2937.714	1246.408	992.250	2114.347	2086.147	3528.456	6654.462
2937.714	1246.673	992.589	2114.347	2086.565	3528.456	6654.688
2938.005	1246.673	992.589	2114.617	2086.954	3528.456	6654.688
2938.005	1246.946	992.870	2114.617	2087.310	3528.456	6654.688
2938.235	1246.946	992.870	2114.617	2087.674	3528.663	6654.688
2938.235	1247.171	992.870	2114.861	2088.014	3528.663	6654.904
2938.435	1247.171	993.115	2114.861	2088.304	3528.663	6654.904
2938.435	1247.171	993.115	2114.861	2088.598	3528.875	6654.904
2938.435	1247.171	993.115	2115.082	2088.854	3528.875	6655.134
2938.435	1247.171	993.366	2115.082	2089.087	3528.875	6655.134
2938.435	1247.408	993.366	2115.082	2089.304	3528.875	6655.134
2938.435	1247.408	993.366	2115.295	2089.521	3529.114	6655.134
2938.435	1247.673	993.649	2115.295	2089.748	3529.114	6655.134
2938.667	1247.673	993.649	2115.295	2089.748	3529.114	6655.134
2938.667	1248.015	993.867	2115.295	2090.100	3529.114	6655.134
2938.930	1248.236	993.867	2115.562	2090.100	3529.347	6655.134
2938.930	1248.466	994.085	2115.562	2090.388	3529.347	6655.374
2939.254	1248.466	994.085	2115.562	2090.388	3529.347	6655.374
2939.254	1248.797	994.085	2115.562	2090.639	3529.347	6655.374
2939.585	1248.797	994.085	2115.562	2090.639	3529.347	6655.374
2939.585	1249.065	994.291	2115.562	2090.848	3529.347	6655.578
2939.884	1249.065	994.291	2115.562	2090.848	3529.347	6655.578
2939.884	1249.065	994.291	2115.562	2091.103	3529.347	6655.578
2939.884	1249.282	994.291	2115.562	2091.103	3529.347	6655.578
2939.884	1249.282	994.496	2115.562	2091.326	3529.347	6655.780
2940.084	1249.282	994.496	2115.562	2091.326	3529.347	6655.780
2940.084	1249.282	994.496	2115.775	2091.326	3529.347	6655.780
2940.084	1249.482	994.757	2115.775	2091.588	3529.347	6655.780
2940.084	1249.482	994.757	2115.775	2091.588	3529.347	6655.780
2940.349	1249.715	994.757	2115.775	2091.588	3529.347	6655.780
2940.349	1249.715	995.008	2116.030	2091.588	3529.347	6655.780
2940.604	1249.958	995.008	2116.030	2091.819	3529.347	6655.780
2940.604	1249.958	995.008	2116.730	2091.819	3529.347	6655.780
2940.893	1250.206	995.008	2117.438	2091.819	3529.347	6655.990
2940.893	1250.206	995.008	2117.438	2092.074	3529.347	6655.990
2941.137	1250.483	995.238	2117.438	2092.074	3529.347	6655.990
2941.137	1250.483	995.238	2117.438	2092.333	3529.347	6656.192
2941.137	1250.697	995.238	2117.668	2092.333	3529.347	6656.192
2941.369	1250.697	995.238	2117.668	2092.602	3529.347	6656.192
2941.369	1250.697	995.474	2117.668	2092.602	3529.347	6656.192
2941.369	1250.697	995.474	2117.923	2092.935	3529.347	6656.400
2941.369	1250.908	995.474	2117.923	2092.935	3529.347	6656.400
2941.369	1250.908	995.474	2117.923	2093.370	3529.566	6656.400
2941.369	1250.908	995.736	2118.172	2093.658	3529.566	6656.400
2941.595	1250.908	995.736	2118.172	2093.993	3529.566	6656.400
2941.595	1250.908	995.736	2118.172	2094.346	3529.566	6656.400
2941.595	1251.137	995.736	2118.172	2094.740	3529.790	6656.400
2941.827	1251.137	995.736	2118.172	2095.118	3529.790	6656.626
2941.827	1251.137	995.736	2118.865	2095.518	3530.134	6656.626
2941.827	1251.380	995.736	2119.641	2095.915	3530.134	6656.626
2942.046	1251.380	995.736	2119.641	2096.282	3530.494	6656.626
2942.046	1251.380	995.736	2119.641	2096.660	3530.494	6656.847
2942.046	1251.380	995.736	2119.888	2097.037	3530.810	6656.847
2942.046	1251.380	995.736	2119.888	2097.383	3530.810	6656.847
2942.046	1251.380	995.986	2119.888	2097.686	3530.810	6656.847
2942.046	1251.380	995.986	2119.888	2097.947	3531.089	6656.847
2942.046	1251.621	995.986	2120.478	2098.180	3531.089	6657.092
2942.046	1251.621	995.986	2121.252	2098.180	3531.361	6657.092
2942.046	1251.885	996.187	2121.252	2098.490	3531.361	6657.305
2942.046	1251.885	996.187	2121.252	2098.490	3531.697	6657.305
2942.046	1252.141	996.187	2121.476	2098.705	3531.697	6657.305
2942.046	1252.141	996.187	2121.476	2098.705	3532.032	6657.305
2942.282	1252.387	996.417	2121.697	2098.705	3532.032	6657.519
2942.282	1252.387	996.417	2121.697	2098.965	3532.032	6657.519
2942.541	1252.601	996.417	2121.697	2098.965	3532.384	6657.519
2942.541	1252.601	996.417	2121.697	2098.965	3532.619	6657.519
2942.817	1252.601	996.417	2121.933	2099.169	3532.882	6657.802
2942.817	1252.601	996.417	2121.933	2099.169	3533.265	6657.802
2943.143	1252.907	996.620	2122.307	2099.523	3533.723	6658.137
2943.143	1252.907	996.620	2122.574	2099.774	3534.302	6658.137
2943.467	1253.247	997.011	2122.937	2100.072	3534.975	6658.450
2943.467	1253.470	997.214	2123.363	2100.455	3535.609	6658.450
2943.863	1253.713	997.428	2123.865	2100.782	3536.266	6658.861
2944.070	1254.015	997.659	2124.242	2101.109	3536.898	6659.154
2944.324	1254.282	997.889	2124.678	2101.433	3537.668	6659.490
2944.657	1254.537	998.098	2125.227	2101.709	3538.540	6659.905
2945.076	1254.784	998.098	2125.840	2101.920	3539.464	6660.387
2945.527	1255.075	998.461	2127.092	2102.161	3540.362	6661.162
2945.943	1255.325	998.461	2127.565	2102.386	3541.416	6662.035
2946.481	1255.568	998.461	2128.309	2102.622	3542.611	6663.085
2947.054	1255.816	998.734	2129.267	2102.868	3543.866	6664.243
2947.609	1256.035	998.734	2130.427	2103.172	3545.189	6665.527
2948.325	1256.269	998.734	2131.721	2103.506	3547.045	6666.941
2949.052	1256.269	998.978	2133.016	2103.882	3549.913	6668.483
2949.724	1256.591	998.978	2134.625	2104.300	3551.749	6670.594
2950.462	1256.591	999.226	2136.399	2104.716	3553.458	6672.401
2951.287	1256.820	999.493	2138.224	2105.195	3555.211	6674.208
2952.115	1256.820	999.780	2140.568	2105.714	3556.822	6676.511
2953.189	1257.059	1000.064	2142.253	2106.488	3558.883	6678.560
2954.308	1257.059	1000.336	2144.279	2107.232	3561.221	6681.378
2955.529	1257.377	1000.562	2146.338	2107.998	3563.978	6684.324
2956.859	1257.377	1000.562	2148.437	2108.765	3567.134	6688.195
2958.239	1257.714	1001.430	2150.647	2109.539	3570.722	6692.273
2959.644	1257.714	1001.667	2152.781	2110.299	3574.769	6697.202
2961.007	1258.050	1001.886	2154.924	2110.933	3579.352	6702.821
2962.366	1258.050	1002.106	2157.041	2111.474	3584.183	6709.414
2963.684	1258.430	1002.379	2159.134	2111.974	3589.408	6717.050
2964.905	1258.669	1002.861	2161.036	2112.377	3595.084	6725.527
2965.916	1258.889	1003.156	2162.886	2112.703	3600.732	6734.585
2966.950	1259.193	1003.531	2164.578	2112.917	3606.662	6744.031
2967.724	1259.642	1004.506	2166.119	2112.917	3612.570	6753.809
2968.334	1260.161	1005.017	2167.441	2113.189	3618.683	6763.890
2969.070	1260.716	1005.485	2168.694	2113.472	3624.684	6773.672
2969.947	1261.400	1006.492	2169.811	2113.894	3630.639	6783.165
