Head_X	Head_Y	Head_Z	RHand_X	RHand_Y	RHand_Z	LHand_X	LHand_Y	LHand_Z
1104.074	1363.572	760.654	1419.751	1853.040	2497.502	2697.225	2753.987	4869.382
1104.651	1364.014	761.010	1420.481	1853.999	2498.517	2698.132	2755.842	4872.245
1105.191	1364.454	761.419	1421.224	1854.777	2500.117	2699.199	2757.582	4875.794
1105.730	1364.801	761.820	1422.180	1854.777	2502.234	2700.034	2759.220	4879.859
1106.252	1365.133	762.179	1423.290	1856.089	2504.834	2700.799	2760.637	4884.492
1106.816	1365.402	762.561	1424.406	1856.089	2508.056	2701.030	2761.610	4890.009
1107.277	1365.402	762.910	1425.516	1856.089	2511.953	2701.548	2762.586	4895.533
1107.704	1365.731	763.258	1426.523	1856.351	2516.460	2702.277	2763.372	4900.821
1108.096	1365.731	763.599	1427.469	1856.802	2521.629	2702.277	2763.687	4906.825
1108.461	1365.962	763.894	1428.422	1857.409	2527.304	2702.277	2763.687	4913.092
1108.767	1365.962	764.096	1429.279	1858.148	2533.410	2702.277	2764.152	4919.424
1109.001	1365.962	764.096	1430.015	1859.217	2540.064	2702.804	2764.891	4926.127
1109.001	1365.962	764.366	1430.678	1860.618	2546.867	2703.550	2766.139	4932.915
1109.236	1365.962	764.366	1431.254	1862.165	2553.858	2704.378	2767.589	4939.626
1109.236	1365.962	764.366	1431.887	1863.708	2560.895	2705.608	2769.272	4946.214
1109.236	1365.962	764.366	1432.366	1865.586	2567.492	2706.890	2771.243	4952.632
1109.236	1366.165	764.609	1432.740	1868.410	2574.162	2708.394	2773.302	4958.594
1109.613	1366.165	764.609	1432.740	1870.181	2580.246	2710.039	2775.456	4964.246
1109.613	1366.404	764.984	1433.156	1871.571	2584.999	2711.936	2777.851	4969.317
1109.951	1366.404	764.984	1433.498	1873.711	2589.874	2714.235	2780.085	4973.728
1109.951	1366.741	765.418	1434.276	1875.707	2594.111	2716.827	2782.272	4977.232
1110.250	1366.741	765.418	1435.358	1877.566	2597.630	2719.602	2784.261	4979.862
1110.250	1367.150	765.781	1436.424	1879.097	2600.230	2722.771	2786.299	4981.890
1110.250	1367.365	765.781	1437.822	1880.651	2602.607	2726.204	2788.301	4982.984
1110.250	1367.630	765.781	1439.543	1881.842	2604.199	2729.732	2790.417	4983.211
1110.250	1367.950	765.781	1441.470	1882.665	2605.155	2733.817	2792.428	4983.943
1110.541	1368.312	765.781	1443.700	1883.048	2605.387	2738.006	2794.590	4985.433
1110.899	1368.649	766.038	1446.126	1883.278	2605.826	2742.338	2796.992	4987.679
1111.426	1368.985	766.388	1448.858	1883.536	2607.240	2746.530	2798.844	4991.034
1112.038	1369.385	766.805	1451.692	1884.040	2609.346	2750.675	2800.960	4995.200
1112.672	1369.732	767.285	1454.775	1884.767	2612.218	2754.636	2803.004	5000.025
1113.423	1370.038	767.809	1457.784	1885.148	2615.283	2758.221	2804.931	5005.425
1114.345	1370.367	768.353	1460.506	1885.380	2618.617	2761.286	2806.679	5011.041
1115.188	1370.576	768.920	1463.620	1886.303	2622.906	2763.863	2808.136	5016.778
1116.119	1370.792	769.544	1466.310	1887.047	2627.566	2765.879	2809.469	5022.386
1117.016	1371.019	770.148	1468.768	1887.594	2632.388	2767.345	2810.497	5027.536
1117.833	1371.019	770.811	1470.786	1888.020	2637.302	2768.179	2811.387	5032.311
1118.662	1371.019	771.362	1472.493	1888.635	2642.083	2768.527	2812.155	5036.570
1119.392	1371.228	771.926	1473.504	1888.635	2646.611	2768.999	2812.155	5040.178
1120.021	1371.228	772.471	1474.232	1889.120	2650.476	2769.883	2812.529	5043.217
1120.612	1371.228	772.985	1474.632	1889.748	2653.962	2771.316	2812.529	5045.491
1121.015	1371.488	773.384	1474.632	1890.492	2657.165	2773.274	2812.529	5047.003
1121.275	1371.488	773.733	1475.160	1891.536	2659.714	2775.421	2812.529	5047.818
1121.275	1371.885	773.944	1475.887	1893.075	2661.841	2777.918	2812.848	5047.818
1121.275	1372.152	773.944	1476.994	1894.774	2663.357	2780.541	2812.848	5048.028
1121.537	1372.556	773.944	1478.310	1896.779	2664.282	2783.235	2813.157	5048.939
1122.024	1372.992	773.944	1479.728	1898.510	2664.962	2786.089	2813.157	5050.061
1122.743	1373.468	774.312	1481.167	1900.142	2665.262	2788.928	2813.157	5051.465
1123.697	1374.068	774.815	1482.689	1901.691	2665.262	2791.577	2813.157	5052.761
1124.781	1374.654	775.423	1484.194	1903.666	2665.262	2794.207	2813.157	5054.272
1126.147	1375.278	776.257	1485.753	1904.942	2665.505	2796.514	2813.157	5055.399
1127.598	1375.955	777.204	1487.003	1905.960	2665.505	2798.966	2813.157	5056.802
1129.082	1376.681	778.184	1488.210	1906.630	2665.505	2801.283	2813.379	5058.061
1130.666	1377.379	779.365	1489.322	1906.910	2665.804	2803.393	2813.379	5059.197
1132.205	1378.002	780.511	1490.503	1907.536	2666.082	2805.349	2813.884	5060.314
1133.617	1378.639	781.648	1491.774	1907.866	2666.082	2807.272	2814.430	5061.574
1135.050	1379.259	782.818	1493.023	1908.594	2666.533	2808.778	2815.199	5062.588
1136.006	1379.916	784.123	1494.204	1909.349	2667.219	2810.330	2816.635	5063.528
1137.257	1380.440	785.102	1495.355	1910.289	2668.201	2811.430	2818.329	5064.226
1138.515	1380.879	785.999	1496.276	1911.127	2669.218	2812.181	2820.512	5064.568
1139.633	1381.234	786.875	1497.254	1912.171	2670.634	2812.735	2823.111	5064.568
1140.743	1381.542	787.594	1497.952	1913.329	2671.973	2813.232	2825.816	5064.568
1141.687	1381.784	788.258	1498.515	1914.511	2673.372	2813.232	2828.845	5065.518
1142.471	1381.784	788.760	1499.062	1915.437	2674.512	2813.547	2832.153	5066.792
1143.200	1382.079	789.145	1499.062	1916.480	2675.273	2814.104	2835.607	5068.643
1143.748	1382.079	789.402	1499.062	1917.367	2675.727	2814.737	2839.230	5071.037
1144.142	1382.079	789.402	1499.433	1918.077	2675.727	2815.558	2842.873	5074.024
1144.401	1382.079	789.402	1500.142	1918.590	2676.124	2816.334	2846.467	5077.490
1144.401	1382.079	789.402	1501.057	1918.816	2676.970	2817.164	2849.802	5081.268
1144.617	1382.354	789.402	1502.391	1918.816	2678.374	2817.883	2852.732	5085.403
1144.617	1382.354	789.768	1503.752	1919.169	2679.986	2818.527	2855.318	5089.517
1144.872	1382.685	790.091	1505.277	1919.777	2681.931	2819.192	2857.488	5093.509
1145.126	1382.685	790.455	1506.916	1920.679	2684.113	2819.548	2858.455	5097.112
1145.456	1382.984	790.821	1508.557	1921.708	2686.227	2820.086	2859.466	5100.076
1145.798	1382.984	791.184	1510.142	1923.201	2688.652	2820.779	2859.786	5102.357
1146.142	1383.221	791.604	1511.477	1924.613	2690.673	2821.487	2860.190	5104.168
1146.524	1383.221	792.029	1512.619	1925.560	2692.604	2822.346	2860.792	5105.813
1146.891	1383.221	792.382	1513.931	1927.865	2695.120	2822.826	2862.443	5107.050
1147.214	1383.221	792.679	1514.990	1930.129	2698.034	2823.301	2864.656	5107.832
1147.509	1383.495	792.910	1515.810	1932.101	2701.158	2823.712	2867.810	5108.383
1147.770	1383.850	792.910	1516.424	1933.932	2704.284	2823.712	2870.973	5108.836
1147.770	1384.260	792.910	1517.024	1935.975	2707.390	2824.121	2874.263	5109.243
1148.048	1384.744	792.910	1517.258	1937.429	2710.185	2824.121	2877.884	5109.467
1148.048	1385.358	792.910	1517.258	1938.698	2712.508	2824.121	2881.424	5109.467
1148.048	1386.154	792.910	1517.258	1939.248	2714.240	2824.121	2884.940	5109.800
1148.048	1387.143	793.366	1517.258	1940.937	2715.984	2824.383	2888.312	5109.800
1148.048	1388.136	793.760	1517.761	1941.772	2717.141	2824.677	2891.402	5109.800
1148.048	1389.129	794.144	1518.209	1942.565	2718.068	2824.896	2894.203	5109.800
1148.288	1390.271	794.643	1518.751	1943.328	2718.765	2824.896	2896.665	5110.373
1148.288	1391.398	795.108	1519.469	1943.328	2718.765	2824.896	2898.804	5110.373
1148.288	1392.385	795.552	1520.053	1943.796	2719.175	2824.896	2900.574	5110.637
1148.288	1393.323	795.936	1520.561	1944.176	2719.175	2824.896	2902.039	5111.008
1148.288	1394.139	796.188	1521.186	1944.505	2719.175	2825.102	2903.151	5111.336
1148.288	1394.797	796.188	1521.768	1944.715	2719.420	2825.102	2904.006	5111.869
1148.606	1395.344	796.478	1522.230	1944.715	2719.420	2825.449	2904.523	5112.436
1148.855	1395.711	796.478	1522.716	1945.403	2719.953	2825.758	2904.838	5113.131
1149.183	1395.935	796.478	1522.716	1945.403	2719.953	2826.127	2904.838	5113.951
1149.565	1395.935	796.914	1523.307	1945.890	2719.953	2826.446	2905.101	5114.810
1150.050	1395.935	797.262	1523.307	1945.890	2720.212	2826.730	2905.624	5115.579
1150.609	1395.935	797.669	1523.733	1945.890	2720.680	2827.083	2906.167	5116.540
1151.122	1396.414	798.054	1523.733	1945.890	2721.138	2827.083	2906.857	5117.339
1151.533	1396.783	798.449	1524.001	1946.548	2721.917	2827.338	2907.646	5118.222
1152.046	1397.196	798.877	1524.001	1946.755	2722.527	2827.574	2908.114	5118.750
1152.547	1397.655	799.282	1524.472	1947.069	2723.317	2827.574	2908.840	5119.234
1153.043	1398.158	799.679	1524.759	1947.496	2724.153	2827.841	2909.400	5119.704
1153.403	1398.741	800.032	1524.971	1947.779	2724.935	2828.125	2909.698	5119.969
1153.681	1399.311	800.309	1525.325	1948.743	2725.944	2828.496	2909.698	5119.969
1153.960	1399.969	800.548	1525.724	1949.731	2726.971	2828.891	2910.016	5119.969
1154.215	1400.580	800.765	1526.136	1950.889	2728.174	2829.206	2910.688	5120.171
1154.427	1401.111	800.765	1526.618	1952.115	2729.235	2829.917	2911.861	5120.551
1154.639	1401.682	801.115	1526.992	1953.437	2730.411	2830.507	2913.378	5120.968
1154.639	1402.166	801.115	1527.288	1955.446	2731.806	2831.439	2915.130	5121.837
1155.006	1402.593	801.400	1527.831	1956.398	2732.723	2832.441	2916.969	5123.005
1155.006	1402.977	801.400	1528.302	1957.990	2733.585	2833.401	2918.566	5124.228
1155.355	1403.408	801.683	1528.927	1959.383	2734.183	2834.702	2919.963	5125.696
1155.355	1403.832	801.980	1529.778	1960.512	2734.183	2835.842	2921.008	5127.559
1155.355	1403.832	801.980	1530.810	1961.400	2734.183	2837.263	2921.773	5129.486
1155.355	1404.146	801.980	1531.897	1961.884	2734.841	2838.585	2922.022	5131.680
1155.355	1404.146	801.980	1533.010	1961.884	2735.929	2839.758	2922.344	5134.001
1155.355	1404.146	801.980	1534.181	1961.884	2737.333	2840.833	2923.352	5136.330
1155.809	1404.146	802.298	1535.162	1961.884	2739.241	2841.639	2924.814	5138.539
1155.809	1404.457	802.511	1536.135	1962.320	2741.316	2842.348	2926.610	5140.306
1155.809	1404.457	802.731	1536.923	1962.719	2743.619	2842.706	2928.950	5141.934
1156.067	1404.846	802.981	1537.568	1963.530	2745.826	2843.246	2931.348	5142.953
1156.067	1405.098	803.205	1538.144	1964.365	2747.647	2843.246	2934.214	5143.324
1156.067	1405.314	803.450	1538.523	1964.870	2749.393	2843.468	2937.154	5143.725
1156.067	1405.314	803.655	1538.523	1965.713	2750.900	2843.884	2940.184	5144.692
1156.067	1405.314	803.655	1539.356	1966.215	2750.900	2844.177	2943.290	5146.117
1156.294	1405.314	803.655	1539.900	1967.361	2751.657	2844.599	2946.323	5148.080
1156.631	1405.314	803.655	1540.685	1968.482	2752.118	2844.599	2949.039	5150.548
1157.072	1405.314	803.877	1541.505	1969.235	2752.118	2844.599	2951.600	5153.137
1157.572	1405.706	804.229	1542.701	1970.191	2752.713	2844.599	2953.759	5155.686
1158.256	1405.951	804.715	1544.058	1970.889	2753.524	2844.876	2955.552	5157.861
1159.022	1406.289	805.280	1545.331	1971.432	2754.713	2845.091	2956.971	5159.774
1159.761	1406.633	805.894	1546.606	1971.825	2756.041	2845.362	2957.992	5161.535
1160.618	1407.016	806.551	1547.896	1971.825	2757.486	2845.885	2958.514	5163.142
1161.493	1407.354	807.227	1548.927	1971.825	2758.772	2846.456	2958.754	5164.576
1161.893	1407.842	808.226	1549.901	1972.303	2760.144	2847.180	2958.754	5165.860
1162.747	1408.174	808.886	1550.641	1972.899	2761.454	2848.128	2959.159	5167.179
1163.529	1408.472	809.473	1551.268	1973.965	2762.901	2849.307	2959.944	5168.530
1164.191	1408.472	810.035	1551.786	1975.030	2764.492	2850.513	2960.881	5169.932
1164.855	1408.839	810.533	1552.370	1976.287	2766.254	2851.889	2961.893	5171.456
1165.376	1408.839	810.885	1552.370	1978.094	2768.044	2853.294	2962.955	5172.880
1165.789	1408.839	811.153	1552.578	1978.856	2769.178	2854.732	2963.842	5174.528
1166.071	1408.839	811.153	1552.578	1981.888	2771.332	2856.123	2964.900	5176.167
1166.071	1408.839	811.153	1553.351	1983.286	2773.041	2857.555	2965.694	5178.062
1166.071	1408.839	811.153	1553.899	1986.430	2775.476	2858.889	2966.462	5180.056
1166.071	1408.839	811.396	1554.848	1988.841	2777.607	2860.033	2967.221	5182.123
1166.071	1409.367	811.805	1555.847	1990.234	2779.248	2861.024	2967.824	5184.328
1166.480	1409.776	812.332	1557.029	1992.495	2781.223	2861.751	2968.386	5186.617
1166.829	1410.164	812.918	1558.087	1994.540	2783.126	2862.429	2968.802	5188.785
1167.124	1410.577	813.539	1559.268	1996.567	2784.820	2862.954	2968.802	5191.185
1167.124	1411.215	814.373	1560.450	1999.509	2786.482	2863.676	2969.462	5193.451
1167.124	1411.584	814.787	1561.471	2001.266	2787.800	2864.399	2969.962	5195.611
1167.124	1411.851	815.111	1562.411	2002.900	2789.108	2865.001	2970.640	5197.446
1167.124	1412.063	815.111	1563.293	2003.830	2790.094	2865.539	2971.409	5199.224
1167.124	1412.287	815.404	1563.937	2005.717	2791.304	2866.131	2972.203	5200.762
1167.124	1412.287	815.404	1564.229	2007.013	2792.104	2866.662	2973.066	5202.167
1167.124	1412.617	815.404	1564.685	2008.095	2793.176	2867.281	2973.914	5203.225
1167.423	1412.617	815.638	1564.988	2009.079	2794.269	2867.679	2974.913	5204.162
1167.423	1412.820	815.638	1565.212	2009.872	2795.349	2868.154	2975.870	5205.127
1167.791	1412.820	816.011	1565.212	2010.653	2796.636	2868.579	2976.804	5205.844
1167.791	1412.820	816.515	1565.455	2011.616	2797.927	2868.796	2977.813	5206.671
1167.791	1412.820	816.515	1565.455	2012.519	2799.286	2868.796	2978.809	5207.511
1167.791	1412.820	816.896	1565.455	2013.430	2800.914	2868.796	2979.819	5208.254
1167.791	1412.820	816.896	1565.789	2014.420	2802.543	2868.796	2980.695	5208.924
1167.791	1413.115	817.164	1566.019	2015.382	2804.350	2869.034	2981.442	5209.535
1167.791	1413.115	817.164	1566.300	2016.520	2806.289	2869.237	2982.378	5210.082
1167.791	1413.115	817.164	1566.612	2017.776	2808.299	2869.545	2983.610	5210.508
1167.791	1413.393	817.164	1566.905	2019.217	2810.333	2869.776	2984.807	5210.779
1168.023	1413.393	817.164	1566.905	2020.823	2812.357	2870.156	2986.468	5211.151
1168.224	1413.393	817.436	1567.124	2022.535	2814.313	2870.659	2988.109	5211.457
1168.458	1413.666	817.436	1567.124	2024.647	2816.363	2871.044	2990.095	5212.034
1168.719	1413.666	817.810	1567.386	2026.839	2818.285	2871.677	2991.801	5212.034
1168.977	1413.666	817.810	1567.613	2029.187	2820.334	2872.287	2994.105	5212.611
1169.270	1413.666	818.205	1567.933	2031.769	2822.436	2872.817	2996.481	5213.274
1169.547	1413.666	818.205	1568.227	2034.490	2824.617	2873.355	2999.007	5214.172
1169.830	1413.666	818.606	1568.544	2037.104	2826.905	2874.032	3001.531	5215.131
1170.079	1413.666	818.830	1568.920	2039.857	2829.217	2874.717	3004.048	5216.239
1170.317	1413.958	819.034	1569.308	2042.717	2831.587	2875.579	3006.514	5217.445
1170.317	1414.188	819.248	1569.735	2045.695	2834.085	2876.467	3008.898	5218.844
1170.685	1414.413	819.248	1570.192	2048.644	2836.752	2877.506	3011.184	5220.692
1170.685	1414.713	819.593	1570.564	2051.561	2839.552	2878.559	3013.473	5222.717
1170.924	1415.090	819.593	1570.824	2054.327	2842.650	2879.662	3015.573	5225.254
1170.924	1415.456	819.838	1570.824	2056.993	2846.078	2880.789	3017.591	5228.155
1171.126	1415.832	819.838	1570.824	2059.412	2849.808	2881.975	3019.592	5231.597
1171.370	1416.335	820.239	1571.067	2061.847	2853.881	2883.027	3021.224	5235.507
1171.370	1416.785	820.239	1571.420	2064.657	2858.445	2884.165	3022.664	5239.991
1171.370	1417.215	820.239	1571.420	2066.779	2863.147	2885.222	3023.934	5245.030
1171.370	1417.642	820.448	1571.769	2068.682	2868.107	2886.387	3024.936	5250.770
1171.610	1418.041	820.448	1572.288	2069.965	2873.741	2887.333	3025.539	5257.242
1171.610	1418.476	820.448	1572.737	2071.529	2880.115	2888.548	3026.154	5264.360
1171.610	1418.893	820.448	1573.149	2072.220	2886.676	2889.499	3026.154	5272.245
1171.610	1419.311	820.668	1573.149	2073.366	2893.153	2890.170	3026.448	5280.747
1171.854	1419.628	820.668	1573.149	2074.540	2898.222	2890.170	3027.039	5288.636
1171.854	1419.908	820.927	1574.017	2076.236	2901.327	2890.993	3027.587	5294.050
1172.183	1420.179	820.927	1575.388	2078.177	2902.740	2893.036	3030.347	5296.205
1172.435	1420.406	821.297	1576.252	2078.951	2902.740	2895.314	3034.832	5296.615
1172.772	1420.406	821.557	1576.735	2079.627	2903.557	2897.124	3038.559	5297.067
1173.124	1420.695	821.888	1577.486	2080.330	2904.936	2898.485	3041.523	5297.377
1173.514	1420.695	822.202	1577.804	2080.882	2906.869	2899.631	3045.477	5298.651
1174.003	1420.695	822.595	1578.319	2080.882	2908.670	2900.154	3049.589	5300.183
1174.592	1420.695	822.955	1579.111	2080.882	2910.205	2900.404	3052.313	5301.459
1175.313	1420.695	823.452	1579.687	2080.882	2911.222	2900.404	3053.902	5302.557
1176.086	1421.007	823.975	1580.196	2081.414	2911.914	2900.404	3055.246	5303.558
1176.887	1421.261	824.558	1580.486	2082.084	2911.914	2900.640	3055.874	5304.389
1177.717	1421.629	825.086	1580.486	2082.875	2912.167	2900.640	3056.237	5304.771
1178.631	1421.886	825.642	1580.486	2083.671	2912.808	2900.858	3057.205	5304.771
1179.509	1421.886	826.233	1580.711	2084.646	2913.699	2900.858	3058.537	5305.130
1180.220	1422.279	826.813	1581.159	2085.519	2914.431	2900.858	3060.165	5305.730
1181.008	1422.547	827.450	1581.710	2086.223	2915.026	2900.858	3061.977	5306.367
1181.596	1422.748	828.121	1582.138	2086.818	2915.334	2901.290	3063.525	5306.805
1182.230	1422.989	828.583	1582.138	2087.406	2915.334	2901.635	3064.770	5307.097
1182.768	1423.320	828.962	1582.138	2087.916	2915.334	2901.897	3065.671	5307.097
1183.188	1423.583	829.224	1582.138	2088.294	2915.676	2902.174	3066.463	5307.097
1183.512	1423.583	829.224	1582.501	2088.611	2915.989	2902.174	3066.887	5307.361
1183.715	1423.974	829.517	1582.900	2088.873	2916.313	2902.499	3067.189	5307.576
1183.715	1423.974	829.517	1583.221	2088.873	2916.538	2902.499	3067.189	5307.576
1183.715	1424.263	829.517	1583.436	2089.088	2916.538	2902.499	3067.189	5307.784
1183.715	1424.263	829.517	1583.436	2089.088	2916.747	2902.499	3067.189	5307.784
1183.715	1424.263	829.517	1583.436	2089.319	2916.747	2902.499	3067.654	5307.784
1183.715	1424.263	829.745	1583.436	2089.561	2917.171	2902.499	3068.202	5307.784
1183.715	1424.263	829.745	1583.436	2090.070	2917.613	2902.499	3068.748	5307.784
1184.077	1424.263	830.011	1583.436	2091.088	2918.232	2902.499	3069.415	5308.060
1184.289	1424.500	830.011	1583.436	2092.658	2918.649	2902.766	3070.086	5308.060
1184.509	1424.734	830.271	1583.722	2094.473	2918.649	2902.980	3070.762	5308.260
1184.779	1425.061	830.271	1583.967	2096.282	2918.649	2903.250	3071.434	5308.260
1185.025	1425.409	830.675	1583.967	2097.986	2919.229	2903.564	3071.992	5308.260
1185.293	1425.671	830.895	1584.190	2099.634	2919.832	2903.875	3072.428	5308.519
1185.293	1425.881	830.895	1584.190	2101.071	2920.530	2904.122	3072.787	5308.519
1185.593	1425.881	831.238	1584.559	2102.412	2921.140	2904.122	3073.024	5308.725
1185.593	1425.881	831.238	1584.822	2103.568	2921.661	2904.542	3073.024	5308.725
1185.593	1426.084	831.460	1585.206	2104.590	2922.039	2904.542	3073.024	5308.725
1185.593	1426.084	831.460	1585.632	2105.595	2922.371	2904.847	3073.024	5308.955
1185.593	1426.084	831.460	1586.012	2106.472	2922.371	2904.847	3073.024	5308.955
1185.593	1426.420	831.460	1586.313	2107.288	2922.371	2904.847	3073.024	5308.955
1185.593	1426.420	831.460	1586.585	2108.067	2922.717	2905.049	3073.024	5308.955
1185.593	1426.818	831.460	1586.585	2108.752	2923.196	2905.049	3073.235	5308.955
1185.805	1427.042	831.698	1586.585	2109.434	2923.844	2905.049	3073.235	5308.955
1185.805	1427.330	831.698	1587.204	2110.054	2924.470	2905.311	3073.235	5308.955
1186.086	1427.611	831.698	1587.839	2110.511	2925.063	2905.616	3073.529	5309.182
1186.086	1427.866	831.698	1588.409	2110.511	2925.877	2905.616	3073.529	5309.182
1186.367	1428.131	831.947	1588.991	2110.770	2926.664	2905.929	3073.529	5309.182
1186.367	1428.399	831.947	1589.842	2110.770	2927.350	2905.929	3073.744	5309.182
1186.582	1428.647	831.947	1590.505	2110.770	2927.986	2906.212	3073.744	5309.182
1186.582	1428.647	831.947	1590.732	2111.444	2928.503	2906.212	3074.069	5309.182
1186.582	1429.004	831.947	1590.732	2111.947	2928.721	2906.473	3074.302	5309.182
