P4_shoulder_lP4_whole_dist_traveled	P4_hand_rP4_whole_dist_traveled	P4_hand_lP4_whole_dist_traveled	P4_shoulder_rP4_whole_dist_traveled	P4_headP4_whole_dist_traveled	P4_elbow_rP4_whole_dist_traveled	P4_elbow_lP4_whole_dist_traveled
1918.850	2769.367	4154.885	1919.103	4663.360	1142.632	1221.568
1919.185	2776.298	4162.796	1919.639	4665.159	1146.034	1222.328
1919.185	2783.663	4170.801	1920.256	4666.775	1149.659	1223.300
1919.556	2791.170	4178.964	1920.876	4668.458	1153.578	1224.399
1919.814	2799.129	4187.002	1921.560	4669.982	1157.775	1225.656
1920.144	2807.351	4195.270	1922.235	4671.606	1162.065	1227.059
1920.442	2815.910	4202.599	1922.970	4673.142	1166.526	1228.798
1920.794	2824.375	4210.812	1923.820	4674.791	1170.991	1230.227
1921.202	2832.434	4218.857	1924.578	4676.284	1175.558	1231.771
1921.647	2840.973	4226.553	1925.450	4678.042	1179.948	1233.251
1922.275	2849.521	4233.722	1926.454	4679.700	1184.226	1234.871
1923.022	2857.993	4240.609	1927.409	4681.439	1188.300	1236.363
1923.642	2866.142	4246.591	1928.455	4683.264	1191.906	1237.738
1924.293	2873.893	4251.730	1929.475	4685.040	1194.453	1238.963
1925.063	2882.025	4257.273	1930.435	4686.715	1197.497	1240.078
1925.769	2887.812	4261.971	1931.367	4688.419	1200.822	1241.072
1926.413	2893.984	4265.987	1932.337	4689.916	1203.627	1241.919
1926.808	2900.019	4269.463	1933.187	4691.206	1206.009	1242.778
1927.361	2905.901	4272.469	1933.980	4692.520	1208.416	1243.595
1927.886	2911.451	4275.021	1934.806	4693.395	1210.445	1244.333
1928.690	2916.651	4277.506	1935.584	4694.383	1212.358	1244.969
1928.992	2921.431	4279.479	1936.371	4695.470	1213.829	1245.556
1929.619	2925.737	4281.365	1937.171	4696.533	1215.241	1246.116
1930.598	2929.636	4282.567	1938.007	4697.663	1216.321	1246.676
1930.889	2932.997	4283.200	1938.769	4698.922	1217.495	1247.104
1931.416	2935.954	4283.683	1939.613	4700.104	1218.399	1247.438
1932.236	2938.343	4283.916	1940.351	4701.202	1219.439	1247.721
1932.666	2940.451	4283.916	1940.967	4702.243	1220.305	1247.721
1933.044	2942.246	4284.377	1941.532	4703.146	1221.028	1248.000
1933.044	2943.677	4284.890	1942.007	4703.921	1221.740	1248.000
1933.044	2944.888	4285.394	1942.332	4704.569	1222.235	1248.000
1933.445	2945.952	4285.916	1942.618	4705.088	1222.671	1248.283
1933.445	2946.675	4286.582	1942.835	4705.455	1223.138	1248.283
1933.445	2947.128	4287.077	1942.835	4705.455	1223.704	1248.283
1933.687	2947.455	4287.455	1943.156	4705.455	1224.182	1248.563
1933.687	2947.455	4287.793	1943.156	4705.455	1224.686	1248.563
1933.687	2947.679	4287.793	1943.459	4705.908	1225.190	1248.798
1933.687	2947.945	4288.006	1943.660	4706.405	1225.657	1248.798
1933.687	2948.302	4288.006	1943.660	4707.015	1226.086	1248.798
1933.687	2948.661	4288.254	1944.033	4707.676	1226.464	1249.008
1933.898	2949.054	4288.513	1944.033	4708.412	1226.892	1249.008
1933.898	2949.378	4288.810	1944.355	4709.201	1227.241	1249.008
1933.898	2949.733	4289.106	1944.355	4710.026	1227.508	1249.276
1934.264	2950.120	4289.518	1944.640	4710.825	1227.740	1249.276
1934.264	2950.458	4289.990	1944.640	4711.579	1227.740	1249.276
1934.647	2950.691	4290.411	1944.929	4712.364	1228.015	1249.276
1934.916	2950.691	4290.839	1944.929	4713.188	1228.015	1249.276
1935.194	2950.983	4291.320	1945.245	4714.129	1228.015	1249.276
1935.521	2950.983	4291.761	1945.454	4715.156	1228.015	1249.276
1936.075	2951.378	4292.201	1945.676	4716.133	1228.015	1249.478
1936.386	2951.774	4292.600	1945.903	4717.226	1228.386	1249.478
1936.651	2952.338	4292.891	1946.143	4718.557	1228.624	1249.478
1936.915	2952.923	4293.105	1946.379	4720.019	1228.903	1249.478
1937.181	2953.442	4293.105	1946.608	4721.571	1229.172	1249.478
1937.401	2954.029	4293.105	1946.843	4723.272	1229.469	1249.478
1937.605	2954.599	4293.318	1947.116	4725.158	1229.732	1249.720
1937.837	2955.179	4293.318	1947.348	4727.234	1230.080	1249.720
1938.112	2955.811	4293.811	1947.588	4729.271	1230.406	1249.720
1938.414	2956.505	4294.326	1947.874	4731.485	1230.715	1250.069
1938.764	2957.311	4295.028	1948.092	4733.970	1231.031	1250.288
1939.094	2958.144	4295.921	1948.371	4736.602	1231.353	1250.584
1939.407	2959.119	4297.120	1948.627	4739.392	1231.640	1250.938
1939.704	2960.388	4298.622	1948.906	4742.269	1231.934	1251.472
1939.999	2961.992	4300.859	1949.291	4745.211	1232.422	1252.132
1940.227	2964.247	4303.265	1949.817	4748.259	1233.005	1252.978
1940.445	2966.996	4306.682	1950.393	4751.226	1233.937	1253.932
1940.660	2970.494	4310.488	1951.078	4754.333	1235.068	1255.161
1940.863	2974.790	4314.965	1951.772	4757.288	1236.446	1256.504
1941.077	2979.838	4319.970	1952.611	4760.277	1238.163	1257.844
1941.077	2985.515	4325.456	1953.457	4763.185	1240.054	1259.368
1941.421	2991.996	4331.756	1954.326	4766.323	1242.281	1260.847
1941.651	2999.049	4337.277	1955.116	4768.862	1244.947	1262.398
1941.905	3006.752	4343.816	1955.719	4771.252	1247.861	1263.920
1942.132	3014.834	4351.053	1956.233	4773.436	1251.203	1265.471
1942.399	3023.230	4358.528	1956.770	4775.406	1255.588	1267.015
1942.693	3032.223	4366.364	1957.422	4777.200	1259.827	1268.565
1943.025	3042.108	4374.507	1958.152	4778.843	1264.394	1270.070
1943.409	3052.055	4382.983	1958.888	4780.259	1269.149	1272.028
1943.853	3062.641	4390.486	1959.601	4781.593	1274.271	1273.557
1944.414	3073.268	4398.814	1960.145	4782.683	1279.659	1275.101
1945.018	3083.847	4407.259	1960.799	4783.857	1285.247	1276.487
1945.719	3094.423	4415.459	1961.466	4784.980	1290.842	1277.922
1946.478	3104.694	4423.349	1962.109	4786.241	1296.520	1279.268
1947.133	3114.726	4430.998	1962.748	4787.689	1302.235	1280.427
1947.869	3124.241	4438.310	1963.336	4789.208	1307.813	1281.612
1948.733	3132.676	4445.152	1964.078	4790.624	1313.404	1282.722
1949.494	3141.192	4451.667	1964.828	4792.006	1318.648	1283.632
1950.220	3149.282	4457.612	1965.671	4793.177	1323.778	1284.418
1951.074	3156.778	4463.094	1966.617	4794.094	1328.434	1285.075
1951.867	3163.990	4468.327	1967.506	4794.793	1332.943	1285.615
1952.575	3170.605	4472.862	1968.562	4795.684	1337.083	1285.993
1953.298	3176.806	4476.991	1969.700	4796.720	1340.706	1286.207
1953.893	3182.481	4480.544	1971.114	4797.980	1344.110	1286.207
1954.390	3187.796	4483.561	1972.275	4799.613	1347.049	1286.439
1954.797	3192.347	4486.067	1973.292	4801.393	1349.787	1286.648
1955.129	3196.443	4488.101	1974.258	4803.196	1352.070	1286.865
1955.407	3200.070	4489.662	1975.017	4805.375	1354.119	1287.081
1955.658	3202.906	4490.688	1975.611	4807.075	1355.871	1287.081
1955.882	3205.083	4491.311	1976.064	4808.711	1357.133	1287.497
1955.882	3206.312	4492.231	1976.379	4810.185	1358.006	1287.741
1956.260	3206.844	4493.773	1976.585	4811.582	1358.429	1288.114
1956.260	3207.476	4496.067	1976.585	4812.665	1358.429	1288.576
1956.524	3208.620	4498.869	1976.803	4813.759	1359.186	1289.106
1956.524	3210.577	4502.218	1977.027	4814.913	1360.304	1289.701
1956.942	3213.189	4505.995	1977.321	4815.913	1361.811	1290.317
1957.255	3216.786	4510.498	1977.650	4816.962	1363.801	1291.012
1957.643	3221.049	4515.387	1978.027	4818.088	1366.303	1291.659
1958.030	3225.943	4520.976	1978.452	4819.054	1369.007	1292.236
1958.407	3231.666	4527.039	1978.894	4820.033	1372.200	1292.831
1958.859	3238.050	4533.761	1979.327	4820.971	1375.638	1293.625
1959.400	3244.837	4540.849	1980.186	4821.659	1379.292	1294.560
1959.949	3252.307	4548.383	1980.635	4822.238	1383.175	1295.560
1960.504	3260.166	4556.180	1981.049	4822.915	1387.305	1296.797
1960.963	3268.765	4564.287	1981.488	4823.545	1391.491	1298.067
1961.318	3276.905	4572.278	1981.878	4824.027	1396.084	1299.481
1961.664	3285.608	4580.594	1982.207	4824.476	1400.958	1300.740
1961.954	3293.838	4588.779	1982.555	4824.881	1405.875	1302.105
1962.238	3302.628	4596.710	1982.919	4825.239	1410.953	1303.380
1962.651	3311.341	4604.429	1983.340	4825.686	1415.983	1304.734
1963.167	3319.957	4611.037	1983.857	4826.103	1420.892	1306.373
1963.774	3328.505	4618.085	1984.418	4826.511	1425.705	1307.825
1964.308	3336.864	4624.847	1984.989	4826.932	1430.402	1309.246
1964.902	3345.025	4631.116	1985.609	4827.341	1434.989	1310.653
1965.451	3352.809	4636.882	1986.093	4827.759	1439.498	1311.998
1965.913	3360.539	4642.217	1986.464	4828.161	1443.780	1313.438
1966.277	3367.933	4647.339	1986.707	4828.690	1448.018	1314.828
1966.602	3375.130	4651.695	1986.707	4829.111	1452.182	1316.049
1966.950	3381.952	4655.056	1987.060	4829.581	1456.184	1317.314
1967.234	3388.442	4658.141	1987.328	4830.267	1459.895	1318.304
1967.982	3394.221	4660.903	1987.533	4831.168	1463.846	1319.132
1968.404	3399.799	4662.686	1987.533	4832.107	1467.079	1319.794
1968.760	3405.148	4663.714	1987.926	4833.248	1470.093	1320.304
1969.117	3409.979	4664.452	1988.187	4834.546	1472.748	1320.678
1969.481	3414.357	4665.493	1988.537	4835.987	1475.167	1320.929
1969.838	3418.193	4667.136	1988.870	4837.588	1477.164	1321.239
1970.112	3421.202	4669.567	1989.317	4839.291	1478.800	1321.590
1970.393	3422.958	4672.444	1989.764	4841.048	1480.233	1322.107
1970.634	3423.917	4676.093	1990.180	4842.724	1481.177	1322.830
1970.877	3424.747	4679.551	1990.518	4844.490	1482.028	1323.564
1971.092	3425.987	4683.264	1990.769	4846.137	1482.855	1324.475
1971.092	3427.793	4687.659	1991.025	4847.951	1483.861	1325.525
1971.466	3429.834	4692.438	1991.025	4849.639	1485.040	1326.576
1971.899	3432.257	4697.231	1991.354	4851.379	1486.534	1327.550
1971.899	3435.113	4702.082	1991.354	4853.094	1488.155	1328.616
1972.310	3438.401	4706.673	1991.683	4854.706	1490.067	1329.526
1972.568	3441.824	4711.042	1991.958	4856.264	1492.257	1330.373
1972.800	3446.099	4715.096	1992.245	4857.794	1494.719	1331.079
1973.054	3450.836	4718.781	1992.643	4859.086	1497.338	1331.797
1973.257	3455.888	4721.895	1993.043	4860.287	1500.201	1332.467
1973.257	3462.066	4724.430	1993.490	4861.347	1503.510	1333.194
1973.470	3467.982	4726.487	1993.927	4862.345	1506.607	1333.942
1973.470	3473.554	4728.097	1994.330	4863.307	1509.730	1335.401
1973.764	3479.673	4729.273	1994.683	4864.172	1512.943	1336.459
1973.764	3485.692	4730.270	1995.130	4865.027	1516.173	1337.117
1974.068	3491.659	4730.929	1995.627	4865.813	1519.309	1338.843
1974.287	3497.589	4731.433	1996.167	4866.516	1522.524	1340.219
1974.287	3503.305	4732.152	1996.773	4867.190	1525.658	1341.556
1974.654	3508.880	4732.907	1997.424	4867.802	1528.619	1342.943
1974.654	3514.253	4733.676	1998.215	4868.347	1531.484	1344.258
1974.971	3519.308	4734.519	1999.031	4868.755	1534.226	1345.484
1974.971	3524.013	4735.393	1999.899	4869.095	1536.836	1346.522
1975.352	3528.362	4736.302	2000.706	4869.417	1539.300	1347.558
1975.352	3532.496	4737.224	2001.433	4869.712	1541.603	1348.454
1975.608	3536.282	4738.089	2002.292	4869.917	1543.662	1349.088
1975.608	3539.847	4739.333	2003.025	4869.917	1545.573	1349.681
1975.608	3543.367	4740.727	2003.779	4869.917	1547.420	1350.183
1975.608	3546.721	4742.381	2004.599	4869.917	1549.139	1350.545
1975.608	3550.122	4744.373	2005.434	4869.917	1550.856	1350.545
1975.608	3553.459	4746.341	2006.293	4870.185	1552.359	1350.781
1975.608	3556.677	4748.467	2007.059	4870.496	1553.716	1350.781
1975.899	3559.576	4750.267	2007.733	4870.871	1554.398	1351.034
1975.899	3561.426	4751.402	2007.958	4871.331	1555.003	1351.323
1976.257	3562.685	4752.351	2008.351	4871.856	1556.579	1351.695
1976.459	3563.272	4753.052	2008.845	4872.379	1557.898	1352.159
1976.687	3564.062	4753.628	2009.506	4872.871	1558.783	1352.563
1976.954	3564.513	4754.213	2010.080	4873.336	1559.463	1352.951
1977.188	3564.864	4754.932	2010.557	4873.779	1560.300	1353.358
1977.392	3565.417	4755.694	2010.926	4874.205	1561.221	1353.794
1977.392	3566.108	4756.528	2011.315	4874.654	1562.009	1354.253
1977.690	3566.781	4757.238	2011.808	4875.089	1562.744	1354.628
1977.690	3567.333	4757.810	2012.318	4875.541	1563.345	1354.943
1977.988	3567.855	4758.274	2012.844	4876.001	1563.773	1355.177
1977.988	3568.284	4758.589	2013.243	4876.456	1564.161	1355.177
1978.235	3568.636	4758.864	2013.599	4876.948	1564.636	1355.449
1978.235	3568.875	4759.116	2013.955	4877.422	1565.189	1355.449
1978.235	3568.875	4759.369	2014.249	4877.903	1565.859	1355.449
1978.564	3569.159	4759.654	2014.571	4878.362	1566.526	1355.671
1978.564	3569.159	4759.886	2014.868	4878.816	1567.060	1355.671
1978.904	3569.159	4760.137	2015.131	4879.246	1567.622	1355.671
1978.904	3569.446	4760.137	2015.362	4879.683	1568.086	1355.875
1979.294	3569.647	4760.409	2015.592	4880.096	1568.395	1355.875
1979.502	3569.647	4760.409	2015.830	4880.522	1568.620	1355.875
1979.735	3570.010	4760.702	2016.147	4880.948	1568.620	1355.875
1980.014	3570.010	4760.702	2016.483	4881.400	1568.846	1356.107
1980.014	3570.249	4761.143	2016.848	4881.871	1568.846	1356.107
1980.387	3570.249	4761.359	2017.159	4882.315	1568.846	1356.339
1980.387	3570.557	4761.359	2017.459	4882.831	1568.846	1356.339
1980.729	3570.557	4761.607	2017.718	4883.357	1569.072	1356.339
1980.729	3570.921	4761.607	2017.959	4883.919	1569.072	1356.542
1980.984	3570.921	4761.876	2018.221	4884.420	1569.453	1356.542
1980.984	3571.267	4761.876	2018.452	4884.967	1569.670	1356.542
1981.252	3571.267	4762.269	2018.659	4885.454	1569.878	1356.542
1981.252	3571.563	4762.506	2018.908	4885.941	1569.878	1356.780
1981.567	3571.563	4762.741	2019.184	4886.528	1570.247	1356.780
1981.567	3571.772	4762.741	2019.569	4887.054	1570.247	1356.780
1981.900	3571.772	4763.066	2019.887	4887.520	1570.509	1356.780
1982.102	3571.772	4763.066	2020.225	4887.982	1570.509	1356.780
1982.102	3572.036	4763.347	2020.542	4888.461	1570.756	1356.780
1982.477	3572.036	4763.347	2020.857	4888.879	1570.756	1356.780
1982.701	3572.036	4763.683	2021.161	4889.294	1570.756	1357.030
1982.925	3572.036	4763.890	2021.445	4889.771	1570.756	1357.030
1983.138	3572.259	4763.890	2021.764	4890.102	1570.756	1357.030
1983.353	3572.259	4764.300	2022.101	4890.397	1570.756	1357.253
1983.589	3572.495	4764.522	2022.470	4890.397	1570.978	1357.253
1983.833	3572.495	4764.798	2022.766	4890.761	1570.978	1357.253
1984.060	3572.749	4765.040	2023.042	4890.761	1570.978	1357.477
1984.266	3572.749	4765.306	2023.300	4891.037	1570.978	1357.477
1984.482	3573.027	4765.570	2023.595	4891.295	1570.978	1357.706
1984.686	3573.027	4765.866	2023.921	4891.673	1570.978	1357.706
1984.895	3573.027	4766.170	2024.319	4892.196	1570.978	1358.013
1985.136	3573.248	4766.502	2024.747	4892.802	1571.192	1358.013
1985.360	3573.248	4766.809	2025.161	4893.427	1571.192	1358.398
1985.639	3573.485	4767.190	2025.555	4894.218	1571.192	1358.398
1985.877	3573.485	4767.554	2025.889	4895.222	1571.192	1358.720
1986.166	3573.694	4767.901	2026.234	4896.368	1571.441	1358.720
1986.484	3573.694	4768.167	2026.526	4897.522	1571.441	1358.963
1986.870	3573.694	4768.416	2026.753	4899.124	1571.441	1358.963
1987.247	3573.978	4768.687	2026.977	4900.621	1571.668	1359.164
1987.608	3573.978	4768.958	2027.199	4902.422	1571.668	1359.164
1987.944	3573.978	4769.213	2027.512	4904.235	1571.668	1359.369
1988.243	3574.279	4769.425	2027.806	4906.084	1571.891	1359.369
1988.527	3574.279	4769.425	2028.112	4908.311	1571.891	1359.633
1988.819	3574.279	4769.758	2028.467	4910.762	1572.095	1359.633
1989.102	3574.490	4769.758	2028.778	4913.371	1572.095	1359.891
1989.370	3574.490	4770.015	2029.170	4916.257	1572.095	1359.891
1989.640	3574.490	4770.015	2029.513	4919.201	1572.095	1360.096
1989.911	3574.757	4770.293	2029.863	4922.153	1572.348	1360.096
1990.185	3574.757	4770.293	2030.124	4925.300	1572.348	1360.096
1990.425	3574.973	4770.500	2030.395	4928.331	1572.348	1360.301
1990.682	3574.973	4770.500	2030.665	4931.301	1572.601	1360.301
1990.902	3574.973	4770.727	2030.932	4934.329	1572.601	1360.301
1991.112	3575.209	4770.727	2031.227	4937.310	1572.601	1360.301
1991.327	3575.209	4770.988	2031.574	4940.293	1572.893	1360.301
1991.327	3575.209	4771.197	2032.055	4943.230	1572.893	1360.301
1991.735	3575.209	4771.197	2032.581	4946.180	1573.135	1360.301
1991.735	3575.209	4771.466	2033.153	4949.109	1573.135	1360.508
1992.120	3575.475	4771.466	2033.800	4951.960	1573.358	1360.508
1992.363	3575.475	4771.691	2034.414	4954.640	1573.358	1360.508
1992.621	3575.475	4771.691	2035.003	4957.361	1573.628	1360.727
1992.912	3575.711	4771.926	2035.602	4959.913	1573.628	1360.727
1993.258	3575.711	4771.926	2036.292	4962.218	1573.852	1360.727
1993.683	3575.711	4772.211	2037.016	4964.467	1573.852	1360.727
1994.169	3576.036	4772.211	2037.779	4966.523	1573.852	1360.962
1994.708	3576.036	4772.211	2038.487	4968.447	1573.852	1360.962
1995.250	3576.424	4772.458	2039.246	4970.259	1574.143	1360.962
1995.743	3576.675	4772.458	2039.921	4971.905	1574.143	1361.207
1996.217	3577.015	4772.744	2040.466	4973.590	1574.473	1361.207
1996.688	3577.361	4772.744	2040.906	4975.045	1574.687	1361.507
1997.242	3577.688	4772.959	2041.307	4976.581	1574.906	1361.507
1997.625	3577.936	4772.959	2041.696	4978.090	1575.135	1361.823
1998.162	3578.158	4773.174	2042.081	4979.645	1575.135	1361.823
1998.427	3578.158	4773.174	2042.453	4981.252	1575.504	1362.133
1998.692	3578.533	4773.441	2042.803	4982.815	1575.504	1362.133
1998.955	3578.533	4773.657	2043.157	4984.242	1575.829	1362.447
1999.287	3578.856	4773.878	2043.446	4985.791	1575.829	1362.652
1999.786	3578.856	4773.878	2043.726	4987.243	1576.132	1362.865
2000.197	3579.173	4774.268	2043.991	4988.518	1576.132	1362.865
2000.710	3579.173	4774.500	2044.287	4989.679	1576.409	1363.215
2000.992	3579.392	4774.702	2044.560	4990.794	1576.409	1363.215
2001.269	3579.392	4774.702	2044.851	4991.860	1576.409	1363.498
2001.522	3579.392	4774.990	2045.184	4992.697	1576.409	1363.498
2001.522	3579.392	4774.990	2045.526	4993.335	1576.637	1363.784
2001.909	3579.618	4774.990	2045.816	4993.808	1576.637	1363.784
2001.909	3579.618	4774.990	2046.114	4994.140	1576.637	1363.986
2002.333	3579.906	4774.990	2046.337	4994.140	1576.637	1363.986
2002.579	3579.906	4775.302	2046.337	4994.413	1576.637	1364.213
2002.848	3580.205	4775.302	2046.757	4994.642	1576.637	1364.213
2003.115	3580.205	4775.569	2047.096	4994.981	1576.637	1364.483
2003.356	3580.434	4775.569	2047.487	4995.430	1576.637	1364.483
2003.574	3580.434	4775.896	2047.906	4995.927	1576.637	1364.805
2003.775	3580.677	4775.896	2048.367	4996.571	1576.637	1364.805
2003.775	3580.677	4776.289	2048.793	4997.249	1576.637	1365.175
2004.138	3580.881	4776.289	2049.165	4997.963	1576.878	1365.175
2004.138	3580.881	4776.539	2049.492	4998.756	1576.878	1365.464
2004.491	3580.881	4776.539	2049.763	4999.717	1577.162	1365.464
2004.691	3580.881	4776.539	2050.030	5000.874	1577.162	1365.681
2004.893	3580.881	4776.769	2050.287	5002.045	1577.427	1365.681
2005.098	3581.112	4776.973	2050.559	5003.327	1577.427	1365.681
2005.413	3581.112	4777.205	2050.893	5004.597	1577.427	1365.681
2005.696	3581.112	4777.474	2051.256	5005.773	1577.704	1365.681
2005.948	3581.334	4777.762	2051.555	5007.062	1577.704	1365.681
2006.187	3581.334	4778.020	2051.870	5008.165	1577.704	1365.914
2006.415	3581.334	4778.263	2052.148	5009.162	1577.906	1365.914
2006.691	3581.587	4778.483	2052.430	5010.151	1577.906	1365.914
2006.937	3581.587	4778.483	2052.430	5011.106	1577.906	1365.914
2007.154	3581.833	4778.801	2052.654	5011.942	1577.906	1365.914
2007.154	3581.833	4778.801	2052.654	5012.716	1577.906	1365.914
2007.505	3581.833	4779.061	2052.654	5013.524	1578.146	1365.914
2007.505	3582.038	4779.061	2052.654	5014.502	1578.146	1365.914
2007.729	3582.038	4779.325	2052.950	5015.179	1578.146	1365.914
2007.729	3582.038	4779.325	2052.950	5015.811	1578.146	1366.160
2007.729	3582.259	4779.570	2053.340	5016.573	1578.146	1366.160
2007.956	3582.259	4779.570	2053.549	5017.168	1578.373	1366.160
2007.956	3582.461	4779.842	2053.770	5017.777	1578.373	1366.160
2007.956	3582.461	4779.842	2054.019	5018.381	1578.373	1366.367
2008.226	3582.749	4780.133	2054.299	5019.022	1578.373	1366.367
2008.226	3582.749	4780.133	2054.623	5019.587	1578.373	1366.367
2008.437	3583.043	4780.454	2054.964	5020.356	1578.373	1366.367
2008.437	3583.043	4780.454	2055.292	5021.018	1578.578	1366.607
2008.723	3583.367	4780.758	2055.581	5021.667	1578.578	1366.607
2008.723	3583.367	4780.960	2055.829	5022.338	1578.578	1366.607
2009.028	3583.771	4780.960	2056.092	5023.046	1578.578	1366.897
2009.028	3584.020	4781.204	2056.377	5023.604	1578.578	1366.897
2009.417	3584.242	4781.204	2056.662	5024.255	1578.578	1367.100
2009.417	3584.517	4781.452	2056.897	5024.816	1578.578	1367.100
2009.803	3584.871	4781.452	2057.157	5025.465	1578.578	1367.414
2010.028	3585.164	4781.781	2057.420	5026.112	1578.853	1367.414
2010.028	3585.472	4781.781	2057.652	5026.707	1578.853	1367.756
2010.408	3585.911	4782.088	2057.888	5027.232	1579.066	1367.756
2010.609	3586.379	4782.088	2058.098	5027.729	1579.066	1368.107
