RHand	LHand	Head
0.540	2.859	6.726
0.683	2.849	7.460
0.264	1.505	6.435
0.886	1.140	5.258
1.106	1.482	5.157
0.408	1.089	3.186
1.023	1.628	2.549
0.911	1.622	3.002
0.456	1.350	3.264
0.581	0.716	2.781
0.512	0.786	3.199
0.403	0.295	3.404
1.185	0.239	3.542
1.379	2.155	4.818
0.563	0.493	4.669
0.830	0.873	5.267
1.108	0.910	6.967
0.714	0.421	6.446
1.034	0.536	6.751
0.422	0.699	6.873
1.230	1.279	5.620
0.468	1.808	6.995
0.723	0.875	8.252
1.089	0.979	7.682
1.331	2.161	7.042
1.457	0.807	5.420
0.318	0.599	5.961
0.748	1.178	6.100
1.547	1.867	4.975
2.001	2.466	5.164
1.500	2.177	4.946
1.374	0.676	4.823
0.776	1.197	4.660
1.068	1.546	3.906
1.461	0.907	5.300
1.053	0.301	5.979
1.464	1.496	4.621
0.644	0.786	4.659
1.550	1.561	4.023
0.933	1.296	4.414
1.293	1.016	4.735
0.279	1.341	4.689
0.941	0.617	4.527
1.268	0.546	3.829
1.018	1.325	4.947
0.750	0.852	5.791
1.115	0.594	5.394
0.670	0.985	6.849
0.964	1.691	7.118
1.762	1.137	5.264
1.549	1.068	4.598
1.849	2.133	5.280
1.776	0.952	3.151
0.493	0.622	2.734
1.208	0.695	2.856
1.634	2.484	4.160
1.049	1.135	5.302
1.082	0.806	4.417
0.584	1.135	4.641
1.501	1.564	4.872
2.019	0.797	3.481
1.090	0.784	3.754
1.150	0.903	5.352
1.406	1.383	4.611
1.709	0.895	2.256
1.126	1.035	1.827
0.522	0.873	2.382
1.956	0.944	2.330
1.813	2.559	2.333
0.956	1.126	2.466
1.368	1.869	2.995
1.188	1.082	6.124
0.691	1.347	5.455
0.939	1.037	3.293
1.501	0.369	4.403
1.775	1.367	5.224
0.474	1.763	4.851
1.845	1.108	3.783
1.876	0.831	4.524
1.776	0.840	4.765
1.589	1.277	3.120
0.447	2.284	2.742
0.578	2.107	2.415
0.803	2.117	1.185
1.668	0.800	0.755
1.538	0.891	1.294
1.175	0.563	1.761
1.643	0.647	2.108
1.783	0.782	2.766
0.940	1.258	1.842
0.479	0.592	2.294
0.150	1.460	2.399
0.985	1.161	1.831
0.497	0.907	3.025
1.079	1.103	1.661
0.496	1.615	1.613
1.502	0.904	2.617
0.555	1.458	2.621
1.630	0.857	1.800
0.774	0.397	2.409
1.186	0.859	3.081
1.422	0.983	2.735
1.079	0.615	3.244
1.531	0.380	3.124
1.394	0.330	3.257
1.066	0.442	4.354
1.987	0.784	4.768
1.260	1.159	5.161
1.345	1.444	5.950
0.550	0.651	7.073
0.845	0.879	6.323
1.021	0.904	5.353
1.399	0.853	6.288
1.307	1.540	5.565
1.447	0.824	6.643
1.168	1.194	7.405
0.923	0.801	5.213
1.437	0.493	5.897
1.060	0.784	6.099
0.658	0.963	5.984
2.137	0.662	5.252
2.279	1.224	3.551
0.651	0.276	4.369
1.259	1.080	4.600
1.177	1.370	5.210
1.628	2.336	5.400
0.833	1.189	3.157
0.779	0.704	3.768
2.004	1.888	4.879
1.821	0.772	5.104
2.115	1.757	5.334
3.754	0.899	4.834
2.390	1.008	2.275
3.015	2.109	1.769
3.063	1.211	1.844
3.167	2.325	2.718
2.128	2.158	3.228
0.777	1.903	2.738
0.342	1.479	3.210
2.129	0.902	2.875
1.885	1.481	2.056
2.084	1.239	2.138
2.085	0.810	2.321
1.047	1.581	1.118
0.483	1.978	2.085
1.496	0.572	2.884
1.360	2.580	2.597
2.205	0.732	1.620
1.459	0.348	2.143
1.395	1.624	2.028
1.451	1.055	2.127
1.211	0.631	3.189
2.284	1.145	3.329
1.892	1.651	3.843
2.054	1.974	4.606
1.645	1.316	4.569
1.451	1.674	4.274
1.550	1.798	3.862
1.621	1.144	4.415
0.733	0.573	5.359
1.264	1.104	8.369
1.534	1.269	11.838
0.921	1.597	16.740
1.202	1.640	23.285
1.485	1.794	27.266
1.643	0.462	32.946
1.297	1.059	37.574
1.566	1.113	40.820
2.152	1.416	43.064
1.526	2.397	43.511
2.602	2.891	44.639
4.406	3.200	45.289
6.271	4.356	47.325
9.111	3.686	52.103
12.523	4.706	56.242
15.611	4.089	58.523
20.318	3.163	60.927
28.427	3.447	65.107
40.961	2.826	65.215
57.900	2.766	60.748
73.942	2.667	59.739
90.359	3.711	69.317
120.364	4.363	75.479
153.499	5.063	67.280
186.777	5.002	62.378
225.354	4.177	63.279
260.255	5.484	65.672
293.144	6.876	68.802
314.537	7.695	64.309
331.870	8.423	62.004
354.321	8.127	64.913
369.375	8.211	62.279
368.124	8.970	64.140
375.514	8.984	68.036
386.018	7.978	65.211
388.440	6.917	62.874
373.984	6.817	64.644
356.810	7.341	69.906
342.737	7.030	70.705
312.359	6.733	65.782
277.942	6.573	68.094
250.745	6.369	72.535
233.798	5.794	68.414
217.395	5.660	61.330
191.492	6.278	61.571
176.139	5.862	69.218
184.362	3.922	69.358
188.110	4.031	63.031
204.849	3.815	65.942
230.685	3.979	71.973
268.941	4.525	67.101
313.155	4.589	64.119
354.965	3.215	69.438
396.682	4.743	73.590
436.762	6.596	72.727
483.989	5.405	79.804
528.547	5.571	89.650
562.268	5.751	88.860
592.774	6.384	108.160
620.429	9.378	121.788
641.427	9.853	117.607
667.497	10.210	119.874
692.713	10.743	126.214
717.535	11.856	124.157
694.314	14.301	112.232
464.574	16.352	97.664
62.606	15.570	77.194
280.676	13.775	58.142
256.243	12.825	35.264
187.945	9.581	29.687
161.411	6.298	39.452
136.030	2.861	49.184
104.287	4.615	58.535
80.837	5.611	62.858
85.754	6.770	63.778
110.157	7.822	75.069
113.809	8.662	74.918
102.556	10.521	67.827
85.559	18.775	67.449
69.421	22.294	63.528
65.840	23.812	56.489
67.077	33.029	53.022
67.683	44.856	55.813
60.548	52.270	54.238
47.661	54.916	50.467
41.829	57.699	47.825
39.457	62.107	43.989
33.304	64.321	44.413
23.925	67.884	46.650
16.968	75.182	50.076
14.578	75.755	47.310
16.599	71.708	40.457
20.723	67.150	37.882
26.947	68.418	34.329
32.306	70.408	30.554
36.209	62.085	26.981
37.881	55.858	28.419
37.964	52.036	30.394
38.618	48.888	32.943
38.781	51.156	33.395
42.505	54.797	32.758
55.700	58.014	33.867
65.660	55.733	33.356
69.996	56.679	36.851
76.095	56.109	39.887
81.758	47.273	40.110
86.973	39.936	41.805
84.763	30.056	41.830
83.139	23.035	41.359
86.887	22.558	43.317
86.328	26.171	43.083
83.772	31.001	42.315
84.593	37.223	43.112
83.094	44.218	44.762
83.617	50.757	45.654
83.031	48.332	47.050
82.698	39.539	48.738
82.004	29.561	47.932
72.738	21.219	50.849
65.882	16.627	56.680
60.006	11.198	58.032
57.275	1.805	55.561
57.524	4.675	53.072
58.300	5.256	55.912
61.017	5.426	57.557
71.858	6.301	60.333
88.569	6.065	62.320
103.298	7.712	62.835
116.323	11.390	66.169
123.423	14.765	67.014
128.582	15.568	71.651
134.819	13.677	75.527
138.934	11.205	77.278
142.019	9.338	81.507
145.565	6.935	82.977
145.331	5.007	84.384
151.906	5.373	91.144
157.215	7.753	93.044
151.950	11.009	94.414
152.946	10.740	101.638
149.832	6.227	99.387
139.216	3.626	94.991
133.818	3.131	88.485
128.574	3.425	77.232
121.914	4.277	75.242
119.792	2.960	71.111
112.197	4.282	59.684
103.771	6.155	50.614
97.586	9.379	43.371
90.794	11.368	36.346
81.306	15.524	32.849
68.043	24.213	31.458
61.928	30.957	30.129
53.645	34.202	28.275
42.120	36.936	25.906
32.914	39.439	25.401
28.009	38.799	26.485
25.584	36.453	26.428
27.296	37.173	26.416
26.637	38.272	27.864
23.237	37.713	26.918
19.094	38.892	24.080
15.410	43.430	21.046
14.603	45.152	20.923
14.504	42.520	21.868
16.290	45.059	18.890
22.099	46.734	17.829
28.016	45.867	18.491
31.882	43.362	16.971
29.305	32.317	16.259
21.765	20.058	16.193
17.324	12.627	14.066
16.026	7.910	14.003
14.385	6.801	14.346
15.015	8.191	13.239
18.417	13.182	11.533
21.820	18.160	11.040
23.168	21.786	10.422
24.947	25.475	9.920
28.139	26.626	8.538
31.246	24.313	7.511
31.686	20.259	7.497
31.599	15.691	5.978
31.704	12.966	5.799
30.101	11.316	6.791
27.459	12.195	7.282
24.687	16.530	6.227
25.335	20.761	4.980
23.566	23.739	3.817
20.950	26.764	5.076
20.350	93.647	6.554
16.690	94.134	5.367
15.563	18.288	5.026
15.430	11.566	5.716
14.271	10.957	5.263
13.491	12.180	4.563
13.605	13.215	5.139
13.210	16.386	4.150
12.515	16.351	3.630
11.964	15.118	3.700
12.102	15.140	2.792
11.949	17.204	2.723
10.776	18.838	1.968
13.179	17.417	4.056
15.160	17.163	4.812
12.358	18.574	3.748
11.104	18.607	5.003
11.092	21.239	6.046
10.686	24.118	5.212
9.145	25.504	5.494
7.442	28.265	6.299
7.279	21.528	6.867
7.108	11.893	6.257
7.483	7.913	6.091
9.410	5.701	7.386
11.340	5.759	8.168
12.470	7.105	7.533
13.222	9.884	6.319
15.047	13.266	7.397
14.968	13.663	9.215
12.396	10.840	7.674
11.986	10.317	7.375
12.401	7.745	8.551
12.585	7.412	8.185
10.822	7.955	7.759
9.876	6.353	7.629
8.826	8.357	9.360
7.131	8.878	10.600
6.989	3.581	10.832
7.046	4.531	10.456
7.632	4.942	9.542
7.657	5.347	10.180
7.329	6.252	9.750
7.144	9.636	8.757
5.901	10.800	8.769
6.291	12.779	8.711
6.457	14.957	7.236
6.094	15.736	6.811
4.552	18.146	7.234
4.412	21.330	7.175
6.582	22.430	6.409
5.680	22.546	5.675
4.388	22.290	4.409
4.423	19.709	3.389
6.445	19.167	3.109
7.203	22.388	4.019
4.960	24.303	3.315
5.355	23.718	1.965
7.628	22.923	3.533
9.720	22.758	3.107
8.562	19.070	3.518
7.940	14.498	4.736
8.720	12.269	5.843
6.083	11.810	6.481
3.730	8.992	5.840
6.547	5.938	6.238
8.536	4.320	7.088
6.737	3.133	6.633
2.341	1.832	7.297
6.144	3.052	8.101
7.842	3.639	7.677
9.112	4.198	7.425
10.208	6.029	5.865
7.472	6.879	5.944
4.617	9.880	7.055
2.544	11.182	4.530
3.785	12.027	3.512
6.656	15.311	4.930
7.218	18.647	6.413
8.120	23.127	5.312
7.188	27.463	3.475
4.056	31.913	3.528
5.784	33.550	4.065
9.984	35.021	4.941
9.757	34.177	4.966
9.708	32.785	4.936
13.201	31.727	7.551
15.725	31.016	9.037
17.508	29.859	9.147
16.818	25.950	12.136
17.300	23.178	11.104
15.992	20.588	10.377
10.956	13.820	10.959
7.835	5.573	9.968
6.827	3.906	10.553
6.390	8.889	10.443
5.048	11.505	10.500
3.062	9.543	10.547
4.081	9.300	8.131
4.047	7.992	6.969
6.560	6.425	6.379
8.375	7.059	6.108
7.823	7.732	7.552
7.715	6.467	8.218
10.532	3.755	7.694
11.638	4.462	6.665
12.146	3.922	7.300
12.762	3.544	7.337
11.658	4.809	6.897
13.418	5.913	5.780
12.577	5.467	5.002
7.974	4.855	7.281
6.698	3.600	7.315
8.823	1.878	7.105
9.700	2.686	9.897
9.331	5.341	9.439
10.414	6.303	8.628
9.639	5.000	8.827
6.336	3.946	10.881
4.668	4.962	10.379
5.970	2.808	12.214
7.977	1.954	11.537
9.155	2.921	7.791
9.076	2.761	8.379
8.899	2.792	6.885
9.406	1.479	6.372
6.551	1.859	5.235
2.097	0.989	4.758
2.582	3.803	4.675
4.800	5.026	5.746
5.431	2.249	6.290
6.001	1.860	7.988
5.306	4.308	9.186
5.182	3.078	11.023
6.811	2.245	18.835
8.759	3.053	33.017
10.562	4.391	51.694
11.402	7.874	64.418
9.769	12.645	70.693
9.117	14.944	76.116
11.835	16.030	75.988
11.225	21.029	76.272
6.215	27.664	77.925
2.994	31.331	82.295
2.878	31.268	91.973
3.570	26.547	87.441
6.586	21.956	78.991
7.382	19.324	77.501
7.193	18.935	76.519
5.646	17.779	110.651
4.313	16.103	106.242
6.858	17.962	64.423
6.626	16.896	61.042
5.349	16.049	55.126
4.437	16.108	50.590
4.862	14.566	46.011
5.576	14.696	43.756
6.643	12.698	44.025
6.000	8.886	38.458
4.202	4.757	35.271
4.920	5.418	35.965
5.523	3.734	32.652
5.003	1.221	29.406
5.450	2.041	26.487
8.428	2.436	25.354
11.090	2.630	24.305
11.806	1.666	23.827
10.597	1.512	24.838
9.497	2.063	23.879
7.686	2.494	20.431
5.454	2.697	19.552
4.277	4.116	20.370
2.714	6.167	21.314
3.294	9.104	22.199
3.336	10.779	21.246
2.761	11.441	19.702
4.086	12.823	19.170
3.920	15.290	17.851
5.460	14.144	17.710
6.375	14.769	17.193
7.338	15.123	15.379
7.849	12.057	16.662
7.058	10.302	15.093
6.995	7.158	12.502
6.675	6.292	13.196
6.321	5.076	12.568
8.428	5.313	12.062
9.399	6.721	12.293
5.840	4.604	11.917
4.149	5.292	11.808
3.576	7.043	10.383
3.062	6.413	9.199
1.188	5.293	11.566
2.014	5.270	11.145
3.380	4.127	9.013
3.876	3.720	9.933
4.072	4.344	8.717
2.974	3.330	9.032
1.118	2.351	8.612
1.903	2.916	6.586
1.990	5.539	6.390
1.858	7.353	6.710
2.142	7.676	7.255
3.446	7.616	6.875
5.268	7.476	7.262
5.778	5.684	7.597
5.862	4.291	8.437
5.653	4.821	7.761
6.365	8.014	8.306
7.274	9.587	9.866
6.258	10.949	9.014
7.066	13.086	9.461
9.224	13.465	9.667
9.931	12.486	8.086
7.269	12.049	7.223
5.191	10.769	7.406
5.842	7.109	7.464
4.801	6.142	5.961
3.691	6.898	6.269
4.641	6.630	5.984
6.494	5.849	4.825
9.516	4.376	5.406
11.483	5.189	6.950
9.708	6.204	5.262
6.698	6.537	5.311
7.351	5.385	4.865
10.238	4.212	4.894
11.208	3.482	6.526
13.287	3.337	6.461
15.188	4.048	4.553
15.016	4.104	3.462
15.289	3.182	3.801
14.008	3.863	1.893
12.169	4.170	2.409
12.181	4.869	2.776
15.073	7.711	1.733
17.826	9.349	1.621
18.502	10.460	1.845
18.838	10.511	2.275
18.117	10.419	2.594
15.530	13.183	2.509
15.610	13.588	2.463
17.667	14.016	3.928
15.146	14.435	4.138
11.274	14.588	5.402
9.689	15.219	4.297
9.623	15.483	4.889
9.184	14.328	5.033
11.175	15.508	4.296
10.704	15.689	4.095
6.682	12.359	4.319
6.078	10.827	5.427
7.016	8.408	2.857
5.742	5.046	2.301
3.280	3.337	4.007
2.504	3.112	4.641
2.721	2.894	3.701
2.160	5.534	2.903
3.988	3.676	3.770
4.636	2.633	5.263
4.417	4.268	4.112
3.421	6.060	4.186
4.051	8.027	4.740
4.177	9.534	6.477
3.742	10.237	6.062
7.455	10.029	5.405
10.871	8.638	4.804
11.766	8.217	5.660
14.799	6.702	6.783
15.965	7.376	6.046
15.241	8.528	5.829
15.581	8.249	6.316
13.840	7.799	8.454
10.979	8.935	7.704
7.956	10.566	6.415
4.500	8.592	7.274
3.041	7.848	6.991
3.338	9.610	8.590
3.513	8.861	8.582
3.682	6.754	6.800
4.539	7.145	6.415
2.869	5.246	5.208
5.089	3.845	4.386
9.179	4.183	4.049
11.022	3.103	4.694
12.482	3.422	5.072
13.688	3.930	4.631
14.994	4.351	6.613
14.773	6.856	7.846
13.269	3.186	7.449
14.259	2.297	7.135
14.528	2.672	8.422
14.053	1.426	8.898
11.094	2.053	9.709
7.341	3.164	10.353
5.979	2.057	11.610
3.830	3.729	11.049
2.728	3.441	9.471
2.204	3.158	9.689
0.918	3.946	8.219
0.950	5.202	7.313
4.596	4.707	6.233
8.628	3.175	6.714
13.954	2.241	5.390
19.317	2.285	4.214
19.929	2.393	5.622
19.317	2.173	4.205
18.921	4.858	3.794
18.800	3.011	3.316
18.717	0.915	3.150
18.828	1.972	5.111
19.326	1.195	4.967
21.646	0.535	4.194
24.727	1.842	5.902
26.067	2.532	5.116
22.678	2.430	4.628
18.103	2.210	5.106
14.471	1.489	4.588
10.499	1.400	2.591
9.216	0.851	2.049
10.751	1.839	2.969
12.301	1.314	2.943
12.869	1.831	2.350
12.450	1.887	0.837
10.134	2.124	1.319
6.818	2.708	1.458
4.048	4.746	1.961
1.169	5.233	1.621
4.105	3.900	2.741
4.107	4.119	5.365
3.446	5.295	3.727
4.339	5.564	4.276
5.880	4.455	4.322
8.386	4.204	2.708
8.502	1.933	3.723
9.675	1.462	4.148
9.006	1.604	5.179
8.310	2.412	5.380
7.409	2.763	3.650
8.689	2.913	2.630
8.376	1.837	2.145
5.121	2.017	1.561
3.586	2.802	2.526
2.282	4.567	2.296
2.469	4.437	3.656
3.305	4.422	3.274
4.003	4.530	2.915
5.950	6.415	4.626
5.282	9.200	4.189
4.643	14.808	4.091
6.768	20.068	8.004
9.907	24.937	9.987
14.563	36.768	8.444
19.070	49.328	7.891
19.377	58.924	8.586
19.127	68.816	9.913
14.400	69.048	12.436
11.767	62.504	13.668
18.524	48.428	15.985
32.354	40.684	16.381
36.075	34.678	15.893
33.875	22.279	18.441
32.568	16.554	20.003
32.800	15.653	18.890
33.888	16.853	18.127
33.340	19.464	21.486
28.109	22.100	19.946
24.405	19.514	14.981
24.229	18.492	15.290
22.697	17.819	17.410
21.103	16.128	17.351
20.941	13.940	15.574
21.480	10.779	13.826
19.460	9.009	13.919
17.022	9.085	18.000
15.206	13.706	18.446
14.650	17.985	14.509
16.036	21.658	15.851
15.886	29.123	17.820
16.861	35.929	16.738
17.345	32.607	18.828
17.834	26.341	21.377
18.559	24.736	21.157
18.642	24.393	23.172
19.136	25.295	25.161
19.065	25.816	22.857
20.161	28.361	21.561
20.978	28.970	20.429
19.970	29.442	21.835
18.205	31.583	24.185
18.009	34.964	21.396
16.525	37.063	19.707
16.552	36.167	17.661
17.442	39.898	15.768
15.427	41.705	15.979
14.718	29.097	23.668
14.780	34.805	24.800
13.288	28.022	16.235
9.913	29.653	14.116
7.324	24.775	13.707
8.102	21.384	15.471
8.209	22.335	13.583
7.570	21.577	12.465
5.871	19.912	14.472
4.314	19.195	14.218
3.719	16.633	14.409
3.202	13.610	14.181
0.965	11.174	14.210
2.483	13.289	15.711
2.745	14.797	15.794
1.209	17.014	14.035
1.605	89.647	14.597
2.337	89.957	15.508
4.336	16.847	15.719
4.400	15.827	15.888
4.233	14.992	15.329
3.297	18.493	15.855
1.787	16.316	16.398
1.986	13.589	17.475
2.342	13.805	17.982
2.632	11.870	18.100
3.728	12.376	20.173
1.999	14.671	22.327
2.063	14.826	23.429
3.493	14.677	25.546
1.472	14.489	27.614
3.917	14.794	26.106
4.501	18.519	24.522
6.807	19.837	26.897
4.343	23.108	28.403
3.773	24.816	27.665
3.872	21.059	28.468
5.721	20.091	31.885
8.068	21.804	35.669
8.643	22.207	37.934
6.654	21.140	36.973
5.729	20.074	37.108
8.430	16.780	37.267
7.815	15.798	33.871
5.356	14.169	32.726
3.949	12.204	34.451
4.265	14.493	33.116
3.514	15.118	32.958
2.912	16.610	33.152
4.028	16.217	35.103
4.799	13.880	35.449
3.756	12.437	31.649
3.390	10.931	27.526
4.276	10.076	26.021
3.780	9.096	27.240
2.223	8.237	26.887
2.948	8.932	26.701
3.696	9.449	25.413
2.768	10.033	23.220
1.893	10.300	22.884
1.890	10.995	24.560
2.546	7.866	23.019
1.997	5.331	20.261
2.223	4.504	17.358
1.323	3.313	15.096
1.582	5.027	13.677
3.425	5.863	12.938
3.266	5.818	12.519
3.451	4.983	71.874
3.333	4.391	72.387
3.425	6.051	10.354
2.085	7.486	10.769
1.169	6.320	10.454
2.372	3.945	8.606
2.759	3.271	9.123
2.017	3.947	8.287
1.641	2.727	6.789
1.171	2.701	6.058
3.083	3.181	6.239
4.144	2.655	5.998
6.992	1.825	6.026
5.599	2.303	5.014
1.010	4.117	5.468
2.564	4.706	5.508
2.820	4.655	4.878
2.510	3.350	4.138
3.553	2.425	3.567
5.266	3.847	5.273
3.004	5.938	3.196
1.885	3.487	4.222
2.024	2.837	4.734
2.544	4.691	3.892
2.221	5.749	3.883
2.330	5.507	3.857
3.912	5.621	3.585
2.059	7.372	3.474
1.017	10.268	3.184
2.212	10.885	3.272
2.290	8.681	3.909
2.856	6.916	3.793
2.556	6.446	5.278
3.296	7.602	4.992
2.568	6.748	9.467
0.284	6.187	10.940
1.760	7.809	6.663
0.788	8.160	7.477
2.857	7.032	7.213
3.238	7.487	7.138
2.181	9.704	7.456
2.356	7.727	7.992
4.249	5.103	8.164
1.229	6.457	8.365
1.152	8.106	7.541
0.599	6.997	7.469
1.892	6.838	8.199
2.575	7.882	6.618
0.495	7.764	5.668
2.364	8.205	6.189
1.708	7.691	6.183
1.390	4.663	7.235
2.594	2.857	7.101
2.695	2.794	6.660
1.497	2.169	5.084
1.536	3.328	5.491
2.381	4.310	5.179
0.624	7.795	4.312
3.277	9.488	4.888
3.910	9.398	6.026
0.728	8.105	7.676
1.748	6.482	9.006
2.509	5.303	9.220
2.354	4.530	8.242
3.421	3.591	9.514
4.912	4.432	9.047
2.460	5.738	7.873
3.220	7.238	8.561
4.597	6.500	9.379
3.882	5.855	7.747
0.969	5.203	7.054
2.274	4.762	6.616
2.696	4.362	8.715
0.706	3.779	6.705
2.553	5.749	2.780
2.781	4.820	3.471
2.717	3.557	2.696
0.910	5.404	3.006
2.423	5.101	4.745
1.766	4.806	5.448
0.473	3.502	4.323
1.165	3.715	4.415
0.606	3.060	3.377
1.166	4.847	4.539
3.061	3.441	5.109
2.855	2.487	4.663
1.307	3.778	3.146
1.959	3.624	2.662
2.837	4.085	2.814
2.179	6.736	0.798
1.466	6.062	3.162
1.178	6.053	2.369
1.796	7.613	1.941
0.410	6.642	2.908
1.362	5.785	2.859
3.819	5.772	5.006
2.923	5.515	6.433
0.813	7.252	4.074
0.940	7.476	3.832
1.023	6.738	4.235
1.564	7.414	4.506
2.075	8.085	8.040
1.606	6.543	4.835
2.507	5.789	3.809
2.753	5.663	6.881
2.323	5.541	4.373
2.091	5.572	3.693
2.343	6.862	3.134
3.165	5.416	3.558
3.927	5.324	3.184
3.540	7.923	5.303
2.078	6.558	5.045
3.654	5.023	2.658
3.793	6.003	3.467
3.934	6.347	2.649
4.728	6.668	3.276
4.694	7.808	3.818
6.191	9.908	3.517
8.062	11.995	3.728
9.265	14.610	3.531
12.128	16.075	2.922
16.334	18.292	2.554
0.000	0.000	0.000
