P2_elbow_rP2whole_dist_traveled	P2_hand_rP2whole_dist_traveled	P2_shoulder_lP2whole_dist_traveled	P2_elbow_lP2whole_dist_traveled	P2_headP2whole_dist_traveled	P2_shoulder_rP2whole_dist_traveled	P2_hand_lP2whole_dist_traveled
2251.469	9121.080	2608.390	1188.874	5761.332	2462.071	5319.521
2251.469	9121.080	2608.591	1188.874	5761.806	2462.413	5319.521
2251.686	9121.426	2608.591	1188.874	5762.344	2462.799	5319.521
2251.686	9121.697	2608.890	1189.082	5762.863	2463.246	5319.521
2251.999	9121.964	2609.117	1189.082	5763.342	2463.686	5319.521
2251.999	9122.225	2609.361	1189.082	5763.762	2464.146	5319.521
2252.418	9122.474	2609.612	1189.082	5764.111	2464.618	5319.521
2252.653	9122.792	2609.881	1189.082	5764.442	2465.141	5319.521
2252.946	9123.156	2610.238	1189.082	5764.722	2465.640	5319.521
2253.313	9123.568	2610.595	1189.327	5764.955	2466.152	5319.521
2253.727	9123.997	2610.972	1189.327	5765.164	2466.649	5319.521
2254.147	9124.526	2611.482	1189.532	5765.369	2467.189	5319.521
2254.475	9125.049	2611.990	1189.532	5765.618	2467.698	5319.521
2254.758	9125.556	2612.488	1189.755	5765.929	2468.100	5319.521
2254.973	9126.044	2612.929	1189.755	5766.376	2468.448	5319.521
2255.205	9126.536	2613.398	1190.004	5766.999	2468.784	5319.760
2255.412	9126.997	2613.910	1190.004	5767.659	2469.105	5319.760
2255.644	9127.492	2614.473	1190.004	5768.353	2469.371	5319.760
2255.890	9127.889	2615.088	1190.284	5769.002	2469.596	5319.985
2256.103	9128.270	2615.783	1190.284	5769.653	2469.596	5319.985
2256.103	9128.530	2616.662	1190.547	5770.336	2469.596	5319.985
2256.471	9128.530	2618.323	1190.547	5770.964	2469.890	5320.286
2256.471	9128.894	2619.362	1190.926	5771.561	2470.232	5320.286
2256.767	9128.894	2620.576	1191.201	5772.196	2470.670	5320.286
2256.767	9129.259	2621.739	1191.503	5772.839	2471.085	5320.286
2257.089	9129.485	2622.901	1191.797	5773.450	2471.484	5320.286
2257.089	9129.805	2623.990	1192.087	5774.054	2471.801	5320.286
2257.463	9130.086	2625.057	1192.380	5774.588	2472.033	5320.286
2257.676	9130.427	2625.969	1192.661	5775.078	2472.033	5320.286
2257.676	9130.741	2626.749	1192.661	5775.555	2472.033	5320.286
2257.995	9131.079	2627.521	1192.997	5775.951	2472.307	5320.286
2257.995	9131.404	2628.297	1192.997	5776.261	2472.307	5320.581
2258.225	9131.767	2629.378	1193.219	5776.529	2472.598	5320.581
2258.225	9132.105	2629.660	1193.219	5776.801	2472.598	5320.581
2258.457	9132.472	2629.660	1193.219	5777.151	2473.011	5320.581
2258.457	9132.911	2629.903	1193.219	5777.537	2473.255	5320.581
2258.741	9133.473	2629.903	1193.219	5777.999	2473.458	5320.785
2258.741	9134.197	2631.085	1193.219	5778.530	2473.458	5320.785
2259.001	9134.768	2631.499	1193.219	5779.123	2473.783	5320.785
2259.001	9135.244	2631.932	1193.471	5779.784	2473.783	5320.785
2259.246	9135.669	2632.761	1193.471	5780.430	2474.200	5320.785
2259.246	9136.222	2633.625	1193.855	5781.228	2474.472	5320.785
2259.465	9136.796	2635.203	1194.118	5781.998	2474.846	5320.785
2259.465	9137.386	2636.474	1194.449	5782.759	2475.312	5320.785
2259.693	9137.914	2637.879	1194.767	5783.698	2475.887	5320.785
2259.693	9138.609	2639.429	1195.125	5784.620	2476.558	5320.785
2259.996	9139.527	2641.034	1195.569	5785.530	2477.311	5320.990
2260.197	9140.331	2642.652	1195.981	5786.549	2478.141	5320.990
2260.402	9141.280	2644.306	1196.462	5787.550	2479.063	5322.727
2260.618	9142.244	2645.608	1196.853	5788.624	2479.958	5322.727
2260.913	9143.213	2646.977	1197.274	5789.785	2480.928	5322.727
2261.246	9144.204	2647.997	1197.610	5790.906	2481.860	5322.929
2261.595	9145.204	2648.679	1197.924	5792.079	2482.718	5322.929
2261.976	9146.181	2649.244	1198.137	5793.343	2483.507	5322.929
2262.354	9147.108	2649.565	1198.137	5794.666	2484.218	5323.171
2262.737	9148.128	2649.808	1198.137	5795.886	2484.857	5323.171
2263.165	9149.062	2649.808	1198.338	5797.250	2485.445	5323.171
2263.570	9149.899	2649.808	1198.338	5798.636	2485.984	5323.413
2263.984	9150.775	2650.090	1198.717	5799.926	2486.443	5323.413
2264.362	9151.576	2650.307	1198.973	5801.300	2486.884	5323.413
2264.707	9152.268	2650.560	1199.177	5802.613	2487.290	5323.710
2265.033	9152.993	2650.829	1199.177	5803.928	2487.656	5323.710
2265.301	9153.734	2650.829	1199.430	5805.189	2487.979	5323.710
2265.301	9154.501	2651.402	1199.430	5806.360	2488.184	5323.921
2265.640	9155.314	2651.720	1199.430	5807.539	2488.184	5323.921
2265.640	9156.223	2652.157	1199.430	5808.662	2488.538	5323.921
2265.929	9157.038	2652.601	1199.671	5809.726	2488.538	5323.921
2265.929	9157.964	2653.049	1199.671	5810.838	2488.856	5323.921
2266.200	9159.089	2653.605	1199.671	5811.803	2488.856	5324.129
2266.200	9160.226	2653.977	1199.995	5812.725	2489.162	5324.129
2266.475	9161.458	2654.809	1199.995	5813.746	2489.162	5324.129
2266.679	9162.801	2655.401	1200.290	5814.673	2489.496	5324.129
2266.957	9164.334	2656.091	1200.290	5815.543	2489.496	5324.129
2267.212	9165.863	2656.882	1200.651	5816.438	2489.898	5324.129
2267.525	9167.553	2657.628	1200.651	5817.456	2489.898	5324.129
2267.896	9169.422	2658.289	1201.024	5818.395	2490.249	5324.129
2268.350	9171.245	2658.897	1201.024	5819.277	2490.249	5324.129
2268.880	9173.267	2659.901	1201.375	5820.210	2490.528	5324.129
2269.389	9175.273	2660.665	1201.375	5821.122	2490.528	5324.129
2269.926	9177.383	2661.379	1201.727	5821.946	2490.767	5324.129
2270.526	9179.500	2662.008	1201.727	5822.750	2490.767	5324.129
2271.060	9182.411	2662.722	1201.996	5823.609	2491.033	5324.129
2271.628	9184.512	2663.338	1201.996	5824.387	2491.033	5324.129
2272.218	9186.816	2663.825	1202.236	5825.148	2491.258	5324.129
2272.830	9189.156	2664.334	1202.236	5825.940	2491.258	5324.129
2273.417	9191.486	2664.850	1202.236	5826.567	2491.507	5324.338
2274.019	9193.816	2665.341	1202.474	5827.165	2491.507	5324.338
2274.526	9196.021	2665.782	1202.474	5827.725	2491.796	5324.338
2275.054	9198.217	2666.183	1202.474	5828.193	2491.796	5324.338
2275.648	9200.154	2666.579	1202.474	5828.615	2492.031	5324.338
2276.144	9202.063	2666.917	1202.474	5828.934	2492.031	5324.560
2276.666	9203.742	2667.215	1202.474	5829.301	2492.252	5324.560
2277.120	9205.367	2667.467	1202.474	5829.606	2492.252	5324.560
2277.527	9206.797	2667.714	1202.474	5830.110	2492.566	5324.560
2277.903	9208.102	2667.714	1202.474	5830.329	2492.766	5324.560
2278.173	9209.253	2668.121	1202.474	5830.729	2492.997	5324.767
2278.399	9210.100	2668.363	1202.474	5831.134	2493.220	5324.767
2278.399	9210.812	2668.609	1202.474	5831.532	2493.469	5324.767
2278.399	9211.279	2668.854	1202.474	5831.969	2493.698	5324.767
2278.622	9211.591	2669.105	1202.474	5832.507	2493.958	5324.767
2278.622	9211.591	2669.367	1202.474	5833.039	2494.230	5324.767
2278.854	9211.903	2669.655	1202.474	5833.557	2494.518	5324.767
2278.854	9212.146	2669.932	1202.474	5834.018	2494.800	5324.767
2279.234	9212.492	2670.220	1202.474	5834.513	2495.150	5324.767
2279.511	9212.828	2670.453	1202.474	5834.913	2495.583	5324.767
2279.761	9213.186	2670.710	1202.474	5835.310	2496.077	5324.767
2280.012	9213.599	2671.029	1202.692	5835.616	2496.549	5324.972
2280.313	9214.077	2671.348	1202.692	5835.894	2496.978	5324.972
2280.636	9214.664	2671.611	1202.692	5836.127	2497.432	5324.972
2280.891	9215.243	2671.883	1202.692	5836.360	2497.912	5324.972
2281.183	9215.800	2672.150	1202.692	5836.606	2498.333	5324.972
2281.481	9216.339	2672.449	1202.692	5836.848	2498.731	5324.972
2281.826	9216.799	2672.756	1202.692	5837.096	2499.141	5324.972
2282.167	9217.174	2673.062	1202.692	5837.322	2499.534	5324.972
2282.475	9217.557	2673.399	1202.925	5837.565	2499.891	5325.194
2282.772	9217.977	2673.781	1202.925	5837.818	2500.271	5325.194
2283.024	9218.368	2674.180	1202.925	5838.125	2500.585	5325.194
2283.259	9218.761	2674.590	1202.925	5838.448	2500.904	5325.194
2283.259	9219.142	2675.035	1203.213	5838.771	2501.182	5325.194
2283.579	9219.563	2675.472	1203.213	5839.104	2501.416	5325.395
2283.579	9220.013	2675.821	1203.426	5839.471	2501.416	5325.395
2283.840	9220.507	2676.118	1203.426	5839.841	2501.712	5325.395
2283.840	9220.988	2676.379	1203.426	5840.289	2501.712	5325.395
2284.140	9221.483	2676.379	1203.426	5840.683	2502.068	5325.395
2284.140	9222.044	2676.731	1203.426	5841.198	2502.345	5325.395
2284.457	9222.727	2676.731	1203.641	5841.700	2502.345	5325.395
2284.457	9223.405	2676.965	1203.641	5842.213	2502.732	5325.395
2284.799	9223.992	2676.965	1203.641	5842.699	2502.945	5325.395
2284.799	9224.666	2676.965	1203.641	5843.293	2503.204	5325.610
2285.094	9225.360	2676.965	1203.641	5843.967	2503.419	5325.610
2285.094	9226.085	2677.235	1203.641	5844.654	2503.419	5325.610
2285.426	9226.771	2677.235	1203.641	5845.319	2503.843	5325.610
2285.426	9227.529	2677.687	1203.641	5845.977	2503.843	5325.610
2285.727	9228.305	2677.915	1203.641	5846.626	2504.220	5325.610
2285.727	9229.160	2678.176	1203.900	5847.298	2504.220	5325.610
2286.005	9229.949	2678.444	1203.900	5848.063	2504.537	5325.819
2286.005	9230.811	2678.709	1203.900	5848.727	2504.537	5325.819
2286.238	9231.721	2678.966	1203.900	5849.411	2504.851	5325.819
2286.238	9232.586	2679.169	1204.132	5850.112	2504.851	5325.819
2286.559	9233.368	2679.424	1204.132	5850.825	2505.120	5325.819
2286.559	9234.139	2679.771	1204.132	5851.685	2505.120	5326.030
2286.915	9235.132	2680.042	1204.132	5852.628	2505.373	5326.030
2287.173	9236.071	2680.386	1204.353	5853.383	2505.373	5326.030
2287.548	9236.987	2680.727	1204.353	5854.460	2505.747	5326.030
2287.955	9238.107	2681.021	1204.570	5855.670	2506.003	5326.030
2288.372	9239.225	2681.450	1204.570	5857.053	2506.356	5326.030
2288.783	9240.416	2681.859	1204.570	5858.753	2506.757	5326.267
2289.263	9241.852	2682.354	1204.820	5860.259	2507.195	5326.267
2289.874	9243.233	2682.828	1204.820	5861.931	2507.704	5326.529
2290.508	9244.879	2683.269	1204.820	5863.668	2508.155	5326.529
2291.145	9246.844	2683.660	1205.057	5865.503	2508.555	5326.529
2291.721	9248.973	2684.146	1205.057	5867.595	2508.995	5326.529
2292.409	9251.451	2684.596	1205.057	5869.811	2509.355	5326.529
2293.239	9254.180	2685.045	1205.057	5872.144	2509.683	5326.818
2293.927	9257.836	2685.477	1205.057	5874.784	2509.974	5326.818
2294.529	9260.948	2685.988	1205.057	5877.559	2510.245	5326.818
2295.248	9264.204	2686.552	1205.057	5880.430	2510.640	5326.818
2296.088	9267.521	2687.389	1205.057	5883.385	2511.072	5327.046
2296.843	9270.857	2688.411	1205.259	5886.381	2511.653	5327.046
2297.498	9274.263	2689.430	1205.259	5889.507	2512.238	5327.046
2298.082	9277.748	2690.795	1205.547	5893.120	2512.800	5327.046
2298.704	9281.191	2691.954	1205.757	5896.824	2513.390	5327.294
2299.315	9284.601	2693.405	1205.963	5900.548	2514.039	5327.294
2299.956	9287.941	2694.678	1206.199	5904.167	2514.737	5327.294
2300.627	9291.364	2696.112	1206.435	5907.580	2515.449	5327.538
2301.278	9294.399	2697.500	1206.642	5910.965	2516.192	5327.538
2301.867	9297.691	2698.885	1206.854	5914.124	2517.012	5327.538
2302.456	9301.030	2700.160	1206.854	5918.018	2517.869	5327.538
2303.016	9304.458	2701.437	1207.291	5921.056	2518.622	5327.538
2303.593	9307.890	2702.531	1207.494	5924.200	2519.319	5327.862
2304.171	9311.578	2703.527	1207.494	5926.783	2520.021	5327.862
2304.826	9315.456	2704.497	1207.769	5929.011	2520.601	5329.991
2305.455	9319.542	2705.325	1207.769	5931.103	2521.039	5329.991
2305.948	9323.208	2705.915	1207.971	5933.160	2521.426	5329.991
2306.310	9326.624	2706.490	1207.971	5934.967	2521.838	5329.991
2306.688	9329.663	2706.928	1207.971	5936.666	2522.263	5329.991
2307.127	9332.359	2707.302	1207.971	5937.958	2522.263	5330.207
2307.592	9334.877	2707.589	1207.971	5939.196	2522.778	5330.207
2308.026	9337.062	2707.803	1207.971	5940.161	2523.376	5330.207
2308.479	9339.021	2707.803	1207.971	5941.061	2523.967	5330.412
2308.985	9340.923	2708.222	1207.971	5941.658	2524.551	5330.412
2309.567	9342.559	2708.458	1207.971	5942.117	2525.095	5330.412
2310.214	9344.205	2708.705	1208.232	5942.492	2525.661	5330.412
2310.791	9345.683	2708.957	1208.232	5942.796	2526.195	5330.635
2311.436	9347.173	2709.172	1208.455	5943.126	2526.681	5330.635
2312.038	9348.519	2709.382	1208.455	5943.566	2527.108	5330.635
2312.641	9349.917	2709.382	1208.455	5944.097	2527.522	5330.635
2313.217	9351.092	2709.729	1208.659	5944.720	2527.939	5330.635
2313.755	9352.265	2709.729	1208.659	5945.391	2528.230	5330.635
2314.281	9353.832	2710.040	1208.659	5946.155	2528.533	5330.635
2314.927	9354.748	2710.040	1208.659	5947.014	2528.878	5330.635
2315.462	9355.834	2710.397	1208.659	5947.852	2529.275	5330.635
2315.920	9357.414	2710.603	1208.659	5948.765	2529.696	5330.635
2316.464	9358.565	2710.603	1208.659	5949.618	2530.194	5330.635
2316.953	9359.755	2710.918	1208.890	5950.587	2530.743	5330.635
2317.527	9361.057	2710.918	1208.890	5951.511	2531.298	5330.836
2318.156	9362.274	2711.182	1208.890	5952.554	2531.954	5330.836
2318.788	9363.579	2711.182	1208.890	5953.712	2532.674	5330.836
2319.498	9364.958	2711.383	1208.890	5954.751	2533.435	5330.836
2320.193	9366.392	2711.383	1208.890	5956.015	2534.225	5330.836
2320.952	9367.857	2711.383	1208.890	5957.290	2535.105	5330.836
2321.782	9369.299	2711.661	1208.890	5958.620	2536.002	5330.836
2322.612	9370.823	2711.661	1208.890	5960.014	2536.899	5330.836
2323.370	9372.329	2711.661	1208.890	5961.529	2537.825	5330.836
2324.341	9373.536	2711.661	1208.890	5963.018	2538.660	5330.836
2325.263	9375.264	2711.661	1208.890	5964.605	2539.396	5330.836
2326.087	9376.739	2711.661	1208.890	5966.172	2539.873	5330.836
2326.942	9378.379	2711.881	1208.890	5967.771	2540.242	5330.836
2327.679	9379.925	2711.881	1208.890	5969.413	2540.522	5330.836
2328.253	9381.514	2712.168	1208.890	5971.221	2540.770	5330.836
2328.747	9383.044	2712.168	1208.890	5972.820	2541.012	5330.836
2329.171	9384.429	2712.390	1208.890	5974.463	2541.278	5330.836
2329.516	9386.088	2712.390	1209.096	5976.016	2541.612	5330.836
2329.516	9387.854	2712.390	1209.096	5977.470	2541.945	5330.836
2329.808	9389.289	2712.627	1209.096	5978.886	2542.279	5330.836
2329.808	9390.467	2712.627	1209.096	5980.126	2542.637	5330.836
2329.808	9391.669	2713.093	1209.096	5981.406	2542.989	5330.836
2329.808	9392.705	2713.406	1209.096	5982.545	2543.242	5330.836
2329.808	9393.718	2713.686	1209.096	5983.660	2543.470	5330.836
2330.064	9394.681	2713.943	1209.096	5984.700	2543.470	5330.836
2330.064	9395.590	2714.209	1209.096	5985.629	2543.849	5330.836
2330.064	9396.436	2714.426	1209.096	5986.569	2544.084	5330.836
2330.064	9397.241	2714.671	1209.096	5987.379	2544.318	5330.836
2330.280	9397.879	2714.883	1209.096	5988.244	2544.575	5330.836
2330.280	9398.405	2715.115	1209.096	5989.083	2544.880	5330.836
2330.661	9398.870	2715.364	1209.096	5989.879	2545.196	5330.836
2330.890	9399.384	2715.645	1209.096	5990.789	2545.525	5330.836
2331.132	9400.023	2715.981	1209.096	5991.733	2545.857	5330.836
2331.380	9400.516	2716.338	1209.325	5992.605	2546.265	5330.836
2331.656	9400.952	2716.604	1209.325	5993.557	2546.657	5330.836
2331.951	9401.342	2716.841	1209.325	5994.527	2547.080	5330.836
2332.303	9401.686	2717.064	1209.325	5995.489	2547.515	5330.836
2332.646	9402.035	2717.064	1209.530	5996.419	2547.876	5331.045
2333.003	9402.408	2717.400	1209.530	5997.284	2548.226	5331.045
2333.379	9402.728	2717.400	1209.530	5998.095	2548.580	5331.045
2333.733	9403.049	2717.605	1209.530	5998.893	2548.944	5331.045
2334.036	9403.530	2717.605	1209.530	5999.645	2549.321	5331.045
2334.398	9404.029	2717.605	1209.530	6000.319	2549.661	5331.045
2334.793	9404.547	2717.818	1209.530	6001.180	2550.036	5331.045
2335.171	9405.130	2717.818	1209.741	6001.883	2550.448	5331.045
2335.552	9405.705	2717.818	1209.741	6002.566	2550.920	5331.045
2335.924	9406.400	2718.128	1209.741	6003.183	2551.378	5332.433
2336.233	9407.075	2718.128	1209.741	6003.776	2551.835	5332.433
2336.564	9407.655	2718.447	1209.741	6004.411	2552.274	5332.433
2336.922	9408.254	2718.447	1209.741	6005.018	2552.660	5332.433
2337.293	9408.884	2718.722	1209.741	6005.490	2552.978	5332.433
2337.713	9409.547	2718.722	1209.741	6005.932	2553.242	5332.433
2338.085	9410.164	2718.722	1209.741	6006.417	2553.242	5332.433
2338.419	9410.777	2718.722	1209.741	6007.395	2553.597	5332.732
2338.677	9411.289	2718.936	1209.741	6007.907	2553.597	5332.732
2338.962	9411.755	2718.936	1209.741	6008.510	2553.816	5332.732
2338.962	9412.297	2718.936	1209.741	6009.117	2553.816	5332.732
2339.311	9412.856	2718.936	1209.741	6009.809	2553.816	5332.983
2339.311	9413.327	2718.936	1209.741	6010.508	2554.065	5332.983
2339.641	9413.760	2718.936	1209.741	6011.116	2554.065	5332.983
2339.641	9414.203	2718.936	1209.741	6011.672	2554.309	5332.983
2339.960	9414.585	2718.936	1209.741	6012.143	2554.309	5332.983
2339.960	9414.957	2719.146	1209.741	6012.699	2554.549	5332.983
2340.263	9415.280	2719.146	1209.741	6013.195	2554.549	5332.983
2340.263	9415.590	2719.396	1209.741	6013.616	2554.752	5332.983
2340.482	9415.838	2719.396	1209.741	6014.012	2554.752	5332.983
2340.482	9416.083	2719.700	1209.969	6014.379	2555.082	5332.983
2340.482	9416.313	2719.700	1209.969	6014.750	2555.289	5334.751
2340.482	9416.570	2720.091	1209.969	6015.141	2555.544	5334.751
2340.693	9416.818	2720.337	1209.969	6015.635	2555.756	5334.751
2340.693	9417.059	2720.598	1209.969	6016.147	2555.971	5334.751
2340.693	9417.278	2720.897	1209.969	6016.659	2555.971	5334.751
2340.693	9417.544	2721.184	1209.969	6017.125	2556.320	5334.751
2340.693	9417.834	2721.485	1209.969	6017.636	2556.320	5334.751
2340.976	9418.151	2721.746	1209.969	6018.179	2556.664	5334.751
2340.976	9418.491	2721.998	1210.177	6018.683	2556.899	5334.751
2340.976	9418.763	2722.207	1210.177	6019.335	2557.137	5334.751
2341.231	9419.025	2722.431	1210.177	6019.869	2557.493	5334.751
2341.231	9419.255	2722.648	1210.177	6020.335	2557.765	5334.751
2341.453	9419.255	2722.648	1210.177	6020.863	2558.051	5334.751
2341.453	9419.676	2723.015	1210.177	6021.312	2558.295	5334.751
2341.692	9419.926	2723.015	1210.177	6021.749	2558.526	5334.971
2341.692	9420.191	2723.337	1210.177	6022.397	2558.526	5334.971
2341.925	9420.432	2723.337	1210.384	6022.875	2558.850	5334.971
2341.925	9420.677	2723.550	1210.384	6023.230	2558.850	5334.971
2342.129	9420.902	2723.550	1210.384	6023.591	2559.088	5334.971
2342.129	9421.165	2723.550	1210.384	6023.973	2559.088	5334.971
2342.129	9421.394	2723.802	1210.384	6024.300	2559.088	5334.971
2342.129	9421.619	2723.802	1210.384	6024.664	2559.347	5334.971
2342.129	9421.879	2723.802	1210.384	6024.995	2559.347	5334.971
2342.129	9422.115	2723.802	1210.384	6025.332	2559.759	5334.971
2342.403	9422.345	2724.023	1210.384	6025.698	2560.081	5334.971
2342.656	9422.575	2724.023	1210.384	6026.068	2560.452	5334.971
2342.930	9422.899	2724.023	1210.384	6026.500	2560.931	5334.971
2343.222	9423.194	2724.276	1210.384	6026.959	2561.454	5334.971
2343.544	9423.541	2724.276	1210.384	6027.370	2562.102	5334.971
2343.873	9423.904	2724.276	1210.384	6027.768	2562.792	5334.971
2344.205	9424.334	2724.276	1210.384	6028.160	2563.428	5334.971
2344.498	9424.794	2724.527	1210.384	6028.506	2564.003	5334.971
2344.814	9425.262	2724.527	1210.600	6028.897	2564.567	5334.971
2345.182	9425.682	2724.527	1210.600	6029.242	2565.052	5334.971
2345.555	9426.066	2724.527	1210.600	6029.599	2565.399	5334.971
2345.854	9426.430	2724.783	1210.600	6029.915	2565.715	5334.971
2346.148	9426.781	2724.783	1210.600	6030.265	2566.010	5334.971
2346.148	9427.102	2724.783	1210.600	6030.553	2566.224	5334.971
2346.454	9427.396	2724.783	1210.600	6030.843	2566.432	5334.971
2346.454	9427.630	2724.783	1210.600	6031.120	2566.432	5334.971
2346.454	9427.630	2724.783	1210.600	6031.409	2566.432	5334.971
2346.454	9427.977	2724.783	1210.600	6031.627	2566.432	5334.971
2346.454	9427.977	2724.783	1210.600	6031.627	2566.432	5334.971
2346.454	9428.304	2724.783	1210.600	6031.890	2566.635	5334.971
2346.454	9428.304	2725.013	1210.600	6031.890	2566.635	5334.971
2346.454	9428.304	2725.013	1210.600	6031.890	2567.024	5334.971
2346.454	9428.558	2725.013	1210.600	6031.890	2567.024	5334.971
2346.454	9428.558	2725.252	1210.600	6031.890	2567.389	5334.971
2346.454	9428.781	2725.252	1210.600	6032.156	2567.608	5334.971
2346.454	9428.781	2725.252	1210.600	6032.156	2567.608	5334.971
2346.454	9429.052	2725.479	1210.600	6032.461	2567.980	5334.971
2346.454	9429.052	2725.479	1210.600	6032.461	2568.188	5334.971
2346.454	9429.288	2725.479	1210.600	6032.927	2568.188	5334.971
2346.741	9429.288	2725.479	1210.600	6033.252	2568.606	5334.971
2346.741	9429.630	2725.687	1210.600	6033.615	2568.809	5334.971
2346.959	9429.885	2725.687	1210.600	6034.061	2569.024	5334.971
2346.959	9430.107	2725.952	1210.600	6034.728	2569.024	5334.971
