P5_hand_rP4_whole_dist_traveled	P5_shoulder_rP4_whole_dist_traveled	P5_headP4_whole_dist_traveled	P5_hand_lP4_whole_dist_traveled	P5_shoulder_lP4_whole_dist_traveled	P5_elbow_rP4_whole_dist_traveled	P5_elbow_lP4_whole_dist_traveled
2039.885	863.673	2724.439	2086.543	773.079	493.942	418.729
2040.171	863.990	2725.115	2087.948	773.492	493.942	418.989
2040.372	864.325	2725.723	2089.458	773.868	493.942	419.282
2040.372	864.732	2726.248	2091.151	774.185	493.942	419.528
2040.372	865.115	2726.767	2093.055	774.514	493.942	419.746
2040.670	865.476	2727.294	2094.917	774.837	493.942	419.970
2041.074	865.853	2727.725	2097.049	775.144	494.232	420.171
2041.530	866.161	2728.133	2099.185	775.494	494.232	420.416
2041.909	866.482	2728.533	2101.247	775.868	494.232	420.679
2042.235	866.829	2728.859	2103.594	776.173	494.232	420.958
2042.471	867.209	2729.126	2106.005	776.480	494.232	421.220
2042.471	867.530	2729.370	2108.388	776.773	494.232	421.477
2042.471	867.895	2729.601	2110.879	777.057	494.456	421.721
2042.471	868.265	2729.854	2113.043	777.316	494.456	421.972
2042.471	868.654	2730.109	2115.583	777.599	494.456	422.244
2042.471	869.016	2730.427	2118.026	777.880	494.456	422.575
2042.826	869.366	2730.766	2120.401	778.154	494.456	422.951
2043.092	869.681	2731.189	2122.783	778.426	494.456	423.325
2043.349	869.982	2731.634	2125.233	778.742	494.456	423.692
2043.594	870.265	2732.116	2127.599	778.996	494.659	424.081
2043.823	870.543	2732.646	2129.775	779.203	494.659	424.453
2044.033	870.810	2733.178	2132.018	779.418	494.659	424.825
2044.271	871.049	2733.844	2134.191	779.624	494.659	425.173
2044.271	871.251	2734.570	2136.113	779.847	495.443	425.512
2044.621	871.251	2735.308	2138.077	780.051	496.251	425.863
2044.621	871.525	2736.038	2139.964	780.051	496.251	426.167
2044.905	871.525	2736.850	2141.594	780.348	496.251	426.447
2044.905	871.525	2737.761	2143.233	780.348	496.251	426.706
2045.274	871.748	2738.708	2144.790	780.632	496.251	426.706
2045.274	871.748	2739.645	2146.413	780.632	496.251	427.124
2045.597	872.003	2740.744	2147.993	780.632	496.251	427.124
2045.597	872.003	2741.774	2149.739	780.906	496.251	427.432
2045.848	872.302	2742.870	2151.583	780.906	496.251	427.432
2045.848	872.302	2743.988	2153.400	780.906	496.251	427.734
2046.089	872.602	2744.976	2155.195	781.150	496.251	427.734
2046.089	872.602	2745.979	2158.275	781.150	496.488	428.093
2046.089	872.884	2747.016	2160.798	781.150	496.488	428.350
2046.395	872.884	2748.100	2163.352	781.386	496.488	428.594
2046.395	873.153	2749.136	2166.007	781.386	496.488	428.878
2046.395	873.153	2750.203	2168.995	781.386	496.488	429.241
2046.654	873.445	2751.312	2172.420	781.601	496.693	429.581
2046.654	873.445	2752.368	2175.875	781.601	496.693	429.897
2046.884	873.841	2753.465	2179.485	781.601	496.693	429.897
2046.884	874.069	2754.550	2183.106	781.817	496.693	430.175
2047.127	874.289	2755.560	2186.737	781.817	496.693	430.175
2047.127	874.533	2756.617	2189.946	782.178	496.693	430.535
2047.457	874.822	2757.565	2192.864	782.406	496.693	430.853
2047.457	875.113	2758.562	2195.241	782.618	496.693	431.272
2047.848	875.378	2759.447	2197.170	782.618	496.938	431.671
2048.064	875.583	2760.294	2198.719	782.959	496.938	432.027
2048.298	875.583	2761.125	2200.038	783.247	496.938	432.355
2048.515	875.912	2761.840	2201.423	783.545	496.938	432.662
2048.719	875.912	2762.510	2202.754	783.874	496.938	432.662
2048.719	876.213	2763.029	2204.161	784.244	496.938	433.064
2049.055	876.213	2763.563	2205.918	784.539	496.938	433.324
2049.055	876.561	2764.074	2208.018	784.863	497.150	433.531
2049.350	876.772	2764.495	2210.465	784.863	497.150	433.759
2049.350	876.772	2764.875	2213.247	785.269	497.150	433.973
2049.579	877.188	2765.200	2216.026	785.269	497.150	434.214
2049.579	877.407	2765.469	2219.042	785.551	497.150	434.465
2049.579	877.648	2765.672	2221.905	785.551	497.365	434.741
2049.579	877.920	2765.877	2225.447	786.334	497.365	435.015
2049.579	878.164	2765.877	2228.217	786.334	497.365	435.307
2049.579	878.426	2766.144	2231.052	786.334	497.365	435.606
2049.579	878.719	2766.144	2233.979	786.334	497.597	435.852
2049.849	878.949	2766.485	2236.954	787.196	497.597	436.115
2050.094	879.189	2766.709	2239.452	787.196	497.597	436.462
2050.338	879.406	2766.939	2242.550	787.410	497.597	436.874
2050.719	879.620	2767.193	2245.520	787.410	497.597	437.335
2051.140	879.620	2767.435	2248.477	787.795	497.798	437.905
2051.580	879.907	2767.683	2251.210	788.052	497.798	438.512
2051.960	879.907	2767.926	2253.996	788.281	497.798	439.219
2052.256	879.907	2768.167	2256.585	789.130	497.798	439.867
2052.489	879.907	2768.483	2259.053	789.910	497.798	440.674
2052.729	880.157	2768.725	2261.587	790.802	497.798	441.477
2052.994	880.157	2768.948	2263.976	790.802	497.798	442.299
2053.254	880.378	2768.948	2266.307	791.026	497.798	443.077
2053.556	880.378	2769.301	2268.457	791.026	497.798	443.782
2053.901	880.640	2769.301	2270.587	791.250	497.798	444.454
2054.246	880.640	2769.633	2272.500	791.250	498.010	445.080
2054.637	880.850	2769.633	2274.274	791.498	498.010	445.549
2054.972	880.850	2770.017	2276.009	791.498	498.010	445.899
2055.233	881.065	2770.017	2277.570	791.782	498.010	445.899
2055.233	881.065	2770.415	2279.104	791.782	498.010	446.150
2055.538	881.287	2770.649	2280.465	791.782	498.010	446.150
2055.538	881.287	2770.874	2281.628	791.999	498.010	446.492
2055.880	881.287	2771.131	2282.635	791.999	498.010	446.754
2055.880	881.516	2771.413	2283.438	792.387	498.010	447.104
2056.240	881.516	2771.739	2284.265	792.656	498.010	447.470
2056.448	881.516	2772.085	2284.861	793.013	498.010	447.871
2056.684	881.727	2772.468	2285.242	793.450	498.010	448.203
2056.933	881.727	2772.893	2285.516	793.902	498.010	448.445
2057.216	882.159	2773.259	2285.516	794.263	498.010	448.445
2057.506	882.428	2773.659	2285.895	794.547	498.010	448.751
2057.748	882.761	2774.150	2285.895	794.850	498.010	448.751
2057.748	883.130	2774.615	2286.173	795.142	498.010	448.751
2058.010	883.608	2775.078	2286.173	795.382	498.235	448.751
2058.010	884.087	2775.523	2286.384	795.382	498.235	448.751
2058.234	884.568	2775.909	2286.384	795.615	498.235	448.967
2058.234	885.013	2776.241	2286.588	795.615	498.235	448.967
2058.234	885.511	2776.483	2286.588	795.615	498.235	448.967
2058.234	885.939	2776.483	2286.830	795.899	498.499	448.967
2058.234	886.386	2776.950	2286.830	795.899	498.499	449.220
2058.448	886.824	2777.167	2287.128	796.266	498.499	449.220
2058.448	887.192	2777.405	2287.128	796.266	498.499	449.220
2058.448	887.549	2777.662	2287.523	796.689	498.499	449.220
2058.448	887.924	2777.905	2287.745	796.946	498.499	449.455
2058.703	888.224	2778.128	2287.745	797.207	498.499	449.455
2058.703	888.505	2778.361	2288.130	797.436	498.726	449.455
2058.703	888.767	2778.591	2288.130	797.673	498.726	449.455
2058.703	889.034	2778.842	2288.490	797.673	498.726	449.455
2058.703	889.259	2779.154	2288.490	798.079	498.726	449.680
2058.703	889.529	2779.405	2288.759	798.079	498.726	449.680
2058.703	889.749	2779.664	2288.759	798.432	498.726	449.680
2058.703	889.961	2779.901	2288.759	798.647	498.726	449.680
2058.911	890.173	2780.129	2288.759	798.647	498.726	449.680
2058.911	890.374	2780.346	2288.999	799.007	498.726	449.680
2058.911	890.588	2780.346	2288.999	799.007	498.726	449.680
2058.911	890.801	2780.701	2288.999	799.347	498.726	449.680
2059.114	891.036	2780.701	2288.999	799.347	498.947	449.680
2059.114	891.252	2781.053	2288.999	799.641	498.947	449.680
2059.114	891.469	2781.053	2288.999	799.641	498.947	449.923
2059.114	891.696	2781.412	2288.999	799.924	498.947	449.923
2059.316	891.696	2781.412	2288.999	799.924	498.947	449.923
2059.316	892.057	2781.676	2288.999	800.228	498.947	449.923
2059.316	892.057	2781.676	2289.212	800.228	498.947	449.923
2059.316	892.384	2781.914	2289.212	800.457	498.947	449.923
2059.316	892.384	2781.914	2289.212	800.457	499.168	449.923
2059.316	892.686	2782.173	2289.212	800.723	499.168	449.923
2059.316	892.686	2782.173	2289.212	800.723	499.168	449.923
2059.316	892.908	2782.476	2289.212	800.723	499.168	449.923
2059.530	892.908	2782.476	2289.422	800.968	499.168	450.127
2059.530	892.908	2782.805	2289.422	800.968	499.168	450.127
2059.530	893.129	2782.805	2289.422	800.968	499.168	450.127
2059.530	893.129	2783.031	2289.422	800.968	499.168	450.127
2059.530	893.129	2783.031	2289.422	800.968	499.168	450.127
2059.530	893.129	2783.267	2289.659	801.189	499.168	450.127
2059.530	893.129	2783.267	2289.659	801.189	499.168	450.127
2059.530	893.129	2783.512	2289.659	801.189	499.168	450.127
2059.530	893.129	2783.512	2289.659	801.189	499.168	450.127
2059.530	893.129	2783.759	2289.659	801.189	499.168	450.127
2059.530	893.329	2783.759	2289.876	801.189	499.168	450.127
2059.530	893.329	2784.051	2289.876	801.189	499.168	450.127
2059.530	893.329	2784.051	2289.876	801.189	499.168	450.127
2059.530	893.329	2784.407	2289.876	801.189	499.168	450.127
2059.530	893.329	2784.663	2289.876	801.448	499.168	450.127
2059.530	893.329	2784.922	2289.876	801.448	499.168	450.127
2059.530	893.329	2785.183	2289.876	801.448	499.168	450.127
2059.530	893.329	2785.415	2289.876	801.653	499.168	450.127
2059.530	893.533	2785.680	2289.876	801.653	499.168	450.127
2059.737	893.533	2785.980	2289.876	801.653	499.168	450.127
2059.737	893.533	2786.313	2289.876	801.653	499.168	450.127
2059.737	893.533	2786.661	2289.876	801.653	499.168	450.127
2059.737	893.533	2787.026	2289.876	801.898	499.168	450.127
2059.737	893.533	2787.440	2289.876	801.898	499.168	450.127
2059.737	893.533	2787.921	2289.876	801.898	499.168	450.127
2059.737	893.747	2788.444	2289.876	801.898	499.168	450.127
2059.737	893.747	2788.986	2289.876	801.898	499.168	450.127
2059.737	893.747	2789.556	2289.876	801.898	499.168	450.127
2059.737	893.747	2790.083	2289.876	802.122	499.168	450.127
2059.737	893.747	2790.717	2289.876	802.122	499.168	450.127
2059.737	893.747	2791.405	2289.876	802.122	499.168	450.127
2059.737	893.747	2792.119	2289.876	802.122	499.168	450.127
2059.981	893.964	2792.866	2289.876	802.122	499.168	450.127
2059.981	893.964	2793.680	2289.876	802.122	499.168	450.127
2059.981	893.964	2794.715	2289.876	802.122	499.168	450.127
2059.981	893.964	2795.414	2289.876	802.122	499.168	450.127
2059.981	894.323	2796.284	2289.876	802.122	499.168	450.127
2059.981	894.558	2797.197	2289.876	802.122	499.168	450.127
2059.981	894.853	2798.121	2289.876	802.122	499.168	450.127
2060.198	895.154	2799.140	2289.876	802.373	499.168	450.127
2060.198	895.512	2800.127	2289.876	802.373	499.372	450.339
2060.198	895.989	2801.148	2289.876	802.373	499.372	450.339
2060.198	896.526	2802.188	2289.876	802.585	499.372	450.339
2060.445	897.098	2803.295	2289.876	802.585	499.582	450.339
2060.445	897.739	2804.483	2289.876	802.849	499.582	450.339
2060.445	898.431	2805.528	2290.077	802.849	499.582	450.339
2060.445	899.180	2806.768	2290.077	803.158	499.825	450.339
2060.445	899.972	2807.929	2290.077	803.158	499.825	450.339
2060.671	900.732	2809.108	2290.077	803.407	500.070	450.339
2060.671	901.552	2810.291	2290.077	803.407	500.070	450.339
2060.671	902.283	2811.439	2290.077	803.714	500.276	450.569
2060.874	902.996	2812.725	2290.077	803.714	500.276	450.569
2060.874	903.640	2813.821	2290.077	804.026	500.276	450.569
2060.874	904.256	2814.976	2290.077	804.237	500.534	450.569
2061.087	904.709	2816.135	2290.077	804.237	500.534	450.569
2061.087	905.125	2817.192	2290.302	804.618	500.534	450.569
2061.087	905.400	2818.249	2290.302	804.837	500.785	450.803
2061.320	905.400	2819.292	2290.302	805.079	500.785	450.803
2061.320	905.682	2820.299	2290.302	805.312	500.785	450.803
2061.320	905.682	2821.220	2290.302	806.163	500.785	450.803
2061.320	905.898	2822.157	2290.302	806.390	500.785	450.803
2061.320	906.141	2823.064	2290.541	806.390	500.785	450.803
2061.320	906.388	2823.837	2290.541	806.810	500.785	451.021
2061.531	906.678	2824.642	2290.541	807.050	500.785	451.021
2061.531	907.033	2825.388	2290.780	807.278	500.785	451.021
2061.531	907.405	2826.119	2290.780	807.278	500.785	451.021
2061.811	907.803	2826.788	2290.780	807.641	500.998	451.021
2061.811	908.238	2827.452	2290.780	807.641	500.998	451.021
2061.811	908.714	2828.105	2290.780	807.974	500.998	451.021
2062.047	909.172	2828.781	2291.003	807.974	501.203	451.021
2062.047	909.610	2829.447	2291.003	808.333	501.203	451.021
2062.047	910.105	2830.053	2291.003	808.333	501.203	451.021
2062.047	910.593	2830.641	2291.003	808.723	501.203	451.252
2062.047	911.042	2831.266	2291.277	808.723	501.203	451.252
2062.270	911.545	2831.896	2291.277	809.092	501.449	451.252
2062.270	912.006	2832.478	2291.277	809.295	501.449	451.252
2062.270	912.425	2833.009	2291.484	809.568	501.449	451.252
2062.270	912.841	2833.515	2291.484	809.568	501.449	451.505
2062.270	913.237	2834.044	2291.484	809.951	501.674	451.505
2062.484	913.588	2834.594	2291.696	810.212	501.674	451.505
2062.484	913.929	2835.142	2291.696	810.212	501.674	451.505
2062.484	914.234	2835.636	2291.696	810.590	501.674	451.726
2062.484	914.511	2836.075	2291.696	810.590	501.674	451.726
2062.484	914.799	2836.539	2291.907	810.945	501.878	451.726
2062.484	915.004	2837.041	2291.907	810.945	501.878	451.726
2062.701	915.004	2837.543	2291.907	811.284	501.878	451.726
2062.701	915.365	2838.009	2291.907	811.284	501.878	451.940
2062.701	915.365	2838.442	2291.907	811.574	501.878	451.940
2062.701	915.685	2838.861	2291.907	811.574	501.878	451.940
2062.701	915.685	2839.296	2292.148	811.574	501.878	451.940
2062.701	915.968	2839.744	2292.148	811.891	501.878	451.940
2062.701	915.968	2840.200	2292.148	811.891	501.878	451.940
2062.701	916.254	2840.612	2292.148	812.144	501.878	451.940
2062.701	916.254	2841.032	2292.148	812.144	501.878	451.940
2062.701	916.510	2841.411	2292.148	812.397	501.878	451.940
2062.701	916.510	2841.842	2292.365	812.397	501.878	452.170
2062.701	916.735	2842.236	2292.365	812.397	501.878	452.170
2062.701	916.735	2842.693	2292.365	812.397	501.878	452.170
2062.701	916.980	2843.079	2292.365	812.604	501.878	452.170
2062.701	916.980	2843.472	2292.365	812.604	501.878	452.170
2062.701	917.216	2843.839	2292.572	812.604	501.878	452.170
2062.701	917.216	2844.248	2292.572	812.826	501.878	452.170
2062.701	917.216	2844.633	2292.572	812.826	502.083	452.170
2062.701	917.461	2844.945	2292.572	812.826	502.083	452.170
2062.701	917.461	2845.260	2292.572	813.069	502.083	452.170
2062.701	917.461	2845.524	2292.572	813.069	502.083	452.170
2062.701	917.461	2845.770	2292.572	813.069	502.083	452.170
2062.701	917.461	2846.007	2292.572	813.069	502.083	452.170
2062.701	917.461	2846.257	2292.572	813.304	502.083	452.170
2062.701	917.461	2846.507	2292.572	813.304	502.083	452.170
2062.701	917.663	2846.507	2292.572	813.304	502.083	452.170
2062.701	917.663	2846.907	2292.572	813.304	502.083	452.170
2062.701	917.663	2846.907	2292.572	813.304	502.083	452.170
2062.909	917.663	2847.195	2292.572	813.304	502.083	452.170
2062.909	917.663	2847.195	2292.572	813.304	502.083	452.170
2062.909	917.663	2847.438	2292.572	813.304	502.083	452.170
2062.909	917.663	2847.438	2292.572	813.304	502.083	452.170
2062.909	917.663	2847.438	2292.572	813.549	502.083	452.170
2062.909	917.663	2847.702	2292.774	813.549	502.083	452.170
2062.909	917.663	2847.702	2292.774	813.549	502.083	452.170
2062.909	917.905	2847.702	2292.774	813.549	502.083	452.170
2062.909	917.905	2847.937	2292.774	813.764	502.083	452.170
2062.909	917.905	2847.937	2292.774	813.764	502.083	452.170
2062.909	917.905	2847.937	2292.774	813.764	502.083	452.170
2062.909	918.154	2848.220	2292.774	813.764	502.083	452.170
2062.909	918.154	2848.220	2292.774	813.764	502.083	452.170
2062.909	918.154	2848.514	2292.774	813.764	502.083	452.170
2062.909	918.154	2848.514	2292.774	813.764	502.083	452.170
2062.909	918.154	2848.798	2292.774	814.014	502.083	452.170
2062.909	918.361	2848.798	2292.774	814.014	502.083	452.170
2062.909	918.361	2849.144	2292.774	814.014	502.083	452.170
2062.909	918.361	2849.348	2292.774	814.014	502.083	452.170
2062.909	918.361	2849.578	2292.774	814.014	502.083	452.170
2062.909	918.361	2849.797	2292.774	814.014	502.083	452.170
2062.909	918.361	2850.001	2292.774	814.271	502.083	452.170
2062.909	918.570	2850.001	2292.774	814.271	502.083	452.170
2062.909	918.570	2850.349	2292.774	814.271	502.083	452.170
2062.909	918.570	2850.552	2292.774	814.271	502.083	452.170
2062.909	918.570	2850.552	2292.774	814.271	502.083	452.170
2062.909	918.570	2850.907	2292.774	814.507	502.083	452.170
2062.909	918.570	2850.907	2292.774	814.507	502.083	452.170
2062.909	918.570	2851.291	2292.774	814.507	502.083	452.170
2063.138	918.775	2851.291	2292.774	814.507	502.083	452.170
2063.138	918.775	2851.633	2292.774	814.507	502.083	452.170
2063.138	918.775	2851.633	2292.774	814.507	502.083	452.170
2063.138	918.775	2851.940	2292.774	814.507	502.083	452.170
2063.138	918.775	2851.940	2292.774	814.717	502.083	452.170
2063.138	918.775	2852.209	2292.774	814.717	502.083	452.170
2063.138	918.775	2852.209	2292.985	814.717	502.083	452.170
2063.138	918.775	2852.499	2292.985	814.717	502.083	452.170
2063.138	918.775	2852.499	2292.985	814.717	502.083	452.170
2063.138	918.997	2852.755	2292.985	814.717	502.083	452.170
2063.138	918.997	2852.755	2292.985	814.717	502.283	452.170
2063.138	918.997	2853.007	2292.985	814.717	502.283	452.170
2063.138	918.997	2853.007	2292.985	814.925	502.283	452.170
2063.138	919.213	2853.254	2292.985	814.925	502.283	452.170
2063.138	919.213	2853.254	2292.985	814.925	502.283	452.170
2063.138	919.213	2853.521	2292.985	814.925	502.283	452.170
2063.138	919.213	2853.521	2292.985	814.925	502.283	452.170
2063.138	919.213	2853.792	2292.985	814.925	502.283	452.170
2063.138	919.213	2853.792	2292.985	814.925	502.283	452.170
2063.138	919.213	2854.125	2292.985	814.925	502.283	452.170
2063.138	919.213	2854.125	2292.985	814.925	502.283	452.170
2063.340	919.213	2854.424	2292.985	814.925	502.283	452.170
2063.340	919.213	2854.424	2292.985	814.925	502.283	452.170
2063.340	919.213	2854.666	2292.985	814.925	502.283	452.170
2063.340	919.213	2854.666	2292.985	814.925	502.283	452.170
2063.340	919.213	2854.900	2292.985	814.925	502.283	452.170
2063.340	919.213	2854.900	2292.985	814.925	502.283	452.170
2063.340	919.213	2855.103	2292.985	814.925	502.283	452.170
2063.340	919.213	2855.103	2292.985	814.925	502.283	452.170
2063.340	919.213	2855.336	2292.985	814.925	502.283	452.170
2063.340	919.421	2855.336	2292.985	814.925	502.283	452.170
2063.340	919.421	2855.546	2292.985	814.925	502.283	452.170
2063.340	919.421	2855.546	2292.985	814.925	502.283	452.170
2063.340	919.421	2855.751	2292.985	814.925	502.283	452.170
2063.340	919.421	2855.751	2292.985	814.925	502.283	452.170
2063.340	919.421	2855.751	2292.985	814.925	502.283	452.170
2063.340	919.421	2855.987	2292.985	814.925	502.283	452.170
2063.340	919.421	2855.987	2292.985	814.925	502.283	452.170
2063.340	919.421	2855.987	2292.985	814.925	502.283	452.170
2063.340	919.421	2855.987	2292.985	814.925	502.283	452.170
2063.340	919.421	2856.188	2292.985	814.925	502.283	452.170
2063.340	919.421	2856.188	2292.985	815.144	502.283	452.170
2063.340	919.421	2856.188	2292.985	815.144	502.283	452.170
